gemma_loss,fc_loss
24.746597290039062,0.0015869140625
24.79413414001465,2.609375
24.504039764404297,0.2333984375
24.10915184020996,0.01544189453125
25.06192970275879,0.00433349609375
25.08014488220215,0.03564453125
24.61709213256836,0.05517578125
24.721094131469727,0.04931640625
25.014347076416016,0.042236328125
25.015865325927734,0.0322265625
25.004026412963867,0.02294921875
25.198097229003906,0.01318359375
25.03858184814453,0.007537841796875
25.09980010986328,0.0025177001953125
24.698348999023438,0.00067138671875
24.353452682495117,0.000141143798828125
24.704875946044922,3.0994415283203125e-05
25.237674713134766,0.00011730194091796875
25.15875816345215,0.000537872314453125
24.50956153869629,0.00113677978515625
25.143753051757812,0.0017547607421875
24.50763511657715,0.001953125
24.727834701538086,0.00189208984375
24.74283218383789,0.0020904541015625
25.075908660888672,0.0021514892578125
24.724123001098633,0.0025787353515625
24.847700119018555,0.0027923583984375
25.2916202545166,0.00286865234375
25.243270874023438,0.0028228759765625
24.11172866821289,0.002777099609375
24.5372314453125,0.0026092529296875
24.612655639648438,0.002197265625
23.65335464477539,0.0020904541015625
24.596155166625977,0.00189208984375
24.671585083007812,0.00153350830078125
25.277542114257812,0.0010833740234375
25.275989532470703,0.0007476806640625
25.107646942138672,0.000751495361328125
24.916339874267578,0.000766754150390625
24.951641082763672,0.00055694580078125
24.827342987060547,0.0004425048828125
25.38515853881836,0.0002918243408203125
24.958057403564453,0.000247955322265625
25.66782569885254,0.00024127960205078125
25.121984481811523,0.0001850128173828125
24.905834197998047,0.00014495849609375
24.730682373046875,0.00011920928955078125
25.477481842041016,9.059906005859375e-05
24.530210494995117,9.202957153320312e-05
24.669530868530273,6.103515625e-05
24.840911865234375,4.792213439941406e-05
24.526344299316406,2.9921531677246094e-05
24.39101219177246,4.3392181396484375e-05
25.321163177490234,3.62396240234375e-05
24.666868209838867,3.2901763916015625e-05
24.25078582763672,3.910064697265625e-05
25.06618309020996,4.1961669921875e-05
24.89482879638672,4.363059997558594e-05
24.879825592041016,4.2438507080078125e-05
25.486541748046875,6.103515625e-05
24.89430809020996,6.437301635742188e-05
24.722497940063477,3.504753112792969e-05
24.945301055908203,4.1961669921875e-05
24.913658142089844,4.982948303222656e-05
25.043222427368164,4.744529724121094e-05
24.055830001831055,7.009506225585938e-05
25.211633682250977,3.600120544433594e-05
25.142908096313477,5.173683166503906e-05
25.600767135620117,5.078315734863281e-05
25.0248966217041,6.246566772460938e-05
24.74745750427246,4.649162292480469e-05
24.433448791503906,5.316734313964844e-05
23.199867248535156,6.771087646484375e-05
25.143489837646484,5.0067901611328125e-05
24.146711349487305,4.410743713378906e-05
24.886499404907227,3.910064697265625e-05
25.51136016845703,5.340576171875e-05
24.946704864501953,3.361701965332031e-05
24.683605194091797,3.886222839355469e-05
