train_loss,test_loss,save
4.685257254838944,3.91315247297287,V
3.961682517528534,3.6665751147270202,V
3.7328642171621325,3.5688328909873963,V
3.6014195358753205,3.4989826798439028,V
3.4991295930743216,3.468014540672302,V
3.4042235311865805,3.444138993024826,V
3.3233803209662436,3.4364205205440523,V
3.2416894128918647,3.4299625372886657,V
3.157926520109177,3.418080036640167,V
3.08169119566679,3.4174914932250977,V
3.001439192891121,3.439612921476364, 
2.919922049641609,3.4751155698299407, 
2.8323792281746862,3.4877948331832886, 
2.7301146632432935,3.5192532813549042, 
2.6347827926278113,3.55097749710083, 
2.5299362072348597,3.5942435574531557, 
2.430773709118366,3.6328643798828124, 
2.326909712255001,3.7070947790145876, 
2.222317229807377,3.783056800365448, 
2.1177455964684486,3.8578980374336242, 
2.0104435271024705,3.9794369745254516, 
