train_loss,test_loss,save
1.5524287638685252,1.2108718610945202,V
1.3750253747738406,1.3017518122990925, 
1.33889340304068,1.1359340349833171,V
1.313889586715446,1.1539592004957653, 
1.2937793020109774,1.0536513498851232,V
1.264491922267208,1.0394839502516247,V
1.249482162198306,1.0740435946555364, 
1.2177687471133496,1.1131404411225092, 
1.1977614952079,1.2198431264786493, 
1.1855152002515246,1.0625344628379458, 
1.159499475346788,1.1415402378354753, 
1.1458846884677063,1.1257396255220686, 
1.126988571120779,1.1082867639405387, 
1.116594630978706,1.1071474977902003, 
1.089400396998233,1.0429149809337797, 
1.0873196542525607,1.0501342444192796, 
1.0741294816727156,1.1589803411847068, 
1.0647288479468895,1.0418212413787842, 
1.0577045111929269,1.2652079235939753, 
1.0539969211107834,1.1742316541217623, 
1.0399633577741716,1.1619298628398351, 
1.0377389683597413,1.260103708221799, 
1.0306706874906228,1.1787847734632946, 
1.0258102175422703,1.1629623713947477, 
