train_loss,test_loss,save
3.8306451612903225,3.810416666666667,V
3.809475806451613,3.7916666666666665,V
3.7956149193548385,3.785416666666667,V
3.782258064516129,3.769791666666667,V
3.780493951612903,3.7583333333333333,V
3.7681451612903225,3.7604166666666665, 
3.7641129032258065,3.75625,V
3.7542842741935485,3.746875,V
3.751764112903226,3.747916666666667, 
3.7505040322580645,3.740625,V
3.743951612903226,3.734375,V
3.737399193548387,3.7333333333333334,V
3.7346270161290325,3.7333333333333334, 
3.7341229838709675,3.725,V
3.732358870967742,3.7114583333333333,V
3.725554435483871,3.7135416666666665, 
3.7242943548387095,3.715625, 
3.723538306451613,3.7104166666666667,V
3.721522177419355,3.7135416666666665, 
3.7192540322580645,3.7135416666666665, 
3.7184979838709675,3.7083333333333335,V
3.7142137096774195,3.7,V
3.7134576612903225,3.7041666666666666, 
3.7154737903225805,3.7041666666666666, 
3.715725806451613,3.7020833333333334, 
3.713961693548387,3.701041666666667, 
3.7094254032258065,3.70625, 
3.7104334677419355,3.701041666666667, 
3.709173387096774,3.7041666666666666, 
3.712953629032258,3.6947916666666667,V
3.7106854838709675,3.696875, 
3.7074092741935485,3.6947916666666667, 
3.703881048387097,3.6885416666666666,V
3.7104334677419355,3.703125, 
3.703125,3.698958333333333, 
3.7086693548387095,3.701041666666667, 
3.704889112903226,3.6927083333333335, 
3.7006048387096775,3.6875,V
3.700352822580645,3.7020833333333334, 
3.7036290322580645,3.6927083333333335, 
3.6958165322580645,3.69375, 
3.702116935483871,3.6979166666666665, 
3.702368951612903,3.6927083333333335, 
3.7046370967741935,3.691666666666667, 
3.702116935483871,3.684375, 
3.701108870967742,3.689583333333333, 
3.7016129032258065,3.6875, 
3.696068548387097,3.6885416666666666, 
3.6978326612903225,3.689583333333333, 
3.698084677419355,3.684375,V
3.697076612903226,3.6885416666666666, 
3.6968245967741935,3.696875, 
3.6975806451612905,3.69375, 
3.697076612903226,3.68125,V
3.696320564516129,3.691666666666667, 
3.6965725806451615,3.684375, 
3.6955645161290325,3.676041666666667,V
3.6958165322580645,3.683333333333333, 
3.6975806451612905,3.683333333333333, 
3.693296370967742,3.684375, 
3.6978326612903225,3.690625, 
3.6953125,3.6770833333333335, 
3.6948084677419355,3.685416666666667, 
3.698336693548387,3.6864583333333334, 
3.6887600806451615,3.6822916666666665, 
3.691532258064516,3.6822916666666665, 
3.6920362903225805,3.6947916666666667, 
3.6968245967741935,3.6729166666666666, 
3.6940524193548385,3.678125, 
3.696320564516129,3.683333333333333, 
3.696320564516129,3.689583333333333, 
3.692540322580645,3.6864583333333334, 
3.6940524193548385,3.6791666666666667, 
3.6938004032258065,3.684375, 
3.6897681451612905,3.68125, 
3.6917842741935485,3.68125, 
3.6910282258064515,3.6770833333333335, 
3.6910282258064515,3.684375, 
3.692540322580645,3.671875,V
3.6872479838709675,3.676041666666667, 
3.6875,3.6885416666666666, 
3.6880040322580645,3.6791666666666667, 
3.6975806451612905,3.683333333333333, 
3.692288306451613,3.6885416666666666, 
3.689516129032258,3.6885416666666666, 
3.692288306451613,3.6729166666666666, 
3.689264112903226,3.683333333333333, 
3.6938004032258065,3.6822916666666665, 
3.6875,3.6791666666666667, 
3.6887600806451615,3.6885416666666666, 
3.6930443548387095,3.6802083333333333, 
3.693548387096774,3.675, 
3.6958165322580645,3.683333333333333, 
3.688256048387097,3.6770833333333335, 
3.6938004032258065,3.6791666666666667, 
3.6897681451612905,3.6885416666666666, 
3.6900201612903225,3.6875, 
3.684475806451613,3.689583333333333, 
3.690272177419355,3.68125, 
3.6907762096774195,3.6791666666666667, 
3.690272177419355,3.6791666666666667, 
3.691280241935484,3.6802083333333333, 
3.6880040322580645,3.691666666666667, 
3.691532258064516,3.6885416666666666, 
3.6900201612903225,3.6802083333333333, 
3.691532258064516,3.68125, 
3.691280241935484,3.6802083333333333, 
3.696068548387097,3.6729166666666666, 
3.688508064516129,3.675, 
3.6877520161290325,3.675, 
3.6897681451612905,3.678125, 
3.6890120967741935,3.673958333333333, 
3.6920362903225805,3.671875, 
3.690524193548387,3.678125, 
3.6900201612903225,3.673958333333333, 
3.690524193548387,3.685416666666667, 
3.6875,3.6822916666666665, 
3.6910282258064515,3.6822916666666665, 
3.6910282258064515,3.6822916666666665, 
3.686743951612903,3.683333333333333, 
3.6890120967741935,3.6770833333333335, 
3.688256048387097,3.678125, 
3.6917842741935485,3.6708333333333334,V
3.6875,3.675, 
3.6897681451612905,3.676041666666667, 
3.6877520161290325,3.678125, 
3.686491935483871,3.676041666666667, 
3.685735887096774,3.675, 
3.690524193548387,3.6791666666666667, 
3.6862399193548385,3.6802083333333333, 
3.6887600806451615,3.671875, 
3.6910282258064515,3.684375, 
3.6880040322580645,3.68125, 
3.6852318548387095,3.671875, 
3.6872479838709675,3.6864583333333334, 
3.688508064516129,3.676041666666667, 
3.684727822580645,3.671875, 
3.683467741935484,3.683333333333333, 
3.6859879032258065,3.678125, 
3.6852318548387095,3.669791666666667,V
3.6887600806451615,3.6864583333333334, 
3.6900201612903225,3.675, 
3.6910282258064515,3.675, 
3.6897681451612905,3.6791666666666667, 
3.6849798387096775,3.6822916666666665, 
3.6880040322580645,3.6885416666666666, 
3.684727822580645,3.68125, 
3.684727822580645,3.678125, 
3.6869959677419355,3.6770833333333335, 
3.6920362903225805,3.6770833333333335, 
