image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,benign,humor_score,humor
sonicdrivein_80,i just can’t believe this is the official # pic of our new menu.,3,1,0.95661527,0.49353695,0.2142857142857142,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-7.290986,0.8704415559768677,1
sonicdrivein_1866,when you’ re in a room with someone who knows all the stuff and wants to talk about it.,2,1,0.9691891,0.49353695,0.1052631578947368,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.10636,0.7173177599906921,1
sonicdrivein_1635,when you order a @ chadribon ice cream and get an extra scoop.,3,1,0.8441234,0.49353695,0.0057494863356075,0.0020762033989693,5.54364708958886e-310,5.54364708958886e-310,-8.576745,0.0909528359770774,0
sonicdrivein_594,i'm not going to tell you what i’ m thinking about this.,1,1,0.9759232,0.49353695,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.499919,0.9205329418182372,1
sonicdrivein_2181,"when we were at the party, i was so excited to see all of you but when it came time for my mom she just said.",1,1,0.5167528,0.49353695,0.0384615384615384,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.43023,0.1228985711932182,0
sonicdrivein_1755,the strawberry watermelon ice cream is the best of this summer.,1,1,0.9717442,0.49353695,0.0305373619308329,7.474267431407837e-309,7.474267431407837e-309,7.474267431407837e-309,-7.987707,0.4909391105175018,0
sonicdrivein_1765,a 30-second video of a dog doing this is the perfect way to get your mind off work.,2,1,0.9500079,0.49353695,0.0889708225463119,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,-8.864446,0.1332108825445175,0
sonicdrivein_1884,"they are all i got to do is make a quick u, but this one will be the best.",0,1,0.8998388,0.49353695,0.0,0.0,0.0,0.0,-8.380774,0.0615701153874397,0
sonicdrivein_1138,my mom says she's not hungry.,0,1,0.9760966,0.49353695,0.0,0.0,0.0,0.0,-9.736948,0.6967743039131165,1
sonicdrivein_866,it’ s the new sonic bowl.,0,1,0.96438974,0.49353695,0.0,0.0,0.0,0.0,-8.767493,0.5681207776069641,0
sonicdrivein_1090,"when i’ m asked if you're a mental health professional, and what do u think about this? can someone please tell me more.",1,1,0.96509695,0.49353695,0.0434782608695652,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.292235,0.1413983404636383,0
sonicdrivein_786,a beer bottle that fits in your hand and a long-term solution for all of us.,0,1,0.8942394,0.49353695,0.0,0.0,0.0,0.0,-9.171487,0.2348334491252899,0
sonicdrivein_742,the most amazing part is the's taste in food! you can eat it all day long.,0,1,0.698662,0.49353695,0.0,0.0,0.0,0.0,-8.496015,0.0425051301717758,0
sonicdrivein_2201,10 - minute emergency power outage in the city.,0,1,0.822651,0.49353695,0.0,0.0,0.0,0.0,-6.9433823,0.0802530124783515,0
sonicdrivein_1197,"you can get a big, delicious taco at the end of your shift.",1,1,0.98382217,0.49353695,0.0565493446608988,1.6357440907688813e-308,1.6357440907688813e-308,1.6357440907688813e-308,-0.021701375,0.1950888484716415,0
sonicdrivein_1566,the app that tells you what u’ re going to eat next and when it says “ no more ice cream” is the worst.,3,1,0.72677124,0.49353695,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.439534,0.2958504557609558,0
sonicdrivein_532,"i've been trying to find a dog that would eat my leftovers for weeks, and i just can’ t believe it.",3,1,0.9741047,0.49353695,0.1238396999643116,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,-8.089611,0.3150744140148163,0
sonicdrivein_926,it's not like we have a plan.,1,1,0.97553253,0.49353695,0.0606246922395642,9.44260925176118e-309,9.44260925176118e-309,9.44260925176118e-309,-5.5446644,0.2281576842069625,0
sonicdrivein_91,this is a great new you can’ t get into the world of sonic$ 10 now! 💰📍— 🤩🤝♂️👨💪#soundsofthefuture pic.,2,1,0.4915808,0.49353695,0.1052631578947368,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.63059,0.4271348118782043,0
sonicdrivein_1452,"for the kids who can’ t get a ride home, here is how they made this.",2,1,0.931314,0.49353695,0.0973500978839256,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,-8.939956,0.0723365396261215,0
sonicdrivein_339,"this is the moment we finally get to use our new, and i was so excited.",5,1,0.89784,0.49353695,0.1780571327284134,1.267808868335202e-308,1.267808868335202e-308,1.267808868335202e-308,-8.486156,0.8311614990234375,1
sonicdrivein_163,"we’ re not going to have a, so we are all of them.",0,1,0.8634433,0.49353695,0.0,0.0,0.0,0.0,-0.0009542917,0.9468137621879578,1
sonicdrivein_1678,this is the best we’ve got for 2018.,1,1,0.96528137,0.49353695,0.0169169104045765,3.01131000863463e-309,3.01131000863463e-309,3.01131000863463e-309,-7.626928,0.2685918509960174,0
sonicdrivein_325,"the day after school, when you’ re trying to get your food down before the teacher calls out their name.",5,1,0.97225475,0.49353695,0.2,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,-8.827111,0.4392929971218109,0
