image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
mcdonalds_switzerland_672,"you may be wondering why your cat is not on the left side of her phone, but it's because she loves you so much.",0,1,0.9737995,0.53079975,0.5895922780036926,1,-8.578708
mcdonalds_switzerland_1985,"it was a really good year for me, so i decided to make you watch this video.",1,1,0.97294396,0.53079975,0.4801474511623382,0,-8.08616
mcdonalds_switzerland_1612,"you can have a try of the ""t.",0,1,0.83565396,0.53079975,0.2722626328468323,0,-8.548878
mcdonalds_switzerland_2065,"for the rest of this day, you can check out these delicious french fries.",0,1,0.97739923,0.53079975,0.0144652370363473,0,-7.863498
mcdonalds_switzerland_586,"my favorite app is a lot! i've been using it for almost two years now, and still love them.",1,1,0.93797785,0.53079975,0.0878785774111747,0,-7.8403144
mcdonalds_switzerland_1899,"this is a quiz for those who love their food, and the winners will get free tickets to all of these markets! go ahead and start playing now.",3,1,0.97151554,0.53079975,0.0385905988514423,0,-9.791069
mcdonalds_switzerland_203,"for the first time in your life, you're going to hear it.",2,1,0.96255684,0.53079975,0.2596560418605804,0,-9.46471
mcdonalds_switzerland_841,"you're in the late phase of a meeting, you are likely to get an iphone.",0,1,0.91990113,0.53079975,0.9164815545082092,1,-7.2918754
mcdonalds_switzerland_80,"you're in a restaurant, and you can not eat the apple.",2,1,0.95923173,0.53079975,0.8715612292289734,1,-5.867459
mcdonalds_switzerland_461,!!!!!!!!!!!!!!!!!!!!!!!!!!!.,0,1,0.89457816,0.53079975,0.1104680523276329,0,-8.335346
mcdonalds_switzerland_616,"mom of three, who also happens to be a lawyer.",1,1,0.8124431,0.53079975,0.2857828140258789,0,-0.06668684
mcdonalds_switzerland_646,1.,0,1,0.8619599,0.53079975,0.0681374669075012,0,-8.449327
mcdonalds_switzerland_2052,"it's a good time for you, even if it’ s not the main character in this video.",0,1,0.95448273,0.53079975,0.0830297693610191,0,-9.262431
mcdonalds_switzerland_1919,you're right.,0,1,0.96877265,0.53079975,0.6333378553390503,1,-9.217629
mcdonalds_switzerland_1988,"the last day of the show is here! make your own ""moza pasta sauce,"" which you can prepare in advance and enjoy with family or friends.",3,1,0.9642998,0.53079975,0.1705828160047531,0,-7.6315236
mcdonalds_switzerland_242,"for a new year, here are some tips to help you avoid the mcdonald’s menu:
• don 't order fries with your burger.",2,1,0.91937006,0.53079975,0.0958452746272087,0,-5.4227595
mcdonalds_switzerland_248,they were both excited to get a new job at the same time.,1,1,0.9709348,0.53079975,0.7552787065505981,1,-9.528862
mcdonalds_switzerland_481,"why are you still there? '' that is why!
you have to be happy with yourself.",1,1,0.96228546,0.53079975,0.4825389683246612,0,-9.272271
