image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
sonicdrivein_1403,car’ you is but’ # board... �#�🍇�’re got abiesles!iñ coladas foro! for you! the end thruthru!  the,5,1,0.16503128,0.46313372,0.20917876833006488,1.9781123889553905e-308,1.9781123889553905e-308,1.9781123889553905e-308,16.875,4.59375,1.2265625
sonicdrivein_1752,this me  mic to summer with your  forkie a favorite song!in-law. ,5,1,0.06391369,0.46313372,0.3460456303167608,1.6939495889106837e-308,1.6939495889106837e-308,1.6939495889106837e-308,17.625,4.59375,1.296875
sonicdrivein_1586,"it you is the i do it in you�� a eat, have happy! your! the! @0% off dogs and aaaaa",5,1,0.050895307,0.46313372,0.2378073561251785,2.1165557258994466e-308,2.1165557258994466e-308,2.1165557258994466e-308,16.25,4.34375,1.1875
sonicdrivein_1747,the ch!!! coming! get/- wings are back a the corner! get,4,1,0.48123416,0.46313372,0.20762737819005644,0.07613003866968739,1.6939495889106837e-308,1.6939495889106837e-308,17.75,5.15625,1.2578125
sonicdrivein_765,when in in in and i �️....,0,1,0.35588524,0.46313372,0.0,0.0,0.0,0.0,17.875,5.875,1.203125
sonicdrivein_348,this for for  you ever m ever heard it before ,2,1,0.05817145,0.46313372,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,16.0,4.46875,1.1484375
sonicdrivein_1601,i a to the hour &0 before the’. a! ��,3,1,0.20777321,0.46313372,0.20109601381069178,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,16.375,4.375,1.203125
sonicdrivein_1204,"thisur sauce, carne dog a thein pie,  one do you harder? the mouth? you? � 📽️ the the the the the the the the the the the the the the the the the the the the the the the the the the the the the to the the the the the",37,1,0.39573282,0.46313372,0.0588235294117647,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,16.75,4.6875,1.203125
sonicdrivein_596,i know you you day is together and i,2,1,0.05020354,0.46313372,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.375,3.796875,0.357421875
sonicdrivein_295,"at movies i, al 90 the dog are the about us. we the trailer trailer of the saysellas now now! youtube!## fessionals##gr #btsenderers     is is is the the the the is the is is  the the the the ",17,1,0.18691832,0.46313372,0.13157894736842102,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,16.75,4.25,1.2578125
