image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4
imgflip_426,what do you call a man with no legs? a man with no legs; a man with no legs; a man with no legs; a man with no legs; a man with no legs; a man with no legs; a man with no legs; a man with no legs; a man with no legs; a man with,0,1,0.95534855,0.24686107,0.0,0.0,0.0,0.0
imgflip_650,"what do you mean; i don't know what you're talking about? i don't know what you're talking about, i don't know what you're talking about, i don't know what you're talking about, i don't know what you're talking about, i don't know what you're talking about, i don",0,1,0.9365782,0.24686107,0.0,0.0,0.0,0.0
imgflip_544,i don't know how to make a meme; but i know how to make a meme on imgflip and i don't know how to make a meme on imgflip and i don't know how to make a meme on imgflip and i don't know how to make a meme on imgflip and i don,9,1,0.8806127,0.24686107,0.037037037037037035,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_482,what do you mean i don't know what you mean? i don't know what you mean? i don't know what you mean? i don't know what you mean? i don't know what you mean? i don't know what you mean? i don't know what you mean? i don't know what you mean,10,1,0.93421596,0.24686107,0.03846153846153846,0.0196078431372549,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_460,me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me,0,1,0.6417073,0.24686107,0.0,0.0,0.0,0.0
imgflip_615,when you realize that you're not the impostor; but you're the impostor and you're the impostor and you're the impostor and you're the impostor and you're the impostor and you're the impostor and you're the impostor and you're the impost,2,1,0.9287585,0.24686107,0.05000000000000001,0.025641025641025644,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_1009,when you have a good idea for a meme; but it doesn't make it to the front page; but it makes it to the front page; but it makes it to the front page; but it makes it to the front page; but it makes it to the front page; but it makes it to the front page; but,6,1,0.8716921,0.24686107,0.033898305084745756,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_591,me waiting for my meme to get featured; me waiting for my meme to get featured; me waiting for my meme to get featured; me waiting for my meme to get featured; me waiting for my meme to get featured; me waiting for my meme to get featured; me waiting for my meme to get featured; me waiting for my,0,1,0.8959219,0.24686107,0.0,0.0,0.0,0.0
imgflip_1006,what do you mean; i don't know what you mean? i don't know what you mean? i don't know what you mean? i don't know what you mean? i don't know what you mean? i don't know what you mean? i don't know what you mean? i don't know what you,0,1,0.9404458,0.24686107,0.0,0.0,0.0,0.0
imgflip_1781,i have a meme idea for a meme; i have a meme idea for a meme; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me,2,1,0.81570435,0.24686107,0.024390243902439022,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_712,everyone is talking about the new star wars movie and i'm just sitting here waiting for the new star wars movie to come out and i'm just sitting here waiting for the new star wars movie to come out and i'm just sitting here waiting for the new star wars movie to come out and i'm just sitting here waiting for the new,5,1,0.9294342,0.24686107,0.03174603174603174,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_722,what do you call a man with no legs and no arms? a man with no legs and no arms? a man with no legs and no arms? a man with no legs and no arms? a man with no legs and no arms? a man with no legs and no arms? a man with no legs and no arms?,14,1,0.97380596,0.24686107,0.05000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_1026,me; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain; my brain,0,1,0.6842202,0.24686107,0.0,0.0,0.0,0.0
imgflip_275,me when i see a meme i didn't make; me when i see a meme i didn't make; me when i see a meme i didn't make; me when i see a meme i didn't make; me when i see a meme i didn't make; me when i see a meme i didn't make; me,6,1,0.75590587,0.24686107,0.018181818181818177,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
