image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4
imgflip_402,i'm not a racist; i'm just a white male who doesn't want to be treated like a woman.,2,1,0.96803135,0.3136576,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_829,i'm not saying that i'm a racist; but i'm saying that i'm a racist too.,0,1,0.96498215,0.3136576,0.0,0.0,0.0,0.0
imgflip_722,i'm not a doctor; i'm a lawyer.,2,1,0.9773227,0.3136576,0.07898658475130411,6.15128447160133e-309,6.15128447160133e-309,6.15128447160133e-309
imgflip_659,when you're in a relationship; and you're not sure if you're in love or not.,3,1,0.9603979,0.3136576,0.11732924390200634,1.305331167223885e-308,1.305331167223885e-308,1.305331167223885e-308
imgflip_714,me; my mom; me; my mom; me; my mom; me; my mom; me; my mom; me; my mom; me; my mom; me; my mom; me; my mom; me; my mom; me; my mom; me; my mom; me; my mom; me;,0,1,0.73610026,0.3136576,0.0,0.0,0.0,0.0
imgflip_390,when you're in a relationship; and you're not sure if you're in love or not.,1,1,0.9603979,0.3136576,0.06666666666666667,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_740,"when you're in a group chat; and you hear someone say ""i'm a girl"" and you're like ""i'm a girl"" and you're like ""i'm a girl"" and you're like ""i'm a girl"" and you're like ""i'm a girl"" and you're like ""i'm a",0,1,0.81658876,0.3136576,0.0,0.0,0.0,0.0
imgflip_624,"i just got a new car; it's a new car, it's a new car, it's a new car, it's a new car, it's a new car, it's a new car, it's a new car, it's a new car, it's a new car, it's a new car,",10,1,0.9205947,0.3136576,0.021739130434782608,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_544,i don't like to be called a racist; but i'm a white male and i'm not racist.,0,1,0.95575684,0.3136576,0.0,0.0,0.0,0.0
imgflip_1309,"the world is going to end; oh, wait, it's not? oh, wait, it's not? oh, wait, it's not? oh, wait, it's not? oh, wait, it's not? oh, wait, it's not? oh, wait, it's not? oh, wait,",0,1,0.95345926,0.3136576,0.0,0.0,0.0,0.0
imgflip_221,me:; my mom:; me:; my mom:; me:; my mom:; me:; my mom:; me:; my mom:; me:; my mom:; me:; my mom:; me:; my mom:; me:; my mom:; me:; my,0,1,0.767155,0.3136576,0.0,0.0,0.0,0.0
imgflip_426,"i'm not saying i hate you; but i'm saying that i'm not a racist, sexist, homophobic, transphobic, or any other kind of bigot.",0,1,0.9656789,0.3136576,0.0,0.0,0.0,0.0
imgflip_864,when you realize that you are the only one who can make a meme that is funny; and you are the only one who can make a meme that is funny.,0,1,0.9711024,0.3136576,0.0,0.0,0.0,0.0
imgflip_690,if you could stop making memes about how you're not a good person; that would be great.,1,1,0.96973443,0.3136576,0.0588235294117647,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_379,i'm a good person; i'm a good person; i'm a good person; i'm a good person; i'm a good person; i'm a good person; i'm a good person; i'm a good person; i'm a good person; i'm a good person; i'm a good person; i,0,1,0.9397374,0.3136576,0.0,0.0,0.0,0.0
imgflip_531,"i'm sorry, but i don't have a girlfriend.",0,1,0.9764664,0.3136576,0.0,0.0,0.0,0.0
imgflip_712,everyone is talking about the new star wars movie and i'm just sitting here watching the new star wars movie and i'm just sitting here watching the new star wars movie and i'm just sitting here watching the new star wars movie and i'm just sitting here watching the new star wars movie and i'm just sitting here watching the new star,11,1,0.8854895,0.3136576,0.04838709677419353,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_356,"i don't always make memes; but when i do, i make them with a lot of upvotes.",1,1,0.9298586,0.3136576,0.03079902739499982,1.1650118823090733e-308,1.1650118823090733e-308,1.1650118823090733e-308
imgflip_807,when you're a kid; and you see a meme that's not funny.,3,1,0.9349872,0.3136576,0.25,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_776,i'm not sure if i'm a good person or if i'm a bad person.,4,1,0.9762973,0.3136576,0.13022686237943346,1.0141753550456513e-308,1.0141753550456513e-308,1.0141753550456513e-308
imgflip_573,when you're in a group chat and you're not sure if you're the imposter or not; and you're not sure if you're the imposter or not.,2,1,0.9584476,0.3136576,0.03846153846153846,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_229,when you're a kid; and you hear a noise in the middle of the night; and you hear a noise in the middle of the night; and you hear a noise in the middle of the night; and you hear a noise in the middle of the night; and you hear a noise in the middle of the night; and,0,1,0.96040046,0.3136576,0.0,0.0,0.0,0.0
imgflip_353,when you get a notification; and you don't know what to do with it.,1,1,0.9299738,0.3136576,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_591,me; my mom; me; my dad; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me; me,2,1,0.6298977,0.3136576,0.057142857142857134,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_1294,me:; my mom:; me:; my mom:; my mom:; my mom:; my mom:; my mom:; my mom:; my mom:; my mom:; my mom:; my mom:; my mom:; my mom:; my mom:; my mom:; my,0,1,0.7836057,0.3136576,0.0,0.0,0.0,0.0
imgflip_650,i'm not a furry; i'm a human being who loves to live and breathe in the air.,3,1,0.96324223,0.3136576,0.17647058823529413,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_1781,i'm a meme; you're not a meme? you're not a meme? you're not a meme? you're not a meme? you're not a meme? you're not a meme? you're not a meme? you're not a meme? you're not a meme? you're not a meme? you're,0,1,0.9427162,0.3136576,0.0,0.0,0.0,0.0
imgflip_362,when you're in a fight; and you hear a noise; and you don't know what it is.,2,1,0.94234395,0.3136576,0.11764705882352941,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_771,when you get a notification on your meme; and it's from imgflip; and it's from your mom; and it's from your mom; and it's from your mom; and it's from your mom; and it's from your mom; and it's from your mom; and it's from your mom; and,0,1,0.87145823,0.3136576,0.0,0.0,0.0,0.0
imgflip_270,you said you were going to make a meme about me; i said i was going to make a meme about you; you said you were going to make a meme about me; i said i was going to make a meme about you; you said i was going to make a meme about you; i said i was going to make,12,1,0.96318924,0.3136576,0.03225806451612903,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_602,i'll bet you a dollar you will not be able to afford this; i'll bet you a dollar you will not be able to afford this; i'll bet you a dollar you will not be able to afford this; i'll bet you a dollar you will not be able to afford this; i'll bet you a dollar you,0,1,0.97445446,0.3136576,0.0,0.0,0.0,0.0
imgflip_637,when you get a notification; and you don't know what to do with it.,0,1,0.9299738,0.3136576,0.0,0.0,0.0,0.0
imgflip_1006,i'm not a racist; i'm a white male who has a girlfriend.,0,1,0.9665678,0.3136576,0.0,0.0,0.0,0.0
imgflip_748,i'm going to make a meme about how i'm going to make a meme about how i'm going to make a meme about how i'm going to make a meme about how i'm going to make a meme about how i'm going to make a meme about how i'm going to make a meme about how i'm going to,15,1,0.9178836,0.3136576,0.05084745762711865,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_1026,me; my mom; my dad; me; my mom; my dad; me; my mom; my dad; my mom; my dad; my mom; my dad; my mom; my dad; my mom; my dad; my mom; my dad; my mom; my dad; my mom; my dad; my,0,1,0.8351218,0.3136576,0.0,0.0,0.0,0.0
imgflip_920,when you're in a group chat; and you're not in the group chat; and you see a group chat with no one else.,3,1,0.8650094,0.3136576,0.08695652173913045,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
imgflip_824,i'm not a racist; i'm just a white male who doesn't like women.,0,1,0.969011,0.3136576,0.0,0.0,0.0,0.0
imgflip_541,i'm not a racist; i'm a white male who identifies as a woman.,0,1,0.95477206,0.3136576,0.0,0.0,0.0,0.0
imgflip_1133,when you're in a group chat; and you see a girl with a boyfriend.,0,1,0.9493708,0.3136576,0.0,0.0,0.0,0.0
