image_id,caption,humor_score,humor
sonicdrivein_1594,"our rainbow showers are always so beautiful, we had to share them with you all!# 🏆# showersarerainbow# 🏆# ☀️# 🙌# 🏆# 🏆# 🌈# 🌈# 🌈# 🌈# 🌈# 🌈# 🌈# 🌈# 🌈# 🌈#",2.505914153516642e-06,0
sonicdrivein_103,i told you i was coming for a review! here we are! tag@ unclewalt for a chance to see more of this review! can't wait to see it! do it right here on twitter!# pushpinquest# drinkchallenge# drinkchallenge@ unclewalt# drinkchallenge@ imdude# drinkchallenge@ ufc# drinkchallenge,0.04724668711423874,0
sonicdrivein_1921,"nyu’ s new shape of the week, a fun and tasty new shape of the week, all you need is a simple snack to finish it off.",4.051656503634149e-07,0
sonicdrivein_2115,no need to fly the flag — just keep america’ s national pastie day alive with a sonic® chicken sandwich.,1.2224871781540969e-08,0
sonicdrivein_333,1.,0.006042769178748131,0
sonicdrivein_964,looking for a new outfit for the day? grab sonic drinks and food to rock your day!# sonicfriday# food# drinks# apparel# dressdown# unique# unique# unique# apparel# apparel# apparel# apparel# apparel# apparel# apparel# apparel# apparel# apparel# apparel# apparel# apparel# apparel# apparel# apparel# apparel# apparel#,1.5315032442231313e-06,0
sonicdrivein_789,"it' s time for more than just a simple, simple snack.",0.0008891216712072492,0
sonicdrivein_1502,you have to see it to believe it.,8.192347013391554e-05,0
sonicdrivein_37,guess i’ m done with my drive to sonic.,0.7803084254264832,1
sonicdrivein_1274,the drive-in# flyingcard# heartday is a# heartfest# flyingcard# heartbow# heartday# flyingcard# heartfest# heartbow# heartday# flyingcard# heartfest# heartbow# heartday# flyingcard# heartbow# heartfest# heartbow# heartfest# heartfest# heartfest# heartfest# heart,0.00011267299123574048,0
sonicdrivein_1347,a side of new? made with fresh cherries.,0.01227729395031929,0
sonicdrivein_649,a trip to the future where you can’ t even remember it.,4.9371676141163334e-05,0
sonicdrivein_505,the best sonic shake for two is 100% fresh mac 'n cheese.,1.7176020264741965e-05,0
sonicdrivein_163,team members on their way to being perfect.,0.0030784355476498604,0
sonicdrivein_1039,"grab a few of our ice cream s, and get in the mood.",1.0786228585857316e-06,0
sonicdrivein_1385,someone just made it! 🍦# handhelds# mac & cheese# sonic# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸# 📸,1.0265815717502846e-06,0
sonicdrivein_2171,"hey, you’ re coming to the sonic app! 😍 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸 📸",0.01854323223233223,0
sonicdrivein_408,i need to take a break from work.,0.4887773394584656,0
sonicdrivein_348,this is what your life would look like if you built your own country.,0.9894512295722961,1
sonicdrivein_189,"we’ ve all seen the cherry on top, but this is the real deal.",0.00019066876848228276,0
sonicdrivein_1081,you can’ t miss a single bite of this blue line.,1.1979517694271635e-05,0
sonicdrivein_864,"painting a masterpiece, but it’ s just a tiny part of the masterpiece - the whole thing! 🍊


















































",0.02780560962855816,0
sonicdrivein_1384,"a food for all the kids, yum! at sonic, you can order a sonic meal for a dollar and get a free side order of any of our small sides, too!# sonicapp# sonicapp# sonic# sonic# sonic# sonic# sonic# sonic# sonic# sonic# sonic# sonic# sonic# sonic# sonic# sonic# sonic# sonic",9.609261724108364e-06,0
sonicdrivein_601,"about to get to the sonic scrapper ⏰ ⏰ ⏰ but we’ re not quite there yet! ⏰ ⏰ ⏰ enjoy your musical musical ride! ⏰ ⏰ ⏰ sonic scrapper is a registered trademark of sonic boom toys, llc.",7.582872967759613e-06,0
sonicdrivein_570,going through the snow? did it snow at the hilton? great! we know.,1.1155605328383444e-09,0
sonicdrivein_376,tomorrow is a big day for the enola.,0.9987717270851135,1
sonicdrivein_645,you could be a & quot;little' al shaker of somethings.,0.009982396848499775,0
sonicdrivein_567,moonglow is coming to your local sonic drive-in.,0.0017027483554556966,0
sonicdrivein_596,the future of the country is in your hands.,1.9192542822565883e-05,0
sonicdrivein_143,peeing at the drive-in and getting a free cone.,0.02563543990254402,0
sonicdrivein_1280,"it’ s a hot summer day, so pack your Bagels of the Gold and enjoy 1/2 price lemon juice on the half price bag.",0.00048626813804730773,0
sonicdrivein_51,"i’ ve got a feeling for you: our new bag is out soon! i’ m not saying it’ s hot, but it’ s definitely rocking! is it on? you’ ll have to see for yourself! # sonicbagshowdown! # bagshowdown# thisisaquoignon# mylittlebagon!!# #",0.39419689774513245,0
sonicdrivein_753,getting ready for work? grab your guys and grab your daily dose of happiness.,0.005056926514953375,0
sonicdrivein_1946,goodness it’ s cherry blossom time! all of our sonic madness is happening today.,3.1087507522897795e-05,0
sonicdrivein_1246,you can always bring your own food.,0.0025118112098425627,0
sonicdrivein_697,1 drink for all of us today.,2.984935235872399e-06,0
sonicdrivein_1960,"still can’ t get enough of the dough, </s> just like it.",3.3721762520144694e-06,0
sonicdrivein_981,1.,0.13069814443588257,0
sonicdrivein_1269,are you looking for a new new recipe? 🎵 create your perfect bar snack at our sonic! 🧑‍🍳# sonicmonday# cheeseburgers# cheeseburgersbetray# 🍔# 🍔# 🍔# 🍔# 🍔# 🍔# 🍔# 🍔# 🍔# 🍔# 🍔# 🍔,2.7869751647813246e-05,0
sonicdrivein_760,* saucun* a spicy summer story is just around the corner.,0.0013221853878349066,0
sonicdrivein_470,you’ ll have to text him to find out.,8.278555469587445e-06,0
sonicdrivein_1199,"this summer, we’ re keeping things simple.",0.9998633861541748,1
sonicdrivein_1206,the best drink at the party is the one you’ re holding.,0.010813351720571518,0
sonicdrivein_1115,"we have a 1/2 price sandwich, but only one - and it's only for 12/24/24.",0.0013225014554336667,0
sonicdrivein_344,create your own $ 50 slush with a sweet deal at the first ever sonic math battle of the week.,9.984201909674084e-08,0
sonicdrivein_2070,"every day, a new group of friends.",0.9275577664375305,1
sonicdrivein_135,summer is in our sights! what’ s your sonic summer sippin’ cone? mine are all over the map!# sonicsummersting# summersting# summersting# summersting# summersting# summersting# summersting# summersting# summersting# summersting# summersting# summersting#,2.0119855435041245e-06,0
sonicdrivein_277,"we’ ve been thinking about your next tot and we’ ve got a few ideas for a fun little game to play with your kids at the drive-in!” he said when asked about his best tip for a fun night at the drive-in with his family! “ play the simple game of 2,000!’ he added.",8.615529077360407e-05,0
sonicdrivein_901,buzzing through your summer with a cool ice-cream slush ☀️🥤😎👍congratulations to the 10% off ice-cream slush bucket bucket holders who were featured in the meme.,0.008849361911416054,0
sonicdrivein_955,"we’ re all about the simple, classic ice cream sandwich.",0.00011988916958216578,0
sonicdrivein_196,"solve the riddle to get a free large with your first purchase in the bonanza store!** see the riddle and solution below!** note: multiple riddles apply!** tax not included!** single flavor only!** may not include toppings!** applicable to new customers only, not credit card holders, and not valid for use of any promotional offers",0.9999483823776245,1
sonicdrivein_531,there was a car on the road this morning.,0.9547944068908691,1
sonicdrivein_1289,thank you for your love.,0.05533288046717644,0
sonicdrivein_373,who is the worst cup of coffee?? 🤔 tag your friends and let the debate begin.,0.9993029832839966,1
sonicdrivein_522,summer is here! try our new b&b b&b boba.,0.03216058388352394,0
sonicdrivein_1606,that night of the falling ice cubes is over and the only thing left is a happy chilling at the new kimmy and the slinger plant! 📸:@ kristin_m_carr13# thisishowwesummerday# summer# nom# slinger# slingerplant# thisishowwesummerday# nom# slinger# sl,4.446569801075384e-05,0
sonicdrivein_290,"by sharing this image, you are helping to fund lightning roblox games for all the games to come.",0.9928344488143921,1
sonicdrivein_496,swag your sonic app and swing by for a free straw! what are your thoughts on this deal? share your thoughts with us on the app!# hotdoghotdog# hostswag# swag# swag# straws# straws# straws# straws# straws# straws# straws# straws# straws# straws# straws# straws# straws# straws# straws#,0.9761191606521606,1
sonicdrivein_44,time to head to the drive-in for some hots! 👋 we’ re heading to sonic for some ice cream and hot dogs! 🎤 what’ s your favorite drive-in food?# hotsilife  1st pic of the day? we’ re looking for you!# sonicdrivein# hotsilife pic.,0.00014219587319530547,0
sonicdrivein_558,what do you do with a blue snow day? drink a blue ice cream! 😉 # sonic A multi-sensory adventure awaits at the sonic concrete playground! grab your kiddo and enjoy a fun-filled afternoon of immersive experiences inspired by the art of sonic! mention your order when ordering to get a special deal on your ice cream cone! limit 5.,0.00597694655880332,0
sonicdrivein_2103,"crowds of "" ice cream money& treats! "" see you in the sonic summer slump.",3.3324186006211676e-06,0
sonicdrivein_316,"tak e a chill drink, make it work.",0.06017649918794632,0
sonicdrivein_430,some games are just too good to miss.,0.013400581665337086,0
sonicdrivein_1268,shaun@ sonicdrivein’ 7th anniversary party is just around the corner.,6.598871449270405e-10,0
sonicdrivein_529,this is a perfect day to be a  reddish-orange thing.,0.7395437955856323,1
sonicdrivein_1316,"so, sonic delight! we’ re so proud of our new & unique single, inspired by our new single, & inspired by our sonic delight.",4.226856981404126e-05,0
sonicdrivein_780,memorializing our amazing summer so far – 100 cent fry – 100 cent fry is back! 100 cent fry is back! 100 cent fry is back! 100 cent fry is back! 100 cent fry is back! 100 cent fry is back! 1,0.0025864816270768642,0
sonicdrivein_491,🇺🇸 don’ t forget to bring your 🇿🇦 sonic drive time for a free meal at the end of the day.,0.9966094493865967,1
sonicdrivein_57,work is never done.,0.0005627986392937601,0
sonicdrivein_1029,"at 100% price, what are you saving today on a new diet soda? - ✅ ✅ ✅ ✅ ✅ ✅ ✅ ✅ ✅ ✅ 🏆 - 10/15/19.",0.990993082523346,1
sonicdrivein_850,in which we’ ll meet our new favorite ice cream in the air.,0.00040897700819186866,0
sonicdrivein_784,information is power! ”.,8.026462161581094e-09,0
sonicdrivein_152,"this one ‘s up to you, are you getting your sonic small order or large order today? 😉 ” ­ — ­ 📲 — @ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­",0.021853163838386536,0
sonicdrivein_670,"it’ s a new week, and it’ s a new week for a new shake.",0.0003332057094667107,0
sonicdrivein_1368,get your salt and pepper! we' re sending in the `` salt and pepper '' app at your next the sonic? try the `` salt and pepper '' app at your next the sonic?! get your salt and pepper! we' re sending in the `` salt and pepper '' app at your next the sonic?! try the `` salt and,0.0002872791374102235,0
sonicdrivein_414," coming to you, a little social, and a, oh so, happy birthday, willie.",0.9429077506065369,1
sonicdrivein_788,"add a new twist to your drinks with a new, red velvet shake.",0.0005342669901438057,0
sonicdrivein_411,keep an eye out for sonic’ s new herd of frozen treats.,0.32625025510787964,0
sonicdrivein_968,i’ m going to pass on the blue raspberry swirl.,0.00010328082134947181,0
sonicdrivein_89,the amazing things we shared this week.,0.1445273458957672,0
sonicdrivein_1457,a 100 -cent slush in honor of a 100 -cent sonic drink! this slush is a sonic drink!! this is a 100 -cent slush! enjoy it at sonic!! this is a sonic drink!! this is a 100 -cent slush!! this,6.03446733293822e-06,0
sonicdrivein_2031,the sonic logo is &quot;round&quot; and &quot;foxy&quot;! the sonic logo is &quot;round&quot; and &quot;foxy&quot;! the sonic logo is &quot;foxy&quot; and &quot;round&quot;! the sonic logo is ,0.0009280572412535548,0
sonicdrivein_1615,"first, you're not even sure you're drinking a ; second, you're not even sure you're drinking a ; third, you're not even sure you're drinking a ; fourth, you're not even sure you're drinking a ; fifth, you're",1.1020304555131588e-05,0
sonicdrivein_2154,would you be our champion? 🏆 l.,0.9788258671760559,1
sonicdrivein_65,a new chip that's just too good to pass up.,1.7705528989608865e-06,0
sonicdrivein_486,lee’ s a big fan of the h& m drive-in and he’ s trying to get a new frozen yogurt cup for his next trip.,0.22567695379257202,0
sonicdrivein_1122,celebrating 50th birthday? bring back the old times with these bmw sonic 50th anniversary ice cream sticks.,0.0015800409018993378,0
sonicdrivein_976,so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so,0.07479214668273926,0
sonicdrivein_524,some people just need a lil’ pep in their step! 👟 🥤 double tap to see a list of them!# sonic# happyhour# 👟# 👟# 👟# 👟# 👟# 👟# 👟# 👟# 👟# 👟# 👟# 👟# 👟# 👟#,0.1574484258890152,0
sonicdrivein_283,you’ ll be seeing this ↑ with the# rockyournight adventure.,0.987885057926178,1
sonicdrivein_495,"we’ re hosting our annual giveaway today, so be on the lookout for our amazing merch! \n tag# your# #editpromo for your entry.",0.3588680326938629,0
sonicdrivein_499,"he said a half-dozen of the best flavors, then said he had no time to choose.",0.001116221654228866,0
sonicdrivein_78,summer is coming and sonic is ready to give you a refreshing break.,0.9355417490005493,1
sonicdrivein_478,"chilled, spicy, and bursting with flavor, chilling your sonic ice cream cones at home is now possible!@ chocoicecream ice cream cones at home now available!"", ""chilled, spicy, and bursting with flavor, chilling your sonic ice cream cones at home is now possible!"", ""chilled, spicy, and bursting",0.00029968234593980014,0
sonicdrivein_446,"when you’ re in the sonic mood, we’ re in the sonic mood too.",0.11637213081121445,0
sonicdrivein_1467,"so many possibilities, but only one choice.",6.2556846387451515e-06,0
sonicdrivein_648,"our favorite athlete of the week is, the rock! 🥤🥤🥤 </mat> 😜 </mat> our favorite athlete of the week is, the rock! 🥤🥤🥤 </mat> 😜 </mat> our favorite athlete of the week is, the rock! 🥤�",1.0351539458497427e-05,0
sonicdrivein_973,it’ s 6 pm and we’ re happy to tell you that $ 199 airpods are available for purchase today! # sonicbagel 6pm # icanhaveit # icanhaveit# sonicbagel# # icanhaveit# # icanhaveit# # icanhaveit,0.012491417117416859,0
sonicdrivein_877,"the's back, and we're all.",2.51089954872441e-06,0
sonicdrivein_808,vee to the best u see in the app 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 🎮 �,1.4190670860614318e-09,0
sonicdrivein_413,check out our new double cheeseburger in the sonic app! # isshinyourdrinkwith@ omoku or call 877-366-8773!# omokusonicfood # isshinyourdrinkwith # sonic # omokusonicfood # isshinyourdrinkwith # om,0.0031814626418054104,0
sonicdrivein_2201,when you can’ t choose which rush order is more icecream than the rest.,0.0003254342882428318,0
sonicdrivein_618,have you seen our new game? it’ s called & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt; & gt,1.7843748310042429e-06,0
sonicdrivein_1017,"you're not out of the game yet, @ atalcotown! ""'s* "" ~@ @ sonic# # # # # # # # # # # # # # # # # # # # #",0.16571743786334991,0
sonicdrivein_585,"squadrons! just one, just one.",8.41398843931529e-07,0
sonicdrivein_1992,sure you're in the mood for some new shiner? why not grab your sonic sour cream and blue cheese slush before it's all gone?# shaken# not stirred# sourcream# bluecheese# slush# yum# sonic# happy# labor# day# apart# from# sonic# oops# oops# oops# oops# oops# oops#,4.897491817246191e-05,0
sonicdrivein_404,"we’ re making a new story for you! our new stories are coming soon, so stay tuned! 👀 what are you making? 👀 what are you making? 👀 what are you making? 👀 what are you making? 👀 what are you making? 👀 what are you making? 👀 what are you making? 👀 what are",0.08342897891998291,0
sonicdrivein_691,this sonic hot dog is our new favorite frozen slush.,3.280376404291019e-06,0
sonicdrivein_1282,Grab a drink and some of your favorite flavors and head over to sonic for a night to remember.# sonic# drush# drush# drush# drush# drush# drush# drush# drush# drush# drush# drush# drush# drush# drush# drush# drush# drush# dr,6.669562480965396e-06,0
sonicdrivein_69,"our ice is dairy free, but our sweet tooth is not.",5.376493209041655e-05,0
sonicdrivein_1616,when you realize your valentine’ s day gift is here and you can get both sides of the deal.,0.00041246594628319144,0
sonicdrivein_726,i’ m not sure if i’ m dreaming or if this is real.,0.0004302237066440284,0
sonicdrivein_1346,# 1st night of the # 1stnightof the # 1stnightof the # 1stnightof the # 1stnightof the # 1stnightof the # 1stnightof the # 1stnightof the # 1stnightof the # ,0.04411619156599045,0
sonicdrivein_572,tomorrow is our day.,7.643465664841642e-07,0
sonicdrivein_1379,"for the perfect slush, add a 50¢ corn dog to the mix.",1.4264265928431996e-06,0
sonicdrivein_1018,the only thing sweeter than a$ 1 can of disneyland.,2.308261173311621e-05,0
sonicdrivein_369,grab a drink and a sonic dinner# sonic# dinner# dinner# sonic# limeade# lime# slush# 🍒# 🍦# 🍒# 🍒# 🍒# 🍒# 🍒# 🍒# 🍒# 🍒# 🍒# 🍒# 🍒# 🍒# 🍒# 🍒# 🍒#,0.005543233826756477,0
sonicdrivein_705,"aaahhh, a little more love.",2.71722933575802e-06,0
sonicdrivein_644,"our social media peeps are so excited about the last minute crunch time to order! 🚘✏️ their menu items are: no name pancakes, no name turkey bacon, no name chicken.",2.647302608238533e-07,0
sonicdrivein_1317,"our love for your love is growing, just like your dinner.",3.376384120201692e-05,0
sonicdrivein_54,how do you score a 1/2 price meal with a 7 day delivery order? just ask the menu writer! it’ s sonic’ s new limited time offer for today only! includes 1/2 price meals with 7 day delivery order placed through the app or website by 12 pm CST on the day of delivery.,1.5759700545459054e-05,0
sonicdrivein_548,# bound for life# bound for life# bound for life# 866- 479- 8555# 866- 479- 8555# 866- 479- 8555# 866- 479- 85,0.005196302197873592,0
sonicdrivein_790,we can't wait to share our sweet side of this week’ s menu with you.,0.6259398460388184,1
sonicdrivein_402,this 50¢ hot chicken sandwich is our new 50¢ who? we’ re giving our friends a chance to find out.,0.9924387335777283,1
sonicdrivein_1181,sonic boom! are you ready to get your hands on these fresh berries.,0.2868203818798065,0
sonicdrivein_2200,are you# fistfightready for# shakeout? # fistfightready is a# tag that you can use to participate in# sonicconcerts at drive-ins across the country.,0.00048305338714271784,0
sonicdrivein_903,"goodness, brownie, brownie! our beef patty cheeseburger is on a mission.",5.816512271827889e-10,0
sonicdrivein_41,we can’ t wait to see you at sonic.,0.35545670986175537,0
sonicdrivein_1094,"wondering what i would do if i had unlimited droppers? could be a whole lot of fun! "" — wendy honn, 31, topeka, kan.",0.49955734610557556,0
sonicdrivein_832,"tomatoes, ranch and bleu cheese were the only things that won this contest.",2.445300879116985e-06,0
sonicdrivein_786,she’ s my chill out time! what’ s a better summer drink for me? 🥤😎# summeramasochic# epicutical# ½offslush# ½offslush# slushes# 🍹# 🍹# 🍹# 🍹# 🍹# 🍹# 🍹# 🍹# 🍹#,0.00017283536726608872,0
sonicdrivein_234,"the food i’ m seeing on tv is amazing, even me! '' am i the only one who can’ t wait to try it all for myself? '' @ sonicdrivein says it best, and he’ s right! '' everyone can have some fun this holiday season with me at the sonic app! tweet us your fave holiday spirit drink",0.9995785355567932,1
sonicdrivein_2052,"pizza, creamy truffle, and mushroom, all at the same time, is just a kids dream.",0.00018718940555118024,0
