gemma_loss,fc_loss
26.281646728515625,0.053466796875
25.77760124206543,16.75
26.590774536132812,6.46875
27.67609405517578,2.28125
27.681575775146484,0.61328125
25.774715423583984,0.0712890625
26.876585006713867,0.00848388671875
27.215866088867188,0.1220703125
27.616504669189453,0.2294921875
27.084182739257812,0.263671875
26.994319915771484,0.28125
26.716651916503906,0.275390625
27.528390884399414,0.259765625
27.155189514160156,0.2333984375
28.281715393066406,0.197265625
27.7039737701416,0.1630859375
26.97367286682129,0.134765625
27.069181442260742,0.1103515625
26.64486312866211,0.087890625
27.201961517333984,0.0693359375
26.708866119384766,0.0537109375
27.7359676361084,0.04248046875
27.738082885742188,0.032470703125
27.59853744506836,0.0233154296875
26.957977294921875,0.01708984375
26.230201721191406,0.0120849609375
27.902099609375,0.008544921875
26.666913986206055,0.00592041015625
28.168603897094727,0.004058837890625
26.831693649291992,0.002716064453125
26.761932373046875,0.0024566650390625
27.784467697143555,0.0010833740234375
27.577560424804688,0.00058746337890625
27.44181251525879,0.000354766845703125
27.661073684692383,0.000148773193359375
26.67715072631836,5.5789947509765625e-05
27.01301383972168,2.682209014892578e-05
27.330846786499023,8.761882781982422e-06
26.32637596130371,1.0192394256591797e-05
27.0460262298584,2.562999725341797e-05
27.168975830078125,3.409385681152344e-05
28.36697006225586,5.650520324707031e-05
27.753173828125,5.817413330078125e-05
27.533843994140625,7.963180541992188e-05
28.11716651916504,0.00011491775512695312
27.74933433532715,8.7738037109375e-05
26.51514434814453,0.0001316070556640625
26.760854721069336,0.00013065338134765625
27.505983352661133,0.00012969970703125
27.408714294433594,0.00014400482177734375
27.656522750854492,0.00017452239990234375
27.456411361694336,0.00014781951904296875
26.9295597076416,0.0001239776611328125
27.521474838256836,0.0001220703125
27.97120475769043,0.00014019012451171875
27.79641342163086,0.00018215179443359375
25.554237365722656,0.0001354217529296875
26.368555068969727,0.000102996826171875
27.59556007385254,0.0001678466796875
26.700626373291016,0.0001659393310546875
27.826147079467773,0.00015544891357421875
27.58867835998535,0.00019168853759765625
28.18149757385254,0.00014019012451171875
24.572973251342773,0.00014781951904296875
26.505565643310547,0.00017452239990234375
27.613262176513672,9.441375732421875e-05
27.52841567993164,0.00015926361083984375
25.789989471435547,0.00010967254638671875
27.934675216674805,0.000152587890625
27.34028434753418,0.0001544952392578125
27.85879898071289,0.00011968612670898438
27.686355590820312,0.00010633468627929688
27.083459854125977,9.489059448242188e-05
25.58436393737793,0.0001430511474609375
27.017658233642578,0.0001239776611328125
27.8316593170166,8.296966552734375e-05
26.91718101501465,0.0001277923583984375
27.737335205078125,0.0001239776611328125
26.996273040771484,0.00013828277587890625
25.50541114807129,0.00010251998901367188
27.07001495361328,0.00011157989501953125
28.557003021240234,0.00014400482177734375
24.543771743774414,8.487701416015625e-05
25.246414184570312,0.000133514404296875
27.457307815551758,0.00011014938354492188
27.216461181640625,0.00010395050048828125
28.57989501953125,0.00011110305786132812
28.330360412597656,0.00014972686767578125
27.80722999572754,0.00011014938354492188
27.633943557739258,7.2479248046875e-05
27.912778854370117,0.00011968612670898438
27.629417419433594,0.00010156631469726562
27.908178329467773,0.00010442733764648438
27.291748046875,0.00010585784912109375
28.22648811340332,9.679794311523438e-05
27.499420166015625,0.00011444091796875
27.767284393310547,8.535385131835938e-05
26.225629806518555,9.202957153320312e-05
25.901138305664062,8.535385131835938e-05
28.01604652404785,8.440017700195312e-05
26.64742088317871,0.00010967254638671875
27.7867431640625,9.775161743164062e-05
28.45435333251953,0.00010585784912109375
26.85001564025879,9.012222290039062e-05
27.670711517333984,0.00010395050048828125
27.941802978515625,0.00011396408081054688
27.435258865356445,7.724761962890625e-05
27.066823959350586,9.059906005859375e-05
26.18790626525879,0.00011014938354492188
27.55327033996582,7.2479248046875e-05
28.110872268676758,7.915496826171875e-05
27.575645446777344,7.200241088867188e-05
27.178756713867188,9.918212890625e-05
28.33502960205078,7.343292236328125e-05
27.483808517456055,8.296966552734375e-05
27.415605545043945,7.43865966796875e-05
27.260305404663086,8.58306884765625e-05
26.33096694946289,8.916854858398438e-05
26.647092819213867,9.107589721679688e-05
26.479185104370117,7.295608520507812e-05
27.5234317779541,5.745887756347656e-05
28.669658660888672,4.482269287109375e-05
26.636486053466797,6.67572021484375e-05
26.92038917541504,9.965896606445312e-05
