bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,39244,56,14.0371750764526,0.6308358817533133,12.53125,0.844921875,V
0.05,39244,56,11.946451325178389,0.6864893922018355,11.84375,0.8062499999999999,V
0.05,39244,56,11.519081294597349,0.69466106014271,11.90625,0.796484375, 
0.05,39244,56,11.333333333333334,0.6945738563965358,11.84375,0.78125, 
0.05,39244,56,11.224356523955148,0.6961690080275219,11.71875,0.8015625,V
0.05,39244,56,11.138411060142712,0.6976614264780843,11.625,0.819140625,V
0.05,39244,56,11.051318807339449,0.6980082505096854,11.53125,0.771875,V
0.05,39244,56,11.003727064220184,0.698380558741081,11.5625,0.779296875, 
0.05,39244,56,10.963525739041794,0.6986218622579023,11.65625,0.81640625, 
0.05,39244,56,10.928867227319062,0.6986991112385319,11.8125,0.8128906250000001, 
0.05,39244,56,10.895228083588176,0.6994851395259941,11.40625,0.80859375,V
0.05,39244,56,10.862130479102957,0.7000517647808358,11.6875,0.790625, 
0.05,39244,56,10.840883027522937,0.6995030581039757,11.5625,0.789453125, 
0.05,39244,56,10.813009683995922,0.6986222604485212,11.71875,0.816796875, 
0.05,39244,56,10.79638124362895,0.6981209384556565,11.625,0.81015625, 
0.05,39244,56,10.781536697247706,0.6977593813710505,11.5,0.7671874999999999, 
0.05,39244,56,10.767074413863405,0.6990319985983687,11.40625,0.802734375, 
0.05,39244,56,10.753249235474007,0.6991530485474012,11.5625,0.7769531249999999, 
0.05,39244,56,10.735346585117227,0.699237464959225,11.625,0.781640625, 
