image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss
mcdonalds_switzerland_2014,the food to'  #munsage -tones ,0,1,0.10277158,0.41190958,0.0,0.0,0.0,0.0,5.53125
mcdonalds_switzerland_789,a  s not to get goodbye you to  the your the min mcdonald foundation.   your a. the,6,1,0.070449844,0.41190958,0.19722904292305882,0.052388964526437494,1.865109047072646e-308,1.865109047072646e-308,5.5
mcdonalds_switzerland_356,the  you to your favorite and our favorite and and is the choices& and my... mewanieoli919 and and</gladate5 and and @mreerie..! soa,12,1,0.091197774,0.41190958,0.22727272727272727,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.5
mcdonalds_switzerland_545,how you and... you you you the if if�  just you  re got on it fries fries fries ? fries ,1,1,0.06077791,0.41190958,0.05000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.5625
mcdonalds_switzerland_583,"today, what way it you you, where you,  in,... just sandwichon wants here there happy choice.  about you wantaaaa#",2,1,0.032565236,0.41190958,0.08988838585510894,1.9000788267213607e-308,1.9000788267213607e-308,1.9000788267213607e-308,5.1875
mcdonalds_switzerland_2043,"we mgonup,mwith,dinneruesday,micious,mm#mto #####a#####",0,1,0.541896,0.41190958,0.0,0.0,0.0,0.0,5.125
mcdonalds_switzerland_793,"the, for? the day? the a littleance at in share",3,1,0.08143625,0.41190958,0.18096748360719192,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,6.1875
mcdonalds_switzerland_1909,the   t get if you are s small the or not the. we  re here you will ai ag in the sandwich hit you! it sandwich! the big,10,1,0.032325394,0.41190958,0.21428571428571425,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.5625
mcdonalds_switzerland_16,let i  la  de of and but youil i aime  our',0,1,0.21069068,0.41190958,0.0,0.0,0.0,0.0,6.96875
mcdonalds_switzerland_581,"have� the émon fans �️  you your  the favorite s favorite émon  just  below and we to get a50 of 501 the  the the the the the the, the the, the",16,1,0.04213225,0.41190958,0.1935483870967742,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.09375
mcdonalds_switzerland_472,that you dos the reaction kiss? the great journey  the. � we� think�� let��️ �,2,1,0.044279736,0.41190958,0.06236713233544119,2.081572136844798e-308,2.081572136844798e-308,2.081572136844798e-308,5.21875
mcdonalds_switzerland_585,wait are the the for you can just a from the favorite? the  button the the app now the  below the and enjoy a! � � ,13,1,0.06211182,0.41190958,0.21368332584053448,0.07407688629138527,2.060331790082205e-308,2.060331790082205e-308,5.21875
mcdonalds_switzerland_1919,"the s now big one for,  ever't love of try the big in us?? | cdonds'cdisto | hungrycbfood#cu'cafe#cudelivery#cufun",0,1,0.04881701,0.41190958,0.0,0.0,0.0,0.0,4.65625
mcdonalds_switzerland_1612,you  day day! i youn you you in thehen in ,1,1,0.046943396,0.41190958,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,8.4375
mcdonalds_switzerland_234,there  is the  with! we  other and and and the the the,5,1,0.2124341,0.41190958,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.875
mcdonalds_switzerland_1907,noiss android for the- in@�  to@ the_ di for for his action achievement at the m! ,4,1,0.08917655,0.41190958,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.25
mcdonalds_switzerland_432,we of of the year is � if' is s going friend your  going good as you  � aiaaiaa,6,1,0.052647464,0.41190958,0.21052631578947367,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,6.84375
mcdonalds_switzerland_1928,let you know know the app experience? let time we we the menu guest and and enjoy app in... sang sandwich let m thankcdondsmthend the,6,1,0.03369405,0.41190958,0.15999999999999998,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.125
mcdonalds_switzerland_614,the the: the little:  moment:� the the everything:  has to little?? ,0,1,0.12725908,0.41190958,0.0,0.0,0.0,0.0,6.53125
mcdonalds_switzerland_623,havemaster?: if use your hand cold the favorite.. the,1,1,0.061070427,0.41190958,0.08897082254631197,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,6.65625
mcdonalds_switzerland_635,"if do you deal you, it to make it!� �'anyway",2,1,0.040841367,0.41190958,0.1481636441363436,0.08231313563130196,1.6483752567447546e-308,1.6483752567447546e-308,5.53125
mcdonalds_switzerland_368,what w! the the who miss just in the   i  see out  tweet now the nextcdonald  s app!�   who who,8,1,0.12598017,0.41190958,0.18096748360719192,0.0476230220018926,2.0133300850710214e-308,2.0133300850710214e-308,4.625
mcdonalds_switzerland_761,"you, i good when you  it.  me with m  youcd s you.. the more the mc.  whoaaa the the",7,1,0.033098806,0.41190958,0.2995987831630854,0.10541438666849301,2.110993164779763e-308,2.110993164779763e-308,5.0
mcdonalds_switzerland_1962,"let your, a your app,, get, lacdondsm, mflfe,mnal,mftheday �",1,1,0.4686747,0.41190958,0.08897082254631197,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,5.84375
mcdonalds_switzerland_2012,hey -:: cdonds  � and・・ and� it!     the way! your1 yourbait'smas this#gas!#goodperfectet!,2,1,0.1821738,0.41190958,0.10987343836674063,0.059930966381858505,1.4668590927248608e-308,1.4668590927248608e-308,5.9375
mcdonalds_switzerland_1184,"so ch difference is, this here t! the. the� � us  deal!! </ bigcdonalds! youday!cmac  ",0,1,0.28466687,0.41190958,0.0,0.0,0.0,0.0,4.78125
mcdonalds_switzerland_1930,"so the next app and i to to amazing with the? but aires, the town? i your your tweet of to  the the the",1,1,0.031099273,0.41190958,0.041666666666666664,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.09375
mcdonalds_switzerland_1897,the re here the big day of the# ilonkitchen! give you use that s the log of the?log  share</thankscdfee </thankscdonds </loggrfeHouse y your your the the the the the the the and  and the the the yourself yourself,17,1,0.08398729,0.41190958,0.15789473684210523,0.02702702702702703,2.2250738585072626e-308,2.2250738585072626e-308,4.1875
mcdonalds_switzerland_419,"our favorite is the in theays and my iss your? </ ml,mdaym the",1,1,0.12813766,0.41190958,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.96875
mcdonalds_switzerland_735,what  the good   the</ the the  joy m-!  thecdonliver! the the,5,1,0.16512643,0.41190958,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.75
mcdonalds_switzerland_654,"you   that the in the, the are with you",2,1,0.09545856,0.41190958,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.625
