image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,benign,humor_score,humor
sonicdrivein_532,we know where dogs eat their food.,1,1,0.9597275,0.5314676,0.0125946699089082,1.96168495395878e-309,1.96168495395878e-309,1.96168495395878e-309,-9.262958,0.4219372868537903,0
sonicdrivein_196,"a new emoji that looks like a tiny house with 3 doors and one little door to the other side!
< /pre> if you’ re not ready for it, just say something else.",1,1,0.96359247,0.5314676,0.0303030303030303,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.0003388546,0.6874316334724426,1
sonicdrivein_556,"we're going to have a special holiday this month, and we are about to get our first taste of the world.",3,1,0.97114897,0.5314676,0.1180807768034625,1.8391691476033075e-308,1.8391691476033075e-308,1.8391691476033075e-308,-8.813107,0.0345275253057479,0
sonicdrivein_1566,this is the last emoji you’ ll see on instagram before it goes away forever.,2,1,0.9747319,0.5314676,0.116689775872393,1.9473252738654987e-308,1.9473252738654987e-308,1.9473252738654987e-308,-0.058357693,0.1844123601913452,0
sonicdrivein_2189,a couple of the times we had to put our phones away and just watch it.,1,1,0.93430763,0.5314676,0.0625,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.49148,0.8025301098823547,1
sonicdrivein_926,"do you think this is the best way to make an offer? </s>
#1 pic of the day.",0,1,0.97237587,0.5314676,0.0,0.0,0.0,0.0,-8.9875965,0.0172078814357519,0
sonicdrivein_743,"i'm just going to say i got a call from the bank today, and they said you could n’t afford it.",3,1,0.9603103,0.5314676,0.0477799948775573,7.441981229316465e-309,7.441981229316465e-309,7.441981229316465e-309,-3.1785693,0.8519639372825623,1
sonicdrivein_325,"the day you forget to get your lunch at work, the # whole for all of us.",6,1,0.33732074,0.5314676,0.2773156305455514,0.0589295714909296,2.0979623842800395e-308,2.0979623842800395e-308,-0.9756905,0.211394265294075,0
sonicdrivein_311,"you know, we all love to say'i did it! but you don’ t have the time for this.",1,1,0.9732125,0.5314676,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-7.1587334,0.1122501865029335,0
sonicdrivein_1678,and i’ ll be back with more.,2,1,0.905535,0.5314676,0.0251893398178164,1.96168495395878e-309,1.96168495395878e-309,1.96168495395878e-309,-8.418044,0.5213850140571594,0
sonicdrivein_1209,this is the best way to remember your name in spanish.,4,1,0.96999234,0.5314676,0.1604484246399941,9.8177638708909e-309,9.8177638708909e-309,9.8177638708909e-309,-7.7346916,0.3837189078330993,0
sonicdrivein_742,"you know, i'm not going to eat this.",0,1,0.97370183,0.5314676,0.0,0.0,0.0,0.0,-8.704353,0.8948720097541809,1
sonicdrivein_1090,"@ the jive, we’ re having a good time this week.",1,1,0.97363406,0.5314676,0.0631949025817162,1.54674658298039e-308,1.54674658298039e-308,1.54674658298039e-308,-9.528579,0.6090993881225586,0
sonicdrivein_1452,"for the # sonicdrive this season, we’ re giving you a special discount on all our best-selling items! get your favorite flavors of now and be able to save up.",3,1,0.86008,0.5314676,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.454409,0.0037176336627453,0
sonicdrivein_1567,what about you? </s> i’ m gonna be a long way from being the best of all time.,0,1,0.958423,0.5314676,0.0,0.0,0.0,0.0,-8.683408,0.0992502868175506,0
sonicdrivein_283,we have a new app for you! it’ s called the “ emoji ice cream shop.,2,1,0.97669435,0.5314676,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.411622,0.0047545069828629,0
sonicdrivein_788,the only thing i could think of was to put some ice in my mouth.,0,1,0.95963377,0.5314676,0.0,0.0,0.0,0.0,-9.814862,0.8102601766586304,1
sonicdrivein_1755,the best way to eat a strawberry is with the use of your tongue.,2,1,0.9777696,0.5314676,0.0751125749179685,1.1699171882659805e-308,1.1699171882659805e-308,1.1699171882659805e-308,-9.054065,0.6075373291969299,0
sonicdrivein_454,@ #driller this morning i was at work and my dog had a little nibble on the grill while we were all in line.,2,1,0.9576661,0.5314676,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.000965963,0.0278393235057592,0
sonicdrivein_1376,the's a big show! it’ s been so long since we have our special t.,0,1,0.52045166,0.5314676,0.0,0.0,0.0,0.0,-7.8430233,0.9253360629081726,1
sonicdrivein_2181,i'm not gonna tell you what i did but just got home and my little girl wanted to go out with me.,2,1,0.93227607,0.5314676,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.606641,0.1589401513338089,0
sonicdrivein_655,i'm not going to be able t say no when we get the christmas tree.,0,1,0.97388023,0.5314676,0.0,0.0,0.0,0.0,-8.7598,0.8756303787231445,1
sonicdrivein_1197,"yes, we're gonna do this! and the best part is it smells like french fries.",1,1,0.9737333,0.5314676,0.0583448879361965,1.9473252738654987e-308,1.9473252738654987e-308,1.9473252738654987e-308,-7.1733785,0.0973022654652595,0
sonicdrivein_1809,"we’ re all the time with you, and we ‘re going to get it.",2,1,0.8838973,0.5314676,0.009464608450323,1.47416169906746e-309,1.47416169906746e-309,1.47416169906746e-309,-8.597461,0.7882371544837952,1
sonicdrivein_1765,the #'s best pics of the day are coming up! just go to our instagram and follow us for a chance at winning some amazing prizes.,4,1,0.8873005,0.5314676,0.1153846153846154,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.566421,0.0046711820177733,0
sonicdrivein_163,"`` i’m not a fan, but we're going to need your opinion on this.",0,1,0.96842617,0.5314676,0.0,0.0,0.0,0.0,-8.296311,0.9622872471809388,1
sonicdrivein_2185,"when you’ re not in the store, just watch this.",0,1,0.9728943,0.5314676,0.0,0.0,0.0,0.0,-8.009149,0.452991247177124,0
sonicdrivein_791,"i’ m not sure if this is the best idea for a robot but i do know that it's gonna be fun!# ufc2018# ncaa all-star game
What are you looking forward to?<|endoftext|>Write an essay on your favorite book.",1,1,0.966333,0.5314676,0.0263157894736842,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.00034159547,0.0431852042675018,0
sonicdrivein_830,it's not a thing to do with your little ones.,3,1,0.9705174,0.5314676,0.0002026616325581,7.505986391042707e-05,1.5031236690916e-311,1.5031236690916e-311,-8.847753,0.6451429724693298,0
sonicdrivein_1866,please show us what you’ re going to do when we get home.,1,1,0.97812384,0.5314676,0.0484856297382092,1.402493394168772e-308,1.402493394168772e-308,1.402493394168772e-308,-9.113711,0.6655594706535339,1
sonicdrivein_1077,"yeaaay, i got like 20 questions on my list for you to kill.",2,1,0.8258335,0.5314676,0.0831435379210052,1.2025033327569346e-308,1.2025033327569346e-308,1.2025033327569346e-308,-9.516692,0.8486605286598206,1
sonicdrivein_558,"i'm not sure if i like this, but just want to say hi! we have a little bit of you in here.",1,1,0.9352447,0.5314676,0.0454545454545454,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.587378,0.0512004643678665,0
sonicdrivein_2201,"i’ m going to put on a, this time we need an idea for our voice of the day.",0,1,0.6461861,0.5314676,0.0,0.0,0.0,0.0,-7.037601,0.4072718024253845,0
sonicdrivein_1138,my name is sally.,0,1,0.9659426,0.5314676,0.0,0.0,0.0,0.0,-9.068179,0.8136219382286072,1
sonicdrivein_1094,"we’ re all in the same room as our customers, so we need to be able to read their minds.",1,1,0.97629184,0.5314676,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.06696916,0.236428290605545,0
sonicdrivein_866,it’ s not a meme.,0,1,0.9653995,0.5314676,0.0,0.0,0.0,0.0,-8.623633,0.802921712398529,1
sonicdrivein_1996,in the end of this month we’ ll be doing a workout with your.,1,1,0.73067373,0.5314676,0.0619198499821558,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,-9.160168,0.2932271659374237,0
sonicdrivein_1307,"i'm not gonna tell you this, but i am a unicorn.",2,1,0.96319383,0.5314676,0.1154066216255058,1.412335412826535e-308,1.412335412826535e-308,1.412335412826535e-308,-0.00059455837,0.5269966721534729,0
sonicdrivein_1884,i am so proud of you for not giving in to the # weedholidays.,1,1,0.9601978,0.5314676,0.0499766098125092,1.556823072428848e-308,1.556823072428848e-308,1.556823072428848e-308,-8.139349,0.041294727474451,0
sonicdrivein_529,this is the best thing i’ve ever seen in my life.,0,1,0.9717691,0.5314676,0.0,0.0,0.0,0.0,-9.6210375,0.9699329733848572,1
sonicdrivein_470,we're not here to buy food.,0,1,0.9789025,0.5314676,0.0,0.0,0.0,0.0,-9.132868,0.5587134957313538,0
sonicdrivein_1635,mom i made a spicy taco salad.,0,1,0.9261565,0.5314676,0.0,0.0,0.0,0.0,-8.81556,0.2020265161991119,0
sonicdrivein_2168,we have a new flavor for the 2018 world cup!# ukeleles are here to play it up.,2,1,0.94448924,0.5314676,0.0929809838801762,1.7585612308455557e-308,1.7585612308455557e-308,1.7585612308455557e-308,-8.882244,0.0391328148543834,0
sonicdrivein_491,you have to put your socks on first! it's not a good idea 😒🤷‍♂️😐# inlove with you.,0,1,0.56168413,0.5314676,0.0,0.0,0.0,0.0,-8.072924,0.0776512697339057,0
sonicdrivein_1793,this is what u should n’t do when you get your coffee in the morning:the first word of a meme.,3,1,0.9566479,0.5314676,0.1005480069053458,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,-0.0013147291,0.1919171959161758,0
sonicdrivein_952,"we’ re going to be the first, who ate all of our leftovers! we are coming out with a new menu this week.",3,1,0.96425915,0.5314676,0.0459427056512231,7.837320022245016e-309,7.837320022245016e-309,7.837320022245016e-309,-8.586435,0.098771758377552,0
sonicdrivein_69,a15-year old girl with a full mouth of milk and 20 cans.,0,1,0.5577422,0.5314676,0.0,0.0,0.0,0.0,-6.9756722,0.3705231845378876,0
