image_id,caption,humor_score,humor
mcdonalds_switzerland_835,"🎮 hot news for the gamers out there: with x-mas magic run, you can win amazing prizes every day as of 17h 19h : 🎁.",0.1375206857919693,0
mcdonalds_switzerland_2025,"coffee in one hand, confidence in the other.",0.013589205220341682,0
mcdonalds_switzerland_364,did you know? paper always wins in the video game.,0.009863710962235928,0
mcdonalds_switzerland_693,real friends share the same taste in burgers.,0.0011823434615507722,0
mcdonalds_switzerland_236,the big tasty challenge: try looking at this without producing any saliva😜 🍔 🤔 who agrees? hap </s># bigtastytuesday# yummy# food# challenge# easy# way# life# mcdonalds# mcdo# foodie# picoftheday# switzerland,0.0011189565993845463,0
mcdonalds_switzerland_617,today is international kissing day and we wish you a wonderful day.,0.00528473686426878,0
mcdonalds_switzerland_1886,new: come and try our new chocolate bacon sundae topping.,0.12119532376527786,0
mcdonalds_switzerland_654,congratulations to simon rieckhoff for a fantastic season highlighted by a swiss champion title and a participation at the youth olympic games in august.,0.010176461189985275,0
mcdonalds_switzerland_645,big mac lover? then you should try our new chicken big mac which will be available as of tomorrow in the restaurants.,0.0003625370154622942,0
mcdonalds_switzerland_293,i know there are talented artists among you.,0.0020839404314756393,0
mcdonalds_switzerland_480,"today, we celebrate friendship day 🥳 🎉.",0.0005068265018053353,0
mcdonalds_switzerland_794,we all have a hamburglar in our lives.,0.8569477796554565,1
mcdonalds_switzerland_1985,no matter what time it is ... i 'm always craving for the big mac.,0.003470518859103322,0
mcdonalds_switzerland_31,episode 2/8 – nervous and struggling to find the right outfit? sounds like getting ready for a date with a nervous ex- the one and only celineprecina.,0.6126711964607239,1
mcdonalds_switzerland_2031,new: come and try our new chocolate bacon sundae topping.,0.0038287171628326178,0
mcdonalds_switzerland_16,"congratulations@ xenia_blumin, you should get a medal for reel 's transition 😉 your suporters from mcdonald 's pratteln took the video challenge, but you are still the n°1 🥇 so you are n°1 🥇 happy# reel# worldemojiday#",0.9538280963897705,1
mcdonalds_switzerland_828,"no matter what time it is or will be, there’ s always room for a mcdo menu 😉 🍔# mcdonalds# mcdo# burger# food# good# summer# mcdonalds# mcd# fries# picoftheday# switzerland# bestoftheday# likes#",0.0022753693629056215,0
mcdonalds_switzerland_230,"okay, this time we 're not kidding.",0.1790287047624588,0
mcdonalds_switzerland_699,we’ ll surprise your loved ones with an extra slice of christmas 🎁.,0.0017027022549882531,0
mcdonalds_switzerland_448,"our big mac 🍔 is now even better with a softer bun, more sauce and the beef grilled together with the onions.",0.0003161929489579052,0
mcdonalds_switzerland_677,just imagine ... would you like this chocolate sauce for your chicken mcnuggets? today is a 🍫 craving day and that 's what we’ re looking for 😉 🎁# mcdonalds# mcdo# tasty# food# summer# mcdonalds# mcnuggets# foodie# pico,0.00795025285333395,0
mcdonalds_switzerland_411,"# repost@ mcdonaldsleb ・・・ it 's time to say thank you for the great pic@ __mgxt__, our drink suits you so well.",0.004928350914269686,0
mcdonalds_switzerland_227,who would you like to compliment? tag them in the comments and let them know 🥰 so they 're not the only ones to recognize you.,0.000857822597026825,0
mcdonalds_switzerland_632,"tell us what your favorite movie is while savouring one of our delicious menus, and get the chance to win a sky movie pass of 20x tickets for a sky movie in vienna, buenos aires and cape town.",0.009017875418066978,0
mcdonalds_switzerland_419,sharing is caring 💞🍓🍌# loveatfirstsip# smoothie# strawberry# banana# drink# fresh# mccafe# mcdo# mcdonalds# refreshing# mms# mandms# mundmms# mundmms# mundmms# mundmms# mundm,0.0006560623296536505,0
mcdonalds_switzerland_1882,make the most of your time at home to brush up on your burger knowledge.,0.017217407003045082,0
mcdonalds_switzerland_1219,"the crying, fighting and worrying about who 's getting the last chicken mcnuggets has come to an end: the chicken mcnuggets® are back 🍦🍳.",0.06054208055138588,0
mcdonalds_switzerland_655,ready for the weekend? one more day to go and it 's a very important one: the international world egg day 🥚 🍳 start it off right now and discover the incredible egg giveaways in our app 🤩 ! 😍# internationaleggday# mcdonalds# mcdo# eggday# monday,0.015297472476959229,0
mcdonalds_switzerland_69,i don’ t remember what i 've ordered…can you help me? 👀 tell me in the comments below where this mcdonald’ s is.,0.3738739490509033,0
mcdonalds_switzerland_1132,"our amazing sunset offers are back, every day as of 17h.",0.007463189773261547,0
mcdonalds_switzerland_528,our# bacon clubhouse is available with beef or chicken.,0.001061155810020864,0
mcdonalds_switzerland_1883,"happy# worldemojiday, but we still have a lot of cookies ... what about you?# mcdonalds# mcdo# chocolate# donut# food# summer# yummy# picoftheday# switzerland# bestoftheday# likes# igvideo# foodstagram# foodie# p",0.0037913064006716013,0
mcdonalds_switzerland_1215,just imagine ... would you like this chocolate sauce for your chicken mcnuggets? today is a 🍫 craving day and that 's what we’ re looking for 😉 🍟# mcdonalds# mcdo# tasty# food# summer# mcdonalds# mcnuggets# foodie# pico,0.006034920923411846,0
mcdonalds_switzerland_716,big mac lover? then you should try our new chicken big mac which will be available as of tomorrow in the restaurants.,0.00642948504537344,0
mcdonalds_switzerland_713,"happy# worldemojiday, but we still have a lot of good reasons to celebrate you 😉# mcdo# happy# worldemojiday# fries# burgers# food# goodnews# picoftheday# switzerland# bestoftheday# likes# igvideo# foodstagram# foodie#",0.002974133240059018,0
mcdonalds_switzerland_172,like this picture if you 're lucky enough to also go on holidays with# mccafe?# mcdonalds# mcdo# happy# holidays# cappuccino# chocolate# picoftheday# switzerland# lucky# mcdonalds# mcdo# picoftheday# switzerland# sw,0.21350662410259247,0
mcdonalds_switzerland_168,"in 2022, together with your help, we will reduce 200t of plastic pollution and 3d bbq restaurants will open their restaurants again.",0.09164725989103317,0
mcdonalds_switzerland_19,something big is coming this summer: our first ever mcdive on the lake zürich letzipark.,0.23680834472179413,0
mcdonalds_switzerland_1138,"eggscuse me please, i have a mouthful of delicious things to do.",0.008370639756321907,0
mcdonalds_switzerland_2039,congratulations to@ officialgshc on reaching the champions league semi-finals and looking forward to seeing you soon in our restaurants.,0.005520770791918039,0
mcdonalds_switzerland_27,i don’ t remember what i 've ordered…can you help me? 👀 tell me in the comments below where this mcdonald’ s is.,0.10920905321836472,0
mcdonalds_switzerland_1842,"# repost@ mcdonaldsleb ・・・ it 's time to say thank you for the pic@ __mgxt__, our drink suits you so well.",0.004403220489621162,0
mcdonalds_switzerland_625,"when@ kevin_mbabu tries our hotter, juicier and fresher burgers 🍔 🍟, we only see stars in his eyes 🤩.",0.9356080293655396,1
mcdonalds_switzerland_1203,fries with sauce on the go🍟? no problem at all with our new# burger fr 1.- hamburger fr 1.- available now in all our restaurants# mcdonalds# mcdo# burger# food# delicious# mcdonalds# refreshing# daim# toblerone# mms# mandms#,0.0001359110901830718,0
mcdonalds_switzerland_793,kitchens are open for you to enjoy with our new# mccafe salty products.,0.022617202252149582,0
mcdonalds_switzerland_623,"our amazing sunset offers are back, every day as of 17h : 03h:00 in all mcdonald 's restaurants in switzerland and the principality of liechtenstein.",0.09682457149028778,0
mcdonalds_switzerland_768,when you can’ t decide because you 've ordered chicken mcnuggets® ... which one will you choose? 🍔 🤔 # mcdo# burger# mcnuggets# food# bestoftheday# likes# igvideo# foodstagram# foodie# picoftheday# switzerland,0.650313675403595,1
mcdonalds_switzerland_205,what 's happening behind the counter? switch sides to find out.,6.136893352959305e-05,0
mcdonalds_switzerland_683,the minions sneaked into the happy meal® box.,0.12549306452274323,0
mcdonalds_switzerland_673,sorry… not available right now 😎.# mcdonalds# mcdo# coffee# good# drink# good# good# yummy# picoftheday# switzerland# bestoftheday# likes# igvideo# food# good# good# yummy# picoftheday# swissmutt,0.012000150978565216,0
