bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,203000,55600,4.012282943349754,0.23756357758620772,4.174539118705036,0.005468187949640285,V
0.05,203000,55600,3.556276169950739,0.21237738608374362,3.73902315647482,0.010044401978417284,V
0.05,203000,55600,3.4365855911330048,0.20170543411330025,3.725095548561151,0.019926652428057575,V
0.05,203000,55600,3.3577078201970445,0.2095748922413791,3.716810926258993,0.01833352068345318,V
0.05,203000,55600,3.3031988916256156,0.21265055418719278,3.69502023381295,0.02156306205035972,V
0.05,203000,55600,3.2651893472906406,0.21671513238916335,3.687022257194245,0.02735976843525182,V
0.05,203000,55600,3.237550800492611,0.2170179341133013,3.6793277877697843,0.036223021582733855,V
0.05,203000,55600,3.216196120689655,0.21725885160098504,3.6720717176258995,0.03887365107913674,V
0.05,203000,55600,3.1979079433497537,0.21794080972906343,3.6651472571942447,0.04332818120503593,V
0.05,203000,55600,3.1826477832512317,0.2174008620689661,3.6605496852517985,0.04485836330935254,V
0.05,203000,55600,3.1705387931034483,0.21706965825123173,3.6595885791366904,0.04592288669064753,V
0.05,203000,55600,3.1595089285714284,0.2174079433497533,3.649539118705036,0.04685392311151084,V
0.05,203000,55600,3.150009236453202,0.216951200738916,3.6494660521582736,0.04777456160071931,V
0.05,203000,55600,3.141557881773399,0.21675969827586222,3.6526303956834534,0.04984656025179863, 
0.05,203000,55600,3.1339670566502464,0.2172057419950747,3.643705035971223,0.052027034622302175,V
0.05,203000,55600,3.1274245689655173,0.21665625000000072,3.6483531924460433,0.053237972122302295, 
0.05,203000,55600,3.1211299261083743,0.21692649322660082,3.6419458183453237,0.05327113309352533,V
0.05,203000,55600,3.115023091133005,0.21676008312807915,3.641951438848921,0.0545323741007195, 
0.05,203000,55600,3.109388854679803,0.21667556958128176,3.649488534172662,0.0554330598021584, 
0.05,203000,55600,3.1044996921182264,0.21682643165024607,3.639186151079137,0.05526444469424463,V
0.05,203000,55600,3.099689039408867,0.21650323275862102,3.640675584532374,0.055752023381294924, 
0.05,203000,55600,3.095564963054187,0.21645681958128143,3.640490107913669,0.054275236061151096, 
0.05,203000,55600,3.0914177955665023,0.21699145628078753,3.643053057553957,0.05414455935251784, 
0.05,203000,55600,3.0873645320197043,0.216584436576354,3.6419345773381293,0.05330738534172652, 
0.05,203000,55600,3.0841856527093596,0.2177667025862073,3.641130845323741,0.05385341726618694, 
0.05,203000,55600,3.0804910714285714,0.2172561576354685,3.643002473021583,0.05811432104316546, 
0.05,203000,55600,3.077227524630542,0.2173753078817734,3.633217176258993,0.05353164343525184,V
0.05,203000,55600,3.0742872536945813,0.21762423029556652,3.6422718075539566,0.05586892985611505, 
0.05,203000,55600,3.0705064655172416,0.21822860221675014,3.642743929856115,0.05502360611510787, 
0.05,203000,55600,3.0678879310344827,0.21751747229064167,3.6398606115107914,0.05299853866906476, 
