bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,222933,54316,3.716102728434935,0.31169488460503225,3.758345415631041,0.2453264521771153,V
0.05,222933,54316,3.3436785089489973,0.23139094951329905,3.724480461198564,0.1952856025039127,V
0.05,222933,54316,3.2617529185170233,0.20855593684116003,3.710624654791494,0.20662541425020686,V
0.05,222933,54316,3.2166021144529675,0.205352647131387,3.698430164319249,0.1976402121881609,V
0.05,222933,54316,3.1858441410981024,0.20566650686314172,3.692742854183927,0.2007703903157507,V
0.05,222933,54316,3.1606225188399946,0.20603489604360167,3.690455847832091,0.19517053300193266,V
0.05,222933,54316,3.1412095444758443,0.2057038644417529,3.6875647265948635,0.1970829881248268,V
0.05,222933,54316,3.1244827412192167,0.20732411799668035,3.6868225283070974,0.18479155159716468,V
0.05,222933,54316,3.1099648011707712,0.20452797683129223,3.679120063518365,0.20894406471508817,V
0.05,222933,54316,3.0979196104158255,0.21096574597407264,3.6690356600386633,0.1843511230783395,V
0.05,222933,54316,3.0869835822904053,0.21083439869017112,3.674442488262911,0.18141972751541896, 
0.05,222933,54316,3.077671872897322,0.20591195947158392,3.682123377520022,0.1928818006075668, 
0.05,222933,54316,3.068924732539362,0.20732832335262164,3.6789647196906934,0.19844368498573173, 
0.05,222933,54316,3.06040783541919,0.20862196092944,3.674088649544325,0.1949602434870664, 
0.05,222933,54316,3.0540367211680794,0.20671819629480093,3.6714780102181717,0.21621300515511377, 
