image_id,caption,humor_score,humor
mcdonalds_switzerland_439,🍔 we are changing the way we look at food’ s served.,0.051344193518161774,0
mcdonalds_switzerland_605,"which one of you knows the vibe? if so, can you tell me where this mcdonald 's restaurant is located? 📍🏼# hungryforlove# bern westside# mcdonalds# telenovela# mcdonalds-ca# estrelacounty# bern westside# tel",0.005885137245059013,0
mcdonalds_switzerland_733,ove you can see the new year in the bottle.,0.0810200497508049,0
mcdonalds_switzerland_1932,even though we 've all shared a tortoise and the hare ... chicken mcnuggets® are just as good as a tortoise and the hare ... 📸 lake lakeland 🏼.,0.08654185384511948,0
mcdonalds_switzerland_1023,"the ones who enjoy the warm fuzzy feeling of a vanilla treat, the ones who always have a smile on their face, the ones who always have a snack to eat, the ones who always have a favorite appletons ❤️✨ who always have a smile on their face, the ones who always have a favorite applet",0.06298837065696716,0
mcdonalds_switzerland_528,i 'm hungry for some good food.,0.4060935080051422,0
mcdonalds_switzerland_2043,"the end of the world is here, and i 've got something for you.",0.018750587478280067,0
mcdonalds_switzerland_2041,"you 've been dreaming of this year, i 've ordered my mcdonald 's food( 🤤). i 'm so excited( i 'm even going to steal your heart). i 'm so happy( i 'm even going to write you a letter). 🤤🏼🍔�",0.03664319962263107,0
mcdonalds_switzerland_1923,don’ t you know this one? it 's because i 'm not listening to you.,0.08322400599718094,0
mcdonalds_switzerland_453,let it shine in your eyes when you eat a big mac 🤤🏼🤤🏼 fries served at mcdonald 's 📍.,0.04462722688913345,0
mcdonalds_switzerland_6,i 'm sure you already know what i am talking about.,0.6012948155403137,1
mcdonalds_switzerland_2032,this is the day you 're proud of.,0.1440974920988083,0
mcdonalds_switzerland_118,"when you think of big mac, you think of hamburgers.",0.9499439001083374,1
mcdonalds_switzerland_409,"i may not have a loyalty code, but i am happy to show you my loyalty points by using the menu in the app.",0.3800213634967804,0
mcdonalds_switzerland_579,"if you 're not already feeling good, this is the last meal of the day.",0.08366740494966507,0
mcdonalds_switzerland_1924,we are changing our menus for the winter months.,0.13032566010951996,0
mcdonalds_switzerland_1915,the big chicken mcnuggets® are a tradition in our community 🤤 thanks to@ mcnuggets2101 for sharing this amazing video with us 📸@ laurenmccoy and her team at the mcdonald’ s.,0.01011635921895504,0
mcdonalds_switzerland_399,"if you have a favorite color, let us know in the comments.",0.25352805852890015,0
mcdonalds_switzerland_762,which one is your favorite? 🍔 🤭 who would you choose? 👀 tell us in the comments below.,0.13244247436523438,0
mcdonalds_switzerland_668,"it 's the big bang, the spicy, the sweet, the salty.",0.013107897713780403,0
mcdonalds_switzerland_536,the magic of guessing.,0.4542742371559143,0
mcdonalds_switzerland_1966,who’ re you? tag them in the comments below and let them know 🍔.,0.022470949217677116,0
mcdonalds_switzerland_639,who will be your favorite? let us know in the comments below.,0.10194352269172668,0
mcdonalds_switzerland_1877,"the good news is, there’ s a happy medium for all of us.",0.028330504894256592,0
