image_id,caption,humor_score,humor
mcdonalds_switzerland_439,🍔 we are changing the way we look at food’ s served.,0.0025374551769346,0
mcdonalds_switzerland_605,"which one of you knows the vibe? if so, can you tell me where this mcdonald 's restaurant is located? 📍🏼# hungryforlove# bern westside# mcdonalds# telenovela# mcdonalds-ca# estrelacounty# bern westside# tel",0.004017111845314503,0
mcdonalds_switzerland_733,ove you can see the new year in the bottle.,0.03430914878845215,0
mcdonalds_switzerland_1932,even though we 've all shared a tortoise and the hare ... chicken mcnuggets® are just as good as a tortoise and the hare ... 📸 lake lakeland 🏼.,0.013679572381079197,0
mcdonalds_switzerland_1023,"the ones who enjoy the warm fuzzy feeling of a vanilla treat, the ones who always have a smile on their face, the ones who always have a snack to eat, the ones who always have a favorite appletons ❤️✨ who always have a smile on their face, the ones who always have a favorite applet",0.0011102864518761635,0
mcdonalds_switzerland_528,i 'm hungry for some good food.,0.20094476640224457,0
mcdonalds_switzerland_2043,"the end of the world is here, and i 've got something for you.",0.0073643578216433525,0
mcdonalds_switzerland_2041,"you 've been dreaming of this year, i 've ordered my mcdonald 's food( 🤤). i 'm so excited( i 'm even going to steal your heart). i 'm so happy( i 'm even going to write you a letter). 🤤🏼🍔�",0.00545607041567564,0
mcdonalds_switzerland_1923,don’ t you know this one? it 's because i 'm not listening to you.,0.02601875178515911,0
mcdonalds_switzerland_453,let it shine in your eyes when you eat a big mac 🤤🏼🤤🏼 fries served at mcdonald 's 📍.,0.019707057625055313,0
mcdonalds_switzerland_6,i 'm sure you already know what i am talking about.,0.2740442752838135,0
mcdonalds_switzerland_2032,this is the day you 're proud of.,0.03003312461078167,0
mcdonalds_switzerland_118,"when you think of big mac, you think of hamburgers.",0.8794305324554443,1
mcdonalds_switzerland_409,"i may not have a loyalty code, but i am happy to show you my loyalty points by using the menu in the app.",0.12191683799028397,0
mcdonalds_switzerland_579,"if you 're not already feeling good, this is the last meal of the day.",0.0609341599047184,0
mcdonalds_switzerland_1924,we are changing our menus for the winter months.,0.009462797082960606,0
mcdonalds_switzerland_1915,the big chicken mcnuggets® are a tradition in our community 🤤 thanks to@ mcnuggets2101 for sharing this amazing video with us 📸@ laurenmccoy and her team at the mcdonald’ s.,0.00048475066432729363,0
mcdonalds_switzerland_399,"if you have a favorite color, let us know in the comments.",0.04003254324197769,0
mcdonalds_switzerland_762,which one is your favorite? 🍔 🤭 who would you choose? 👀 tell us in the comments below.,0.007561180274933577,0
mcdonalds_switzerland_668,"it 's the big bang, the spicy, the sweet, the salty.",0.007892503403127193,0
mcdonalds_switzerland_536,the magic of guessing.,0.5662102103233337,1
mcdonalds_switzerland_1966,who’ re you? tag them in the comments below and let them know 🍔.,0.006952069699764252,0
mcdonalds_switzerland_639,who will be your favorite? let us know in the comments below.,0.012197849340736866,0
mcdonalds_switzerland_1877,"the good news is, there’ s a happy medium for all of us.",0.002539362758398056,0
mcdonalds_switzerland_578,i see that your loyalty points are up for the 1st year of your loyalty program.,0.007105283439159393,0
mcdonalds_switzerland_2054,you know i 'm lovin' you.,0.004292302764952183,0
mcdonalds_switzerland_1925,"a warm, fuzzy, and a little friday evening with a mcdonald 's® is a great way to celebrate the diversity of the world.",0.0003809570916928351,0
mcdonalds_switzerland_598,"let it be real, we 've got something for everyone.",0.4597541391849518,0
mcdonalds_switzerland_508,i guess i 've already warmed up a bit by now.,0.22846682369709015,0
mcdonalds_switzerland_365,"if you were to listen to the last few years of mcdonald 's, you know that the big bang is still around.",0.026991913095116615,0
mcdonalds_switzerland_1914,"let 's be honest, it 's almost a year since we last saw each other.",0.10967816412448883,0
mcdonalds_switzerland_1977,"honest tell me now, i 'm not the only one who 's going to steal your cool mcdonald 's merch.",0.09625764936208725,0
mcdonalds_switzerland_230,"do you know switzerland as well as you think? if so, can you tell me where this mcdonald 's restaurant is located? 📍🏼 📍🏼 📍🏼 📍🏼 📍🏼 📍🏼 📍",0.04540751874446869,0
mcdonalds_switzerland_653,the big bang menu for this one.,0.0062259407714009285,0
mcdonalds_switzerland_719,the big mac 's are good for a lot of reasons.,0.6336186528205872,1
mcdonalds_switzerland_727,"here we go, we 're going to '' the livestream '' for a new video game 🎉.",0.02115711383521557,0
mcdonalds_switzerland_839,we 've got you covered with our big mac fries® and we 're lovin' it.,0.002342877211049199,0
mcdonalds_switzerland_747,the big bang menu for the </s> menu is </s> </s> </b> the </s> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </,0.2087409645318985,0
mcdonalds_switzerland_1982,the new year is here and i want to thank you for all the good we had together.,0.02094121463596821,0
mcdonalds_switzerland_52,which one is your favorite? 🤤 thanks to@ mcdonalds_switzerland for sharing this amazing video with us 🥹🍔# mcdonalds# mcdonalds# telenovela# mcdonaldsannual# mcdonalds# telenovela_cnswitzerland# telenovel,0.0025120738428086042,0
mcdonalds_switzerland_434,we 're lovin' you.,0.20324741303920746,0
mcdonalds_switzerland_741,ove you can see the new year in the bottle.,0.03430914878845215,0
mcdonalds_switzerland_1168,if you are a fan of the fr.,0.09722939133644104,0
mcdonalds_switzerland_2000,the 'm 's have been collecting information for years and they 're not exactly thrilled about it.,0.9562621712684631,1
mcdonalds_switzerland_369,the last of spring is here and the last of summer is here.,0.23686756193637848,0
mcdonalds_switzerland_1900,you 've seen it all.,0.15775838494300842,0
mcdonalds_switzerland_398,the@ steakhouse_ is so passionate about his burger that he even ordered a cheeseburger with it.,0.05231573432683945,0
mcdonalds_switzerland_503,"the big mac is coming soon, so i 'm going to have to order something big ... 😍 🎉 </s> </s> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </div> </",0.07487966865301132,0
mcdonalds_switzerland_1969,a new song and a new experience is waiting for you at the mcdonald 's.,0.09743589162826538,0
mcdonalds_switzerland_248,we are proud to announce that our menu is now available in the app 🍔.,0.007232965901494026,0
mcdonalds_switzerland_414,the good news is that the hamburgers are back on the pitch and the people of the swiss team are celebrating the team's 25th birthday.,0.0018443703884258866,0
mcdonalds_switzerland_449,"our menu is a little spicy but hey, it 's not like we 've been served that way before.",0.004124440252780914,0
mcdonalds_switzerland_515,"which one should you choose? if any, will you be using the mcdonald 's app? if so, can you tell me where it is? hoodwink mcdonald 's: australia, switzerland, tel: +41 212 541 5777 or tel: +41 212 541 5777 . quiz",0.028649019077420235,0
mcdonalds_switzerland_412,"we 're not going to lie, we 're not going to lie to you.",0.06820815056562424,0
mcdonalds_switzerland_526,we wish you all a wonderful holiday season and a great deal on all our products and services.,0.0008008151198737323,0
mcdonalds_switzerland_386,"if you’ re hungry, hurry up and order 🔥🍔🍟.",0.005306700244545937,0
mcdonalds_switzerland_495,this time we are not kidding.,0.10711965709924698,0
mcdonalds_switzerland_539,"when you think of the perfect bite of a mac and cheese, you think of the perfect moment.",0.050249408930540085,0
mcdonalds_switzerland_478,which one is your favorite? 🤤🍔 ✨ will you be able to find it? 🤤🍔 thanks to@ karen_mccafé and her team at the mcdonald’ s on 09.,0.013116708025336266,0
mcdonalds_switzerland_764,"a little game to win, plus a ton of prizes to win( and you can win it all). to participate, collect or use your loyalty points in your app at the restaurant.",0.006658023688942194,0
mcdonalds_switzerland_436,we 've got you covered with our new mcfamily line-up of amazing artists.,0.01220118161290884,0
mcdonalds_switzerland_393,"we 've all been there ... 🤤🏼🍔 thanks to@ amiliangina17,@ christel.",0.015006646513938904,0
mcdonalds_switzerland_759,the big bang fireworks show is on ! 🥶🍔🍟 🤤🍔 who knows the fireworks taste? 😌# big bangshacklesday# mcdonalds# astra# mcdonaldsswitzerland# astra_switzerland# astra_european# christmas,0.006174396723508835,0
mcdonalds_switzerland_437,hope you found the perfect moment to fall in love again 📸🏼✨ you found the perfect moment to fall in love again 🤤🏼✨ follow our instagram for more love 😉# thegladgettove# mcdonalds# telenovela# telenovel,0.008081477135419846,0
mcdonalds_switzerland_684,🎉 thanks to@ mcdonalds_switzerland for bringing this special moment to our guests 🤤🏼📱🤷@ augustin_mitchell for sharing this incredible video with us 🤫🏼📱🤷@ augustin_mitchell for sharing,0.045094311237335205,0
mcdonalds_switzerland_1917,i want to say thank you to@ mcdonalds_switzerland for contributing her lines to our mcdonald 's newsletter(s link in bio). i also want to thank you to@ fabriziadalessio for sharing this awesome video with us 🤤🏼🤤�🏼�,0.0003124873910564929,0
mcdonalds_switzerland_694,� i 'm sure you already know what i am talking about.,0.9096823930740356,1
mcdonalds_switzerland_542,"a few years ago, we had a very special birthday party for our children.",0.17824584245681763,0
mcdonalds_switzerland_1379,"when i say i am lovin' you, i mean i am adding a touch of sweetness to my favorite caffè latte.",0.017573432996869087,0
mcdonalds_switzerland_372,"meh, it 's trendy now, but hey, it 's trendy now 😉 let 's celebrate the date by using the app 🤤🍔✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨",0.019711801782250404,0
mcdonalds_switzerland_293,"if you are in the mood for a big party, try our new menu.",0.08121397346258163,0
mcdonalds_switzerland_463,we 've got something for you all.,0.06289845705032349,0
mcdonalds_switzerland_232,"when you’ re not feeling like listening to your favorite mcdonald 's, you 'll find a new place to sit.",0.002111813984811306,0
mcdonalds_switzerland_471,🔥 the moment you’ re hungry.,0.4136033058166504,0
mcdonalds_switzerland_1897,"a little treat for a treat, a warm hug and a happy meal for the family.",0.05987713113427162,0
mcdonalds_switzerland_642,"i 'm sure you 're already familiar with the crisp, crisp bacon.",0.7960078716278076,1
mcdonalds_switzerland_663,"when you’ re not hungry, you know that spicy chicken mcnuggets® are a hit with everyone in our community.",0.002487732795998454,0
mcdonalds_switzerland_902,"i 've already told you that the magic happens when you wear a erythema.( and i 've also told you that the erythema is a lie). so, do you see this one? 👀 😉 ❤️ link in bio.",0.01494040247052908,0
mcdonalds_switzerland_348,which one of you believes in the diversity of love? yours truly is priceless 🍔 🤤 thanks to@ christel.,0.0009961648611351848,0
mcdonalds_switzerland_879,i promise that you will not be disappointed.,0.009218385443091393,0
mcdonalds_switzerland_360,you’ ve got it.,0.2168962061405182,0
mcdonalds_switzerland_626,who would you choose for the super cool sauce? 🤤🥴# thecheesiestsongever 🤤🥴# thesongever 🤤🥴# thecheesiestsongever 🤤🥴# thesongever# thesongevermontreal,0.0072653950192034245,0
mcdonalds_switzerland_2016,the big bang is over and the sunset is a beautiful thing.,0.21524284780025482,0
mcdonalds_switzerland_404,i 'm lovin' it ... i 'm lovin' it ... i 'm lovin' it ... i 'm lovin' it ... i 'm lovin' it ... i 'm lovin' it ... i 'm lovin' it ... i 'm lovin' it ... i 'm,0.6694608330726624,1
mcdonalds_switzerland_1927,do you know switzerland as well as you think? let us know in the comments.,0.0072913579642772675,0
mcdonalds_switzerland_2020,i 'm sure you already know this one: the one where you 're not allowed to eat fries.,0.021746598184108734,0
mcdonalds_switzerland_509,"if you’ re not hungry, we 've got something for you.",0.9455493092536926,1
mcdonalds_switzerland_443,remember when we 're so lucky to have a good oasis in the heart of the valley? we 've got something for you.,0.00781845860183239,0
mcdonalds_switzerland_1985,ready to change your mood? enchant your house or change your habits with this enchanting oasis in the distance.,0.004567180294543505,0
mcdonalds_switzerland_858,this is the big bang menu for the big bang binge.,0.018401850014925003,0
mcdonalds_switzerland_527,that 's what we are celebrating with buns of green.,0.02953352779150009,0
mcdonalds_switzerland_1987,"you guys rock, thank you for all the wonderful mcdonald 's gifts and we wish you success in the future.",0.09476810693740845,0
mcdonalds_switzerland_417,"i mean, it’ s almost summer and i am so inspired by the evening sky 🤤🏼😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍�",0.003672376275062561,0
mcdonalds_switzerland_222,i 'm sure you already know how to get along with your friends.,0.30207008123397827,0
mcdonalds_switzerland_583,the one with the big tasty sauce and the cheesy.,0.021764038130640984,0
mcdonalds_switzerland_739,i promise you will not be disappointed with our new line of cool t-shirts.,0.002074458170682192,0
mcdonalds_switzerland_597,"okay, it was a little after 1pm, but the treat was still delicious.",0.027138181030750275,0
mcdonalds_switzerland_1920,the big mac day is here and it 's time to shine.,0.23567728698253632,0
mcdonalds_switzerland_1922,let it shine in the summertime.,0.12343210726976395,0
mcdonalds_switzerland_347,"the big mac is now a reality, and the medium is just a trick to find it.",0.12790638208389282,0
mcdonalds_switzerland_234,"a big chicken mcnuggets® is trendy, but not always so trendy.",0.1556246429681778,0
mcdonalds_switzerland_1942,this is the deadline for all mcdonald 's restaurants to meet in the app 🎉 thank you@ mcdonalds_switzerland for adding this sweet moment to our happy meal menus.,0.015491478145122528,0
mcdonalds_switzerland_581,let 's go for a run in the mcdonald 's app and collect points for each game played.,0.010458002798259258,0
mcdonalds_switzerland_376,"are you ready for the summer? if so, can you tell me where this mcdonald 's holiday is? 🍔 🤤 thanks to@ mccafé12 for this fabulous video.",0.0002519079716876149,0
mcdonalds_switzerland_576,it 's time to share your favorite childhood snack with the world.,0.006289612967520952,0
mcdonalds_switzerland_635,🥰: the big bang menu for the whole family.,0.0016041495837271214,0
mcdonalds_switzerland_554,that 's what we 've been waiting for.,0.10884972661733627,0
mcdonalds_switzerland_618,the loyalty points are on the bottom right of the app and the app is not working for you.,0.14913775026798248,0
mcdonalds_switzerland_1768,"if the match is not enough, the mcraclette key will be sent to your hotel.",0.007923321798443794,0
mcdonalds_switzerland_433,"in the last few years, the golden age of macdonald 's has come to an end.",0.004058809019625187,0
