image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor
mcdonalds_switzerland_439,🍔 we are changing the way we look at food’ s served.,0,1,0.40510073,0.4479566,0.0,0.0,0.0,0.0,0.0513441935181617,0
mcdonalds_switzerland_605,"which one of you knows the vibe? if so, can you tell me where this mcdonald 's restaurant is located? 📍🏼# hungryforlove# bern westside# mcdonalds# telenovela# mcdonalds-ca# estrelacounty# bern westside# tel",1,1,0.81572425,0.4479566,0.032258064516129,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.005885137245059,0
mcdonalds_switzerland_733,ove you can see the new year in the bottle.,2,1,0.822381,0.4479566,0.0149568619222635,3.32801224685312e-309,3.32801224685312e-309,3.32801224685312e-309,0.0810200497508049,0
mcdonalds_switzerland_1932,even though we 've all shared a tortoise and the hare ... chicken mcnuggets® are just as good as a tortoise and the hare ... 📸 lake lakeland 🏼.,6,1,0.9196058,0.4479566,0.1379310344827586,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0865418538451194,0
mcdonalds_switzerland_1023,"the ones who enjoy the warm fuzzy feeling of a vanilla treat, the ones who always have a smile on their face, the ones who always have a snack to eat, the ones who always have a favorite appletons ❤️✨ who always have a smile on their face, the ones who always have a favorite applet",6,1,0.8233001,0.4479566,0.0178571428571428,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0629883706569671,0
mcdonalds_switzerland_528,i 'm hungry for some good food.,0,1,0.97380924,0.4479566,0.0,0.0,0.0,0.0,0.4060935080051422,0
mcdonalds_switzerland_2043,"the end of the world is here, and i 've got something for you.",0,1,0.9725391,0.4479566,0.0,0.0,0.0,0.0,0.01875058747828,0
mcdonalds_switzerland_2041,"you 've been dreaming of this year, i 've ordered my mcdonald 's food( 🤤). i 'm so excited( i 'm even going to steal your heart). i 'm so happy( i 'm even going to write you a letter). 🤤🏼🍔�",0,1,0.86290586,0.4479566,0.0,0.0,0.0,0.0,0.036643199622631,0
mcdonalds_switzerland_1923,don’ t you know this one? it 's because i 'm not listening to you.,1,1,0.93710274,0.4479566,0.0418059390182037,1.395319530596309e-308,1.395319530596309e-308,1.395319530596309e-308,0.0832240059971809,0
mcdonalds_switzerland_453,let it shine in your eyes when you eat a big mac 🤤🏼🤤🏼 fries served at mcdonald 's 📍.,2,1,0.92771614,0.4479566,0.1052631578947368,0.0555555555555555,2.225073858507262e-308,2.225073858507262e-308,0.0446272268891334,0
mcdonalds_switzerland_6,i 'm sure you already know what i am talking about.,1,1,0.9583309,0.4479566,0.0909090909090909,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.6012948155403137,1
mcdonalds_switzerland_2032,this is the day you 're proud of.,0,1,0.9627512,0.4479566,0.0,0.0,0.0,0.0,0.1440974920988083,0
mcdonalds_switzerland_118,"when you think of big mac, you think of hamburgers.",0,1,0.97161263,0.4479566,0.0,0.0,0.0,0.0,0.9499439001083374,1
mcdonalds_switzerland_409,"i may not have a loyalty code, but i am happy to show you my loyalty points by using the menu in the app.",5,1,0.97695315,0.4479566,0.1666666666666666,0.0434782608695652,2.225073858507262e-308,2.225073858507262e-308,0.3800213634967804,0
mcdonalds_switzerland_579,"if you 're not already feeling good, this is the last meal of the day.",4,1,0.9750835,0.4479566,0.0461386364509925,5.133093691713693e-309,5.133093691713693e-309,5.133093691713693e-309,0.083667404949665,0
mcdonalds_switzerland_1924,we are changing our menus for the winter months.,0,1,0.9766308,0.4479566,0.0,0.0,0.0,0.0,0.1303256601095199,0
mcdonalds_switzerland_1915,the big chicken mcnuggets® are a tradition in our community 🤤 thanks to@ mcnuggets2101 for sharing this amazing video with us 📸@ laurenmccoy and her team at the mcdonald’ s.,6,1,0.8944914,0.4479566,0.1666666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.010116359218955,0
mcdonalds_switzerland_399,"if you have a favorite color, let us know in the comments.",2,1,0.82922935,0.4479566,0.0787277587901691,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,0.2535280585289001,0
mcdonalds_switzerland_762,which one is your favorite? 🍔 🤭 who would you choose? 👀 tell us in the comments below.,2,1,0.9402186,0.4479566,0.111111111111111,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.1324424743652343,0
mcdonalds_switzerland_668,"it 's the big bang, the spicy, the sweet, the salty.",0,1,0.9279062,0.4479566,0.0,0.0,0.0,0.0,0.0131078977137804,0
mcdonalds_switzerland_536,the magic of guessing.,0,1,0.86735916,0.4479566,0.0,0.0,0.0,0.0,0.4542742371559143,0
mcdonalds_switzerland_1966,who’ re you? tag them in the comments below and let them know 🍔.,0,1,0.8670986,0.4479566,0.0,0.0,0.0,0.0,0.0224709492176771,0
mcdonalds_switzerland_639,who will be your favorite? let us know in the comments below.,1,1,0.94997585,0.4479566,0.0393638793950845,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,0.1019435226917266,0
mcdonalds_switzerland_1877,"the good news is, there’ s a happy medium for all of us.",2,1,0.97419864,0.4479566,0.0769876800554723,1.113471283070591e-308,1.113471283070591e-308,1.113471283070591e-308,0.0283305048942565,0
mcdonalds_switzerland_578,i see that your loyalty points are up for the 1st year of your loyalty program.,3,1,0.9635647,0.4479566,0.0087694916969923,1.04068089212662e-309,1.04068089212662e-309,1.04068089212662e-309,0.0281794965267181,0
mcdonalds_switzerland_2054,you know i 'm lovin' you.,0,1,0.96450204,0.4479566,0.0,0.0,0.0,0.0,0.1672443896532058,0
mcdonalds_switzerland_1925,"a warm, fuzzy, and a little friday evening with a mcdonald 's® is a great way to celebrate the diversity of the world.",3,1,0.93710583,0.4479566,0.0869565217391304,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0089741069823503,0
mcdonalds_switzerland_598,"let it be real, we 've got something for everyone.",1,1,0.91683376,0.4479566,0.0223130160148429,4.9648108639081e-309,4.9648108639081e-309,4.9648108639081e-309,0.8422919511795044,1
mcdonalds_switzerland_508,i guess i 've already warmed up a bit by now.,0,1,0.9795249,0.4479566,0.0,0.0,0.0,0.0,0.2843835949897766,0
