image_id,caption,humor_score,humor
sonicdrivein_1854,why is this a big #2 in our season? i’m not sure about you but it looks like the day after thanksgiving.,0.5755481719970703,1
sonicdrivein_1778,we have a 't drink it.,0.2386409193277359,0
sonicdrivein_1221,i’ m going to go out for a run.,0.4625191390514374,0
sonicdrivein_2052,"when i got home from work, my cat was still asleep.",0.764258861541748,1
sonicdrivein_532,"in the world of dogs, there's no one that knows what they can do with a chicken nugget.",0.1407945454120636,0
sonicdrivein_1367,i was so surprised when i saw this.,0.4611123204231262,0
sonicdrivein_655,the first thing i did was to buy a 35-ounce bag of ramen.,0.8439158797264099,1
sonicdrivein_135,"it’ s not a, it is just gonna be for dinner.",0.694423496723175,1
sonicdrivein_491,"if you have a little bit of fear in your heart, i'm going to be with u.",0.5978056788444519,1
sonicdrivein_316,"a guy in a bar with no car, and he’ s got to take the fucking drive.",0.5438423156738281,1
sonicdrivein_1254,the last thing i remember about this morning was the 30-second video that got me through my first day at work.,0.2518724501132965,0
sonicdrivein_1996,we all know what it feels like to be the last person in a restaurant.,0.6525044441223145,1
sonicdrivein_2078,"if you’ re not going to be able to eat your dinner, i'm here for a snack.",0.5441714525222778,1
sonicdrivein_1623,"so i'm gonna try and eat this in the morning, but it was just too big for me to take a bite out of.",0.24486546218395233,0
sonicdrivein_2185,the last thing i wanted to do was take a nap in the middle of this movie.,0.6996890902519226,1
sonicdrivein_594,"please don’ t make it a, but i am not.",0.34421542286872864,0
sonicdrivein_478,a new vegan ice cream flavor! # foodforthought i like it so much.,0.059157103300094604,0
sonicdrivein_2189,we're not going to be the first one in here.,0.6313181519508362,1
sonicdrivein_842,we ’ re not here to eat a burger.,0.34190940856933594,0
sonicdrivein_556,i'm not a dr.,0.1953645795583725,0
sonicdrivein_1102,and i'm not even talking about the sugar-free version.,0.8413134217262268,1
sonicdrivein_2095,i'm not a vegan.,0.7139467000961304,1
sonicdrivein_791,do n’ t forget that this is the first time we ‘ve had a mic on our car.,0.37851378321647644,0
sonicdrivein_339,this is the best ice cream i’ve ever had.,0.6935128569602966,1
sonicdrivein_1566,"what you’ re thinking when your dog is barking at a squirrel? it's like, oh my god i ca n get the food.",0.4545051157474518,0
sonicdrivein_2181,i'm not sure if this is the most i like it but we do n’t have a little kid in our house.,0.23808762431144714,0
sonicdrivein_1755,"it's a new year, and it is time to get your mouth on the right track.",0.5827851891517639,1
sonicdrivein_344,it's the first time i have seen this post on youtube.,0.8888983726501465,1
sonicdrivein_196,when you’ re not sure if your friends are going to get the party or what they're actually planning on doing.,0.9619133472442627,1
sonicdrivein_486,"i just got home from the mall and my mom said, `` i m going to get you a new shirt!& gt; keep it clean.",0.18590757250785828,0
sonicdrivein_614,"when the restaurant opens up for lunch, they have a huge selection of frozen pizza.",0.5303367972373962,1
sonicdrivein_1729,the best way to get your feet wet in the summer is by putting a few cans of soda pop into an ice bucket.,0.5870183110237122,1
sonicdrivein_1459,"you know, i'm not sure if this is the best way to get a good cup of coffee.",0.2408686727285385,0
sonicdrivein_926,the best thing about this week is that we can all be together.,0.367423951625824,0
sonicdrivein_311,"when you ask your friend what they think of this video, just say'i love it.",0.34184110164642334,0
sonicdrivein_1197,the can’ t do it.,0.3114345371723175,0
sonicdrivein_1849,i'm here for you.,0.6454340815544128,1
sonicdrivein_1138,my mom is a vegan.,0.34346213936805725,0
sonicdrivein_543,it’ s my first bite of pizza for the day.,0.5946900844573975,1
sonicdrivein_470,this is the most fun place in town.,0.28056904673576355,0
sonicdrivein_204,we’ re going to be in the “ a-list” this week!# gimmeourtop5# likeus on instagram.,0.045112404972314835,0
sonicdrivein_1737,i’ m going to be on a full run.,0.7854689359664917,1
sonicdrivein_89,"it’ s the # baconbaconclub, and it is our best-selling item of all time.",0.39036643505096436,0
sonicdrivein_1765,"in the end of summer, i’ m going to be doing a video for our new series called “the night club.",0.1381273865699768,0
sonicdrivein_1471,"when i say "" we need to get ready for the big day, do you have any ideas on what outfit u want?
• when someone asks if they like your dog or cat meme: hey dude did ya see that cute puppy/cat video today?? it’s so good! 👍👌🏽🏻🐶💕🙂😂�",0.08496730774641037,0
sonicdrivein_1635,""" we're not going to be the best.",0.2825813293457031,0
sonicdrivein_877,"if you’ re in the mood for a little something, check out this new and improved “ m&m candy.",0.06007598713040352,0
sonicdrivein_743,"we have a few options to choose from, but i'm not going on say this is your order.",0.6291242241859436,1
sonicdrivein_414,a new mom who has a child with 30 pounds of weight and i have to teach her how not to eat fast food.,0.8534384965896606,1
sonicdrivein_80,it’ s not a food emoji.,0.933151125907898,1
sonicdrivein_780,i'm not going to tell you what i did this weekend but my own and all the way home.,0.6615065336227417,1
sonicdrivein_1666,"yes, it’ s a # puppytuesday.",0.3507815897464752,0
sonicdrivein_789,"the woman who was on the show this week is in a rush to get her food and drink, so she’ s had more than 10 of them.",0.05404646322131157,0
sonicdrivein_1084,@ taylori.,0.23035693168640137,0
sonicdrivein_69,"and i know you’ re thinking “ oh no, it was the wrong one.",0.6044042706489563,1
sonicdrivein_952,"we’ re going to have a special “ no-hair day” on friday, april 14th.",0.46887150406837463,0
