image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,benign,humor_score,humor
mcdonalds_switzerland_163,the answer to the'who can cook in your mouth is... '' and you know what? get a drink.,1,1,0.92784667,0.47630936,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.216373,0.1424407660961151,0
mcdonalds_switzerland_16,"i'm going to be the most hated actor in america for a few years, and i have some advice: don t forget your birth date.",0,1,0.9782763,0.47630936,0.0,0.0,0.0,0.0,-8.6952095,0.94642174243927,1
mcdonalds_switzerland_2052,so... i have to say that is very nice for all of you! my mum makes the best coffee in our house and they are so delicious.,0,1,0.93362,0.47630936,0.0,0.0,0.0,0.0,-5.988249,0.0057667195796966,0
mcdonalds_switzerland_1918,"what do you think? what are your thoughts on a simple burger and french fries combo???
we know it is an ice cream but we also have to eat more.",1,1,0.8698386,0.47630936,0.0333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.909809,0.0028072709683328,0
mcdonalds_switzerland_761,"a, u t h e m i s l o n d.",0,1,0.76379114,0.47630936,0.0,0.0,0.0,0.0,-7.151057,0.3470211625099182,0
mcdonalds_switzerland_2000,"after the week-end is over, i'm going to do a morning workout with my friends and take off some of that stuff you just ate.",0,1,0.98193043,0.47630936,0.0,0.0,0.0,0.0,-8.98609,0.5703296661376953,0
mcdonalds_switzerland_402,this is a video i made for my friends at work.,1,1,0.9804576,0.47630936,0.0481103037727318,1.1775387717450385e-308,1.1775387717450385e-308,1.1775387717450385e-308,-8.8102,0.5351224541664124,0
mcdonalds_switzerland_499,"if you have any comments, please send them to @cpsm or email me at andre.",1,1,0.8206838,0.47630936,0.0477687540382526,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,-8.785643,0.0310007147490978,0
mcdonalds_switzerland_794,"you're the first person to try your a i in japan? just think about it: you can get up for our game!
why do n t be like this.",0,1,0.6217189,0.47630936,0.0,0.0,0.0,0.0,-9.574491,0.3033651411533355,0
mcdonalds_switzerland_610,there are two kinds of monkeys: the one that thinks they can talk and those who don't.,1,1,0.94543135,0.47630936,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.0015818476,0.1990486830472946,0
mcdonalds_switzerland_1899,"this is a `` get the ball out of your pocket! i am sorry for you, because this could be an order from my company and we will deliver it to your door within two days.",5,1,0.8182204,0.47630936,0.1388888888888889,0.0285714285714285,2.2250738585072617e-308,2.2250738585072617e-308,-7.9224615,0.0479904413223266,0
mcdonalds_switzerland_642,"when you are looking for a new iphone, look at this app.",1,1,0.97670084,0.47630936,0.0766703678857769,2.0471667756573244e-308,2.0471667756573244e-308,2.0471667756573244e-308,-9.394422,0.6319628357887268,0
mcdonalds_switzerland_646,"here’s a few more things to think about: do we have the perfect ability? is our data really that accurate, or are some of these stories wrong and they want you as your target for something other than reality.",2,1,0.93501097,0.47630936,0.0512820512820512,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.0010658781,0.0227237492799758,0
mcdonalds_switzerland_2025,"yes, we have a lot of us'to choose! so if you don t know where they will be now then let’s go and check it out.",1,1,0.7268802,0.47630936,0.0384615384615384,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-7.8775587,0.364833116531372,0
mcdonalds_switzerland_721,and now i'm gonna ask you a question: what do u think of the title in this movie? and why did your company choose that name for its marketing campaign?! are there any people who like or dislike our product/service as much??@you could say it to us.,1,1,0.9192866,0.47630936,0.0212765957446808,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.944155,0.3668702840805053,0
mcdonalds_switzerland_31,"a group of 10 people have been invited to a gala dinner at the kawasaki plant, and we’ re going t let them enjoy it! if you want this event on social media please tag us with your name or phone number.",1,1,0.97224134,0.47630936,0.0238095238095238,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-1.2766918,0.0275672655552625,0
mcdonalds_switzerland_19,this is the'day.,0,1,0.8798632,0.47630936,0.0,0.0,0.0,0.0,-8.752777,0.6670805215835571,1
mcdonalds_switzerland_478,"from the top of my heart, here are some happy and sad moments you can expect from this year: more smiles ; lots for your friends who will not be able to come out.",3,1,0.96476626,0.47630936,0.088235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.153349,0.0291323810815811,0
mcdonalds_switzerland_117,"the first year of a trip to new york's most popular restaurant, la panthina.",0,1,0.90560544,0.47630936,0.0,0.0,0.0,0.0,-7.951277,0.3850040435791015,0
mcdonalds_switzerland_725,you're not going to get it wrong.,0,1,0.968334,0.47630936,0.0,0.0,0.0,0.0,-9.250584,0.5380434393882751,0
mcdonalds_switzerland_744,this week is the one for which we will be focusing on.,1,1,0.9315338,0.47630936,0.0705401437408844,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,-8.742013,0.5684000849723816,0
mcdonalds_switzerland_429,"you can try this app for free and see how many likes you get, but if the number of posts is high enough... it will be promoted to your favorite section.",2,1,0.9241545,0.47630936,0.032258064516129,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.604365,0.0097073717042803,0
mcdonalds_switzerland_265,"this weekend, i’m gonna do it! don t be bored and let us know how you like our dinner.",0,1,0.9415949,0.47630936,0.0,0.0,0.0,0.0,-7.84717,0.1402923315763473,0
mcdonalds_switzerland_716,"a lot of you are trying to get fit, but didn't know it was a fact.",0,1,0.8325684,0.47630936,0.0,0.0,0.0,0.0,-7.5515213,0.1061291322112083,0
mcdonalds_switzerland_234,"an apple, which is made in japan.",1,1,0.64233744,0.47630936,0.0930627225044365,1.4495000173229606e-308,1.4495000173229606e-308,1.4495000173229606e-308,-0.00070761435,0.2396179884672165,0
mcdonalds_switzerland_27,"what is the difference between an octopus and a squid? </s>an octopus has eight arms, while a squids have two.",3,1,0.9738618,0.47630936,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.0069287037,0.0304520837962627,0
mcdonalds_switzerland_1988,"when you get to a new flavor... it is the most amazing drink in history! this time, we bring back another beer with an ice-cream style of unique and delicious combination.",4,1,0.6023086,0.47630936,0.1290322580645161,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.9881525,0.012336129322648,0
mcdonalds_switzerland_410,what do you think? why is this app called `` jw garten food and drinks.,0,1,0.89813167,0.47630936,0.0,0.0,0.0,0.0,-0.27551618,0.1055628582835197,0
mcdonalds_switzerland_432,"why do you think this app is so good? '' just a year ago, the world wide web was born.",2,1,0.97545177,0.47630936,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.377691,0.1959349513053894,0
mcdonalds_switzerland_1995,"it's the most fun day of 2019! i hope you all are enjoying it, because we don't have to eat a lot.",3,1,0.9773037,0.47630936,0.1363636363636363,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.023195,0.0003754430799745,0
mcdonalds_switzerland_615,your first 'll be the most fun of all day! come with us.,2,1,0.95640576,0.47630936,0.0449335113371406,6.49872479406874e-309,6.49872479406874e-309,6.49872479406874e-309,-8.687112,0.1023733541369438,0
mcdonalds_switzerland_682,we're going to do a new search for that s.,2,1,0.95351964,0.47630936,0.2,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.071766,0.74611496925354,1
mcdonalds_switzerland_569,"it's the first day of my week, and it was a lot better this morning.",4,1,0.97775453,0.47630936,0.0803184565099205,6.701793672595377e-309,6.701793672595377e-309,6.701793672595377e-309,-8.768863,0.793769359588623,1
mcdonalds_switzerland_409,i have a feeling that you like to go out with your friends.,2,1,0.9844431,0.47630936,0.1221419473566078,1.7665365515873297e-308,1.7665365515873297e-308,1.7665365515873297e-308,-8.204466,0.4621320068836212,0
mcdonalds_switzerland_13,"he company that is ""you can have a nice day at your new coffee shop! the most delicious french pastries and drinks are on offer today, but there’s something missing.",0,1,0.928166,0.47630936,0.0,0.0,0.0,0.0,-0.10078413,0.117008201777935,0
mcdonalds_switzerland_203,"it's a cold day in the middle of winter, and it can be just as hot outside.",1,1,0.9813436,0.47630936,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.243545,0.219556376338005,0
mcdonalds_switzerland_1037,"if you have a car, give it to someone who can drive for them and be safe.",0,1,0.9678314,0.47630936,0.0,0.0,0.0,0.0,-5.174987,0.3679799437522888,0
mcdonalds_switzerland_1962,"you're the best in a, right? 👍😂 you can be my favorite! 🤩️👏🎉 😍🤗😊
- your french toast with butter is so good.",2,1,0.83213204,0.47630936,0.0869565217391304,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.068803,0.0288575813174247,0
mcdonalds_switzerland_598,your friends're the only ones who could give you a smile.,1,1,0.96648717,0.47630936,0.0254606146201498,6.231692281410567e-309,6.231692281410567e-309,6.231692281410567e-309,-9.26229,0.5624580979347229,0
mcdonalds_switzerland_654,10 minutes later: '' the best food for a hot summer day is ready! ☀️ get your drink now.,3,1,0.80025345,0.47630936,0.1578947368421052,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.63860226,0.2321948111057281,0
mcdonalds_switzerland_118,"the next step is to make your favorite food in a mug, pour it out and take that moment with you.",2,1,0.9525311,0.47630936,0.0952380952380952,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.295656,0.400508165359497,0
mcdonalds_switzerland_737,"when you are stuck in a crowd, remember that there’s always someone standing behind and waiting for your attention.",3,1,0.96802706,0.47630936,0.1578947368421052,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,-9.851733,0.484902411699295,0
mcdonalds_switzerland_586,"i'm so sorry for your day off, guys.",0,1,0.97597075,0.47630936,0.0,0.0,0.0,0.0,-9.331967,0.3894068002700805,0
mcdonalds_switzerland_1890,"the next time you go to the's mall, please look at my ice cream! it will be even better than this one.",2,1,0.9477656,0.47630936,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.2633505,0.254423439502716,0
mcdonalds_switzerland_767,"let me tell you this: "" if it was a mcdonald’s they would have the same price for all ages.",6,1,0.5984085,0.47630936,0.0300776531168411,2.230833322517755e-309,2.230833322517755e-309,2.230833322517755e-309,-0.008792495,0.1089058965444564,0
mcdonalds_switzerland_496,it's not just for you.,0,1,0.9690307,0.47630936,0.0,0.0,0.0,0.0,-8.830413,0.4763414859771728,0
mcdonalds_switzerland_864,"the theme is `` if you love us, we will give up the key to your heart.",0,1,0.9659019,0.47630936,0.0,0.0,0.0,0.0,-6.5011387,0.9658510088920592,1
mcdonalds_switzerland_69,why do you love us? because we’re the world s best people.,0,1,0.97205484,0.47630936,0.0,0.0,0.0,0.0,-5.042581,0.9091878533363342,1
mcdonalds_switzerland_80,we're going to have a pizza party! let us order one for the special edition of mcdonald& s.,1,1,0.9707472,0.47630936,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.7649566,0.0069767627865076,0
mcdonalds_switzerland_1895,don't be surprised.,0,1,0.97675735,0.47630936,0.0,0.0,0.0,0.0,-9.247569,0.265323281288147,0
mcdonalds_switzerland_181,"for a few minutes, we will take you through the history of ice cream.",2,1,0.96290433,0.47630936,0.1428571428571428,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.466284,0.3759310841560364,0
mcdonalds_switzerland_769,"you can get it for a few minutes, and then you 'll see how much fun the kids have.",0,1,0.97568524,0.47630936,0.0,0.0,0.0,0.0,-8.894829,0.7418197393417358,1
mcdonalds_switzerland_904,"the most popular, but i don t know what you are thinking about.",1,1,0.94129634,0.47630936,0.0769230769230769,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.090239,0.9263423681259156,1
mcdonalds_switzerland_616,it's been a while since we were on the phone.,0,1,0.984106,0.47630936,0.0,0.0,0.0,0.0,-9.1270275,0.3025761544704437,0
mcdonalds_switzerland_461,"what do you think? where is your house, the car?? 😀
i love yis!! ❤❤️💖 💗👍 👌🏽🧘🏻♀️🙏🌈🎉🥳🍲🐶🤣😂😊 😂 🥰📸 😍 😄 🍦 🎂 🙃🔥 🌟�",3,1,0.6791817,0.47630936,0.12,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-6.491577,0.0256817825138568,0
mcdonalds_switzerland_568,"you're not supposed to have a problem with that, but you are.",3,1,0.9727821,0.47630936,0.0434434858626112,3.86659858861305e-309,3.86659858861305e-309,3.86659858861305e-309,-8.834694,0.8834241628646851,1
