image_id,caption,humor_score,humor
sonicdrivein_2076,"i 'm not afraid to admit it, but i 'm not afraid to admit it.",0.8990182280540466,1
sonicdrivein_1199,slush# festivalbowl# festivalbowl# festivalbowl# slush# festivalbowl# festivalbowl# slush# festivalbowl# festivalbowl# slush# festivalbowl# festivalbowl# slush# festivalbowl# slush# festivalbowl# slush# festivalbowl# slush# festivalbowl# slush# festival,0.9651783108711243,1
sonicdrivein_1022,one of the few things that can be accomplished with just one cup of ice’ s goodness 💅🏼‍♀️💅🏼‍♀️💅🏼‍♀️💅🏼‍♀️💅�,0.9327594637870789,1
sonicdrivein_945,i 'm not afraid to admit it to myself but i feel like i 'm just being honest ...# nationalbreakfast# nationalbreakfast# nationalhumor# nationalcomplimentday# nationalcomplimentday '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '',0.04746979475021362,0
sonicdrivein_1376,question: if the trick or treat isn’ t the only thing that’ s going to be available for purchase ... then i don’ t know what it’ s going to be.,0.8516514897346497,1
sonicdrivein_1459,not sure who’ s more excited for sonic drive-ins.,0.24063032865524292,0
sonicdrivein_1616,guess we’ ve got a lot of sonic drinks floating around 👀# rockandrolllife# sonicdrinkremix ''# rockandrolllife# newyearsofritussonic ''# newyearsofritussonic ''# newyearsofritussonic ''# newyearsofrituss,0.059522595256567,0
sonicdrivein_98,this one’ s for you.# getawaywithit# somethingscookin# march5 📷:@ tahrithebengal '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '',0.7555295825004578,1
sonicdrivein_2052,"alright, we 're taking a look at some of the cooler tastebuds we 've been doing since the beginning of this year.",0.1777290552854538,0
sonicdrivein_2100,"they’ re coming to get you 😏🥤 watch the latest episode of momfessionals with@ annalee15 now on youtube where@ annalee15 interviews her mom, momfessionals.",0.021079787984490395,0
sonicdrivein_2185,"no, no, no, no, no, no, none, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",0.9585413932800293,1
sonicdrivein_1358,wrapped with goodness inside and out 💅🏼‍♀️💅🏼‍♀️💅🏼‍♀️💅🏼‍♀️💅🏼‍♀️💅�,0.36870548129081726,0
sonicdrivein_1788,thank you@ annalee15 and all our fans.,0.3099706470966339,0
sonicdrivein_780,don’ t forget to share this with all your friends ... we’ ve got a guilt-free bite dropping soon that you won’ t want to miss?# getawaywithit# somethingscookin# march5 📷:@ tahrithebengal '' '' '' '' '' '',0.19791626930236816,0
sonicdrivein_78,"drinks are soft, they 're hot, they 're hot, they 're hot, they 're hot, they 're cold, they 're cold, they 're cold, they 're cold, they 're cold, they 're cold, they 're cold, they 're cold, they '",0.8903586268424988,1
sonicdrivein_566,i 'm not afraid to admit it to myself but i’ m willing to admit it to myself 😎# sonicdebate# sonicdebate# nationaldebate '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '',0.8355976343154907,1
sonicdrivein_497,not me telling my friends that i only drink red bull slush# drinkredbull# somethingscookin# march5 📷:@ tahrithebengal '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '',0.42402753233909607,0
sonicdrivein_690,i got my roommate to drive me to the drive-in so i could eat my food 😅# getawaywithit# somethingscookin# march5 📷:@ thewilliamsfamiliesideas# march5 📷:@ thewilliamsfamiliesideas# getawaywith,0.1636083573102951,0
sonicdrivein_655,"don’ t worry, we won’ t have to wait for you 😏🥤 watch the full episode of momfessionals with@ annalee15 now on youtube </s># momfessionals# bts# bloopers ''# bts# bloopers ''# bloopers",0.19189587235450745,0
sonicdrivein_414,the trick or treat you’ re searching for is a treat 💅🏼# getawaywithit# somethingscookin# march5 📷:@ tahrithebengal # march5 📷:@ franckleflambert# march5 📷:,0.061108916997909546,0
sonicdrivein_163,not sure who’ s more excited for the drive-in.,0.8358519077301025,1
sonicdrivein_809,let 's see if we can get this to work.,0.20932848751544952,0
