bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,91334,117,8.281592203241349,0.388572464958387,16.1,0.339375,V
0.05,91334,117,4.261060008760403,0.5067732287560232,17.175,0.3253125, 
0.05,91334,117,3.720072615527814,0.5360427274967121,17.625,0.33203125, 
0.05,91334,117,3.5229207731055627,0.5452485079938688,17.45,0.32171874999999994, 
0.05,91334,117,3.417902020367937,0.5506761936049074,17.7,0.32109375, 
0.05,91334,117,3.3579719667104686,0.5528538039312304,18.25,0.308125, 
0.05,91334,117,3.314873179478756,0.5531409124507247,18.325,0.308125, 
0.05,91334,117,3.2834743210687694,0.5531679465067894,18.2,0.30218749999999994, 
0.05,91334,117,3.2549790571616293,0.5530851333223822,17.85,0.310625, 
0.05,91334,117,3.2334904046211124,0.552633767247044,18.075,0.30859375000000006, 
0.05,91334,117,3.208603673893999,0.5521962604029772,17.725,0.3121875, 
0.05,91334,117,3.1929752518615855,0.5528820356986426,18.25,0.29828124999999994, 
0.05,91334,117,3.1795369305738066,0.5523783125273766,18.925,0.288125, 
0.05,91334,117,3.1667881488173455,0.5520237899693388,18.3875,0.2875, 
