image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4
sonicdrivein_408,"a #30day challenge for the people of instagram! post a photo or video that makes you happy, and we’ ll share it with all our followers.",1,1,0.96266645,0.45646685,0.03846153846153846,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_742,we're not going to be able to do this.,0,1,0.9745569,0.45646685,0.0,0.0,0.0,0.0
sonicdrivein_373,we're going to have a new year’s eve party at the mall! we are having our own ice cream truck and you can get your favorite flavors for just under five dollars.,0,1,0.95278525,0.45646685,0.0,0.0,0.0,0.0
sonicdrivein_864,use a mic to ask your questions and get them answered! '' i’ m here for you.,0,1,0.97321755,0.45646685,0.0,0.0,0.0,0.0
sonicdrivein_706,"a new york times article on the # ufo-invasion that was published in may, said: a recent study found more than half of americans believe they’ve seen an unidentified flying object.",0,1,0.96935296,0.45646685,0.0,0.0,0.0,0.0
sonicdrivein_277,we’ re not going to be in the restaurant.,2,1,0.97916085,0.45646685,0.2222222222222222,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_645,a 10-year old girl who was a little too excited to see her mom on the way home from work.,0,1,0.9589425,0.45646685,0.0,0.0,0.0,0.0
sonicdrivein_572,the # sonic-10 is here! get ready for the first ever full day of free music streaming on your phone.,3,1,0.90749836,0.45646685,0.15,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_566,♪ what is your favorite way to say “thank you? ♫ ♪ ♥️♥ ❤️❤️💕 💛👍🏽🎉🙏🏻🤩‍🦰🥳🍲🐶🌿 🌈 🍇 🥤 🧑 🤔😊 😄 👨+10:35pm.,0,1,0.9206532,0.45646685,0.0,0.0,0.0,0.0
sonicdrivein_135,i'm not sure if you like it or i do n’t but we can try and find out.,0,1,0.9449758,0.45646685,0.0,0.0,0.0,0.0
sonicdrivein_690,"the # icecreamday is coming up in a few days, so get ready for some frozen treats! the best part? it’ s free.",0,1,0.9176814,0.45646685,0.0,0.0,0.0,0.0
sonicdrivein_189,"in this episode, we’ll be talking about the “ a little bit of food” that you can eat in your mouth.",2,1,0.73937327,0.45646685,0.09523809523809525,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_89,the best way to celebrate the end of summer is by getting a new pair's socks.,1,1,0.9736337,0.45646685,0.0625,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1094,we’ re going to be talking about the best ways of getting your “ a” in less than an hour.,1,1,0.94787204,0.45646685,0.05000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1181,"i'm so excited to be here today! i’ m going out for a run with my dog, and we have the best ice cream ever.",1,1,0.9778766,0.45646685,0.04000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
