image_id,caption,humor_score,humor
sonicdrivein_41,not@ annalee15 entering her spy era to get some alone time.,2.3643508589395103e-16,0
sonicdrivein_478,⚠️flash warning⚠️ but why is this such a vibeeee? get our limited edition midnight tumbler on sonicswagshop.,7.255630540825564e-10,0
sonicdrivein_277,"we don’ t know what looks better, or what looks better.",0.9999959468841553,1
sonicdrivein_1368,the perfect cup of holiday cheer🎁 get your very own sonic mug at sonicswagshop.,1.463541748627725e-15,0
sonicdrivein_690,we’ ve got something you’ ll love and it starts at only 350 calories.,0.9999957084655762,1
sonicdrivein_2031,the straws have arrived and we have to wait for the next installment.,1.9159418426834064e-19,0
sonicdrivein_697,@ annalee15 is the love of our lives.,5.266641996460221e-21,0
sonicdrivein_1502,"it 's all 'big game' this, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game",6.752265141876582e-22,0
sonicdrivein_566,we’ ve got something new coming.,0.9999998807907104,1
sonicdrivein_1029,it’ s time to get your mozz sticks.,0.9999998807907104,1
sonicdrivein_742,the perfect cup of holiday cheer🎁 get your very own sonic mug at sonicswagshop.,1.463541748627725e-15,0
sonicdrivein_505,is this thing on🎤pickle fries are back for a very limited time.,5.214199518377427e-06,0
sonicdrivein_411,the best car feature ever? no car seats.,0.9999997615814209,1
sonicdrivein_363,introducing the sonic® signature slinger® drink: a slush of your favorite drink mixes.,9.592052487933829e-26,0
sonicdrivein_2052,the perfect drink to sip while watching the grease: rise of the pink ladies premiere doesn’ t exi-channel your inner pink lady in the sonic app 💁‍♀️ sprite 👉 add cherry 👉 add vanilla 👉 add cream watch grease: rise of the pink ladies april 6 on paramount+,1.726764738141373e-11,0
sonicdrivein_333,i think this is the vibe i 'm getting from my diet coke break.,1.0,1
sonicdrivein_1337,crunched for time but still want a great tastebud workout? just grab a salsa verde breakfast toaster and follow the simple steps below to get started.,0.9999992847442627,1
sonicdrivein_54,the stockings were hung by the chimney with care ❤️ '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '',9.063994536482808e-14,0
sonicdrivein_1346,get a free route 44 drink with purchase when you use promo code solo444 in the sonic app.,0.9999994039535522,1
sonicdrivein_344,the sour patch kids dare you.,0.9999995231628418,1
sonicdrivein_780,no questions at this time.,0.9999997615814209,1
sonicdrivein_691,we’ ve got something new coming.,0.9999998807907104,1
sonicdrivein_85,"so many delicious choices, but which one would you choose? 🤔# nationalhotdogday# dogsofinstagram.",1.3065628579056465e-09,0
sonicdrivein_204,we’ ve got something you’ ll love and it starts at only 350 calories.,0.9999957084655762,1
sonicdrivein_491,the perfect way to cap off the night 🤩 tag@ sonicdrivein for a free route 44 drink with purchase when you use promo code solo444 in the sonic app.,8.802544630703846e-12,0
sonicdrivein_143,we bet you a$ 25 gift card to sonic with your order.,5.754590048923092e-08,0
sonicdrivein_408,we’ ve got a new thing coming.,0.9999995231628418,1
