image_id,caption,humor_score,humor
sonicdrivein_41,get a free route 44 drink with purchase when you use promo code solo444 in the sonic app.,0.9999994039535522,1
sonicdrivein_478,⚠️flash warning⚠️ but why is this such a vibeeee? get our limited edition midnight tumbler on sonicswagshop.,7.255630540825564e-10,0
sonicdrivein_277,"introducing nico, josh and layne🤘🎸fun fact: we feature real life sonic customers like these three friends( and band mates) in our commercials.",5.214765399149487e-28,0
sonicdrivein_1368,the perfect cup of holiday cheer🎁 get your very own sonic mug at sonicswagshop.,1.463541748627725e-15,0
sonicdrivein_690,"we’ ve crafted our crave cheeseburger down to the very detail, giving you a bite more satisfying than ever.",1.228011026199738e-09,0
sonicdrivein_2031,"it 's all 'big game' this, 'big game' that, 'big game' that ... we 're just dreaming about a big cup of tots and a big tots of tots of tots of tots of tots of tots of tots of tots of tots of tots of",8.378584792927048e-15,0
sonicdrivein_697,driver’ s seat: best seat in the house.,2.907672000851576e-14,0
sonicdrivein_1502,today is the 👉 last day 👈 to snag your sonic holiday swag with free shipping.,4.0836409261337333e-32,0
sonicdrivein_566,"we’ ve crafted our crave cheeseburger down to the very detail, giving you a bite more satisfying than ever.",1.228011026199738e-09,0
sonicdrivein_1029,"made this to show our boss what we 've accomplished so far, feel like we 're crushing it!! 🍔# getawaywithit# somethingscookin# march5 📷:@ veryfatrabbit# somethingscookin# march5 📷:@ missandeiya#",0.9958775043487549,1
sonicdrivein_742,"do n't waffle over this decision, for it 's only here for a limited time.",2.7182569407339955e-18,0
sonicdrivein_505,is this thing on🎤pickle fries are back🎤 now available on the app for a limited time 💥# thisishowwesummer# march5 📷:@ thisishowwesummer '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '',5.773988268548294e-18,0
sonicdrivein_411,"if you’ re seeing this, it’ s your sign you need a break.# breakfastdebate# cinnasnacks# sonicbreakfast# sonicdrivein# fastfood# mozzarellasticks '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' ''",1.9646620441626794e-10,0
sonicdrivein_363,good reason to get a double stuf oreo® waffle cone: binge-watching has us in a snacking mood.,0.0,0
sonicdrivein_2052,the perfect drink to sip while watching the grease: rise of the pink ladies premiere doesn’ t exi-channel your inner pink lady in the sonic app 💁‍♀️ sprite 👉 add cherry 👉 add vanilla 👉 add cream watch grease: rise of the pink ladies april 6 on paramount+,1.726764738141373e-11,0
sonicdrivein_333,get a free route 44 drink with purchase when you use promo code solo444 in the sonic app.,0.9999994039535522,1
sonicdrivein_1337,"this halloween, they’ re coming to feed ... on 50¢ corn dogs all day today at sonic.",0.9999955892562866,1
sonicdrivein_54,"the weather outside is frightful, but the ice cream is still delightful🍦# icecreamlover# icecream# ski# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing# skiing",0.9999998807907104,1
sonicdrivein_1346,get a free route 44 drink with purchase when you use promo code solo444 in the sonic app.,0.9999994039535522,1
sonicdrivein_344,you’ re going to want to squeeze time in your calendar for the yummy goodness we’ ve been cookin’ up… 🍔# getawaywithit# somethingscookin# march5 📷:@ veryfatrabbit# somethingscookin# march5 📷,1.0,1
sonicdrivein_780,no questions at this time.,0.9999997615814209,1
sonicdrivein_691,"we’ ve crafted our crave cheeseburger down to the very detail, giving you a bite more satisfying than ever.",1.228011026199738e-09,0
sonicdrivein_85,who’ s going to tell@ sarahhyland@ wellsadams they didn’ t have to dress up to get our trick or treat blast ft.,1.85745689567273e-17,0
sonicdrivein_204,we’ ve got a guilt-free bite dropping soon that you have to taste to believe it’ s real.# getawaywithit# somethingscookin# march5 📷:@ veryfatrabbit# march5 📷:@ missandeiya# somethingscookin# march,0.9999979734420776,1
sonicdrivein_491,the perfect way to cap off the night 🤩 tag# sonictalentchallenge@ sonicdrivein&@ agt to showcase your talent.,4.275595956599803e-36,0
sonicdrivein_143,"it 's all 'big game' this, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game' that, 'big game",6.752265141876582e-22,0
sonicdrivein_408,we call this dance: the satisfied craving 😍 show us your moves with# thisishowisonicalert# sonicdrivein# fastfood# mozzarellasticks# fastfoodmusic# sonicdrivein# musicfestivallineupdates# mozzarellasticks '' '' '' '' '' '' '' '',1.2161832273704931e-05,0
sonicdrivein_404,someone plz plan a tot themed birthday bc this is what dreams are made of 🤩 tag@ sonicdrivein for a feature in next month’ s fan friday 🍿# sonicfanfriday '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '',4.828459513132407e-23,0
sonicdrivein_375,the perfect cup of holiday cheer🎁 get your very own sonic mug at sonicswagshop.,1.463541748627725e-15,0
sonicdrivein_91,"we’ ve crafted our crave cheeseburger down to the very detail, giving you a bite more satisfying than ever.",1.228011026199738e-09,0
sonicdrivein_1594,get a free route 44 drink with purchase when you use promo code solo444 in the sonic app.,0.9999994039535522,1
sonicdrivein_893,tbh@ annalee15 and her mom are all of us.,1.1246558155250663e-12,0
sonicdrivein_69,someone plz plan a tot themed birthday bc this is what dreams are made of 🤩 tag@ sonicdrivein for a feature in next month’ s fan friday 🍿# sonicfanfriday# sonicfanfestivallineupremix '' '' '' '' '' '' '' '' '' '' '' '' '',1.485545622477483e-23,0
