image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
sonicdrivein_1541,"ok the angle on to every concert, we’ get it’ get t get without them.  summer# summerdaymile#. every ",4,1,0.13555463,0.4536477,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,20.75,6.1875,1.453125
sonicdrivein_486,i wrote this ocean of water. my water. i your your your your to the the the the the the the to to to the the the the the the the the the to the to to to to to to the the the the the the the the the the the the the the the the the the the the the,41,1,0.7359316,0.4536477,0.06451612903225806,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.125,5.3125,0.1796875
sonicdrivein_1414,i!!! just that i changed life in summer? she all it ice� in at in the1015 </ est  v ,0,1,0.0433166,0.4536477,0.0,0.0,0.0,0.0,29.875,6.625,2.328125
sonicdrivein_1754,"col to on at the''0 minutes on on on the long.  ! s on on rain is � �  ic on!
 iton are! so be combined with other add.
 ends only51/11/18.  outletsare locationsth. supplies",7,1,0.057976704,0.4536477,0.17772654054054257,0.07847665426465517,0.05395269980695043,0.02784655473907119,22.625,5.28125,1.7421875
sonicdrivein_2202,this ares a a to� the! are day! '' yfunlife � to@ thealoneging!aaaaaaaaaa,1,1,0.11960459,0.4536477,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,28.625,5.90625,2.28125
sonicdrivein_228,i for meeting meeting at discuss with  ’ and,2,1,0.032810815,0.4536477,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,17.75,9.875,0.78125
sonicdrivein_1389,we off  officially up mind!  by for a� hour on and the day! �  #theueltic ,1,1,0.05337455,0.4536477,0.0583448879361965,1.9473252738654987e-308,1.9473252738654987e-308,1.9473252738654987e-308,23.5,5.5625,1.8046875
sonicdrivein_1886,"you, i is is just. but big with sugarriracha.. so",3,1,0.047070142,0.4536477,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,26.75,5.59375,2.109375
sonicdrivein_1285,"#ind: when' s not to remember your a good. the ice.  a walk, the house or or, legs, have your head. ",7,1,0.035457365,0.4536477,0.2889592999167272,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,27.125,3.859375,2.328125
sonicdrivein_1072,we�️ ’ a new at now today kids!   many you like your favorite? � ,2,1,0.111784905,0.4536477,0.1153025352864842,1.7958965995989704e-308,1.7958965995989704e-308,1.7958965995989704e-308,30.125,5.59375,2.453125
sonicdrivein_1633,"momeryerry: here. in with a cheese.  your  and! i time..0.  your a   pricesize drinksurgers.. restaurant.'to me? a bat. a all. 

 momtakeron-urgers are   more.  free included",8,1,0.040959943,0.4536477,0.03362177139212235,4.675682787582424e-309,4.675682787582424e-309,4.675682787582424e-309,18.0,6.53125,1.1484375
sonicdrivein_1063,today of today ’ s what look’ lunchosab toing over the through through the day. �📯�,5,1,0.047873702,0.4536477,0.1875,0.13333333333333333,0.07142857142857141,2.2250738585072626e-308,21.5,5.0,1.65625
sonicdrivein_1795,"this  ️  sunglasses soup ️ but, blue he   been best for a summer� summer   it pic with with get me# dayort ! a  to win a on ",6,1,0.030859008,0.4536477,0.1784519341298678,0.03706309401158793,2.1441711616151157e-308,2.1441711616151157e-308,20.625,5.96875,1.46875
sonicdrivein_1174,"flash the is you  are a pair difference pair, watch with us - popcorn and and and you get your pair pizza for for’. play� ",8,1,0.036029764,0.4536477,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,32.75,6.75,2.59375
sonicdrivein_1276,"oh start re talkingin  up some, 5 drink and  ’ be a treato good if we didn out   '' i included   you for details   ends only in monday 20th 2021.  outlets bars outlets locationsin locations. ",8,1,0.037108302,0.4536477,0.21587637417025596,0.027778209911613814,2.1014913361556143e-308,2.1014913361556143e-308,10.625,4.34375,0.6328125
sonicdrivein_710,"the may re not, i a to  boom. n a.. ",1,1,0.10489376,0.4536477,0.09048374180359597,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,14.75,6.0625,0.87109375
sonicdrivein_655,"it a lose, you get get get this little-it drinkie�.�️ ",3,1,0.09700719,0.4536477,0.3,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,15.4375,4.6875,1.078125
sonicdrivein_977,we here meal where will  the and pit tim’ ll get have full and  time’ tim thes  stock. tea �� �  to the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,34,1,0.15711954,0.4536477,0.037037037037037035,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,27.875,7.375,2.046875
sonicdrivein_1086,this the daily goal and ��  one will do be be? ,1,1,0.06712592,0.4536477,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,29.5,6.25,2.328125
