train_loss,test_loss,save
26.97184206404776,26.910392174353966,V
26.973413251480967,26.9054903617272, 
26.971158171599765,26.928499221801758, 
26.980666304534335,26.92439086620624, 
26.971601846083153,26.90471209012545,V
26.970104865308077,26.899495344895584,V
26.97390047109352,26.917201262253982, 
26.97546816771885,26.96475315093994, 
26.97503125892495,26.91604394179124, 
26.973268239003307,26.90345111260047, 
26.975254130813312,26.932656875023476, 
26.981108647472453,26.91495704650879, 
26.973586892181974,26.918280014624962, 
26.97299037789399,26.913033338693474, 
26.97131930657153,26.90510991903452, 
26.97040417509259,26.930499663719765, 
26.977510722178334,26.90913831270658, 
26.974623518170052,26.920293514545147, 
26.99000857011327,26.90063711313101, 
26.977110322916282,26.923840082608738, 
26.972782476893013,26.914459962111252, 
26.976626270222216,26.916064042311447, 
26.9733066918715,26.90458444448618, 
26.9748715994493,26.90780881734995, 
26.97189340051615,26.91543593773475, 
26.971424210746335,26.90811355297382, 
26.972282643588084,26.92050992525541, 
26.973841073378075,26.915484575124886, 
26.970768064822792,26.90494023836576, 
26.974477390073382,26.902896881103516, 
26.97134930232786,26.911520150991585, 
26.971536474407845,26.90740071810209, 
26.975584515985453,26.90807606623723, 
26.974490435618275,26.9165248137254, 
26.974950826392984,26.910297100360577, 
26.97240404812795,26.91217671907865, 
26.970695207703788,26.941934218773476, 
26.975731219885486,26.918854199923, 
26.974048344594127,26.909627474271336, 
26.971773561441672,26.917381359980656, 
26.975269731485618,26.916756483224724, 
26.97632190416444,26.93373467372014, 
26.973860380784522,26.91556138258714, 
26.98148122823463,26.923560069157528, 
26.971003586391234,26.91506180396447, 
26.97508054409387,26.93407704279973, 
26.969990208463848,26.904140839209923, 
26.977555220981813,26.920671389653133, 
26.97137834440987,26.917622272784893, 
26.975196892360472,26.90053961827205, 
26.978071122799278,26.91576598240779, 
26.97294760650059,26.913928031921387, 
26.97393791630583,26.913426179152268, 
26.984869363172997,26.915402045616737, 
26.973348887461537,26.9150081047645, 
26.97433968310086,26.921030631432167, 
26.972403382355314,26.917139786940353, 
26.97399301348992,26.93595578120305, 
