image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
mcdonalds_switzerland_2025,yes1 the: @ thealdtrumpcdonald:. i sure reservation! </ ! the#worldailand! #,0,1,0.31455997,0.4355895,0.0,0.0,0.0,0.0,8.75,4.0,0.478515625
mcdonalds_switzerland_673,a at i  do  you  this in! ,1,1,0.11262539,0.4355895,0.08067401742967989,1.25653953070478e-308,1.25653953070478e-308,1.25653953070478e-308,10.0,5.1875,0.478515625
mcdonalds_switzerland_355,in is coming! it the is the holiday  ice! the of the christmas ice cream cone  chocolategiurry!!! the!!  ,9,1,0.0806644,0.4355895,0.311397878912092,0.09420440034315387,1.7816998627591863e-308,1.7816998627591863e-308,9.5,4.9375,0.455078125
mcdonalds_switzerland_2035,the  #  #up #stail #   ,0,1,0.5365686,0.4355895,0.0,0.0,0.0,0.0,8.5625,3.84375,0.470703125
mcdonalds_switzerland_1969,"we annyety -arks are    are be at the of the teamcdonald’s onackkey and de lad, other. vin bours'sic paris city the the the the  the the the the the the, the the",3,1,0.084808916,0.4355895,0.09374999999999999,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.625,5.0625,0.45703125
mcdonalds_switzerland_2032,a1 school#  #school #school  #k � ,2,1,0.82998264,0.4355895,0.141080287481769,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,9.0,4.53125,0.44921875
mcdonalds_switzerland_1929,"..., how age of the, we re going going the rush to get to. you're going. '' cdonove #mdon #mie#foodouston  the the the the the the",11,1,0.1006899,0.4355895,0.19230769230769232,0.04000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,7.9375,3.328125,0.4609375
mcdonalds_switzerland_410,"what bad to  �   what a you makes make you </  es , iller sz ",0,1,0.24106202,0.4355895,0.0,0.0,0.0,0.0,10.0,5.40625,0.455078125
mcdonalds_switzerland_1991,"i if you  your front,,,, you, you might your much.  are a smile. a food!",5,1,0.04939246,0.4355895,0.1787520122761705,0.04788000328825994,1.491511611267286e-308,1.491511611267286e-308,10.75,6.125,0.462890625
mcdonalds_switzerland_1890,"when you  to to, eat the day,, please thinking the favorite cheese'  et  a ice.m! �  </ cdonalds...mdu ",3,1,0.13036142,0.4355895,0.09405352498784599,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,8.625,3.671875,0.49609375
mcdonalds_switzerland_561,"the� if is  the day  �️ ,uccino �el  ☣ �, ppagagusa #  #frpperg #fr ",1,1,0.4594138,0.4355895,0.057651267643242084,1.7958965995989704e-308,1.7958965995989704e-308,1.7958965995989704e-308,9.375,4.75,0.462890625
mcdonalds_switzerland_645,a  s the favorite food food theory?  � ,1,1,0.69623643,0.4355895,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.875,5.15625,0.4765625
mcdonalds_switzerland_230,"you can, best of you you you is is you the? ",7,1,0.04200514,0.4355895,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.5625,5.0625,0.451171875
mcdonalds_switzerland_687,"a friends�,, we   to you. your bestcdon, and aaways,, morecdonights! aaaaaa",2,1,0.09769902,0.4355895,0.1263898051634325,1.54674658298039e-308,1.54674658298039e-308,1.54674658298039e-308,9.125,4.59375,0.44921875
mcdonalds_switzerland_611,"@ says s not asking out you?? i” bye  we haveve back! our table,�  ’t forget to order our app us app!.  distancing) k) to make for  go your meal drinks!  new!� � ",6,1,0.056565583,0.4355895,0.14260514244315647,0.02941231062890102,2.094226031957215e-308,2.094226031957215e-308,9.5,4.5,0.498046875
mcdonalds_switzerland_433,"i because a as as the same time, than,  you like that the  have organic own in plastic? are madeaa the thea",10,1,0.039392993,0.4355895,0.30404278426718134,0.045503001727061156,2.1261983321563865e-308,2.1261983321563865e-308,9.5625,4.625,0.4921875
mcdonalds_switzerland_117,iangos i  got get a s)  by i� ,1,1,0.09284412,0.4355895,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,15.75,6.09375,0.96875
mcdonalds_switzerland_442,"i for little! a  i the on, i ll be it up you with a tips chopsticks!  is, you can beaaaa",7,1,0.034979437,0.4355895,0.2857142857142857,0.05000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,8.9375,4.3125,0.462890625
mcdonalds_switzerland_601,"``  when you  to get a way friend most friend on i
    upondone!",3,1,0.03863561,0.4355895,0.23076923076923078,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,9.8125,5.1875,0.4609375
mcdonalds_switzerland_1925,"``  havet have for you coffee, get a,  is is you want have? ",4,1,0.06158936,0.4355895,0.19786244288317878,1.9077870467055724e-308,1.9077870467055724e-308,1.9077870467055724e-308,8.25,3.609375,0.4609375
mcdonalds_switzerland_874,i  what you re do doing in week  �🍺️�’ you???  the,3,1,0.06737208,0.4355895,0.20762737819005644,1.6939495889106837e-308,1.6939495889106837e-308,1.6939495889106837e-308,8.125,3.25,0.486328125
mcdonalds_switzerland_721,i  i  we we know me 10 for your night you,2,1,0.043076042,0.4355895,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,14.4375,4.5,0.9921875
mcdonalds_switzerland_727,"when the first to work of the,  a your us""  distancing” and “mobilepass”-in” and you a  can get a",6,1,0.067606635,0.4355895,0.2496656526359045,2.110993164779763e-308,2.110993164779763e-308,2.110993164779763e-308,8.5,3.765625,0.470703125
mcdonalds_switzerland_388,`` of that  realized is a  chef is the a on your of your head  ’s the#1ony!  you like it?? ,6,1,0.06934894,0.4355895,0.1721415952850116,1.9151388181520816e-308,1.9151388181520816e-308,1.9151388181520816e-308,9.5,4.90625,0.462890625
mcdonalds_switzerland_398,"``day,  i the can to now is  smile,,  good sandwich.! i  do to ",3,1,0.051142,0.4355895,0.12214194735660788,1.7665365515873297e-308,1.7665365515873297e-308,1.7665365515873297e-308,10.125,5.4375,0.466796875
mcdonalds_switzerland_522,"`` you for, ie 0 07 your so patient and so where needs. well.�.  i  a our menu list recipe� recipe 'the,a,",5,1,0.18275777,0.4355895,0.19830120292486902,1.941433220050148e-308,1.941433220050148e-308,1.941433220050148e-308,9.1875,4.625,0.45703125
