train_loss,test_loss,save
8.977,8.502016129032258,V
8.3115,8.111895161290322,V
8.047,7.985887096774194,V
7.90425,7.795362903225806,V
7.728,7.6875,V
7.59625,7.599798387096774,V
7.5315,7.516129032258065,V
7.4815,7.473790322580645,V
7.42925,7.412298387096774,V
7.3735,7.409274193548387,V
7.2995,7.399193548387097,V
7.21775,7.375,V
7.12675,7.349798387096774,V
7.04125,7.34375,V
6.9805,7.275201612903226,V
6.935,7.17741935483871,V
6.8905,7.145161290322581,V
6.86125,7.175403225806452, 
6.831,7.0625,V
6.806,6.996975806451613,V
6.78575,7.023185483870968, 
6.776,7.027217741935484, 
6.75525,7.011088709677419, 
6.73725,6.952620967741935,V
6.73075,6.95866935483871, 
6.71325,6.965725806451613, 
6.70025,6.979838709677419, 
6.69325,6.955645161290323, 
6.67975,6.939516129032258,V
6.67675,6.888104838709677,V
6.66375,6.911290322580645, 
6.659,6.903225806451613, 
6.655,6.884072580645161,V
6.6425,6.873991935483871,V
6.64325,6.890120967741935, 
6.63625,6.872983870967742,V
6.63025,6.845766129032258,V
6.62575,6.809475806451613,V
6.61875,6.829637096774194, 
6.61625,6.825604838709677, 
6.61125,6.851814516129032, 
6.61175,6.827620967741935, 
6.60725,6.794354838709677,V
6.603,6.801411290322581, 
6.595,6.790322580645161,V
6.59675,6.798387096774194, 
6.5965,6.811491935483871, 
6.59425,6.857862903225806, 
6.58825,6.804435483870968, 
6.58475,6.798387096774194, 
6.583,6.789314516129032,V
6.57575,6.778225806451613,V
6.5755,6.775201612903226,V
6.5815,6.786290322580645, 
6.573,6.753024193548387,V
6.57025,6.76008064516129, 
6.567,6.765120967741935, 
6.5695,6.745967741935484,V
6.56825,6.769153225806452, 
6.56375,6.72883064516129,V
6.56175,6.736895161290323, 
6.561,6.744959677419355, 
6.56275,6.752016129032258, 
6.557,6.721774193548387,V
6.56075,6.700604838709677, 
6.55575,6.744959677419355, 
6.5585,6.755040322580645, 
6.55425,6.717741935483871,V
6.5515,6.732862903225806, 
6.5575,6.732862903225806, 
6.5545,6.733870967741935, 
6.547,6.695564516129032,V
6.54675,6.717741935483871, 
6.5475,6.711693548387097, 
6.5455,6.726814516129032, 
6.54225,6.706653225806452, 
6.5425,6.709677419354839, 
6.53975,6.719758064516129, 
6.5405,6.700604838709677, 
6.5435,6.715725806451613, 
6.5385,6.702620967741935, 
6.537,6.703629032258065, 
6.53775,6.701612903225806, 
6.535,6.698588709677419, 
6.53775,6.694556451612903,V
6.539,6.680443548387097, 
6.537,6.700604838709677, 
6.536,6.702620967741935, 
6.53625,6.6875,V
6.5365,6.676411290322581, 
6.535,6.693548387096774, 
6.52925,6.700604838709677, 
6.5295,6.6875, 
6.52875,6.690524193548387, 
6.5305,6.684475806451613,V
6.5255,6.696572580645161, 
6.52725,6.682459677419355,V
6.531,6.67741935483871, 
6.528,6.693548387096774, 
6.52225,6.676411290322581,V
6.524,6.6875, 
6.5235,6.686491935483871, 
6.524,6.669354838709677, 
6.5235,6.691532258064516, 
6.5245,6.679435483870968, 
6.52425,6.660282258064516, 
6.5235,6.655241935483871, 
6.523,6.674395161290323, 
6.52425,6.672379032258065, 
6.52175,6.66633064516129,V
6.521,6.667338709677419, 
6.522,6.672379032258065, 
6.52,6.668346774193548, 
6.51725,6.662298387096774,V
6.5255,6.667338709677419, 
6.516,6.644153225806452,V
6.5195,6.663306451612903, 
6.5205,6.665322580645161, 
6.52075,6.670362903225806, 
6.515,6.655241935483871, 
6.523,6.645161290322581, 
6.51825,6.655241935483871, 
6.51225,6.66633064516129, 
6.51575,6.658266129032258, 
6.51725,6.657258064516129, 
6.5155,6.681451612903226, 
6.51125,6.671370967741935, 
6.51625,6.649193548387097, 
6.516,6.653225806451613, 
6.51475,6.658266129032258, 
6.5065,6.665322580645161, 
6.5145,6.655241935483871, 
6.512,6.660282258064516, 
6.512,6.630040322580645,V
6.51425,6.653225806451613, 
6.51225,6.649193548387097, 
6.51375,6.647177419354839, 
6.51475,6.667338709677419, 
6.5055,6.64616935483871, 
6.50975,6.64616935483871, 
6.5065,6.662298387096774, 
6.51,6.643145161290323, 
6.50925,6.649193548387097, 
6.5125,6.642137096774194, 
6.511,6.648185483870968, 
6.51025,6.645161290322581, 
6.5095,6.644153225806452, 
6.5075,6.642137096774194, 
6.50725,6.652217741935484, 
6.5085,6.645161290322581, 
6.5085,6.643145161290323, 
6.5075,6.630040322580645, 
6.51,6.657258064516129, 
6.509,6.65625, 
6.50525,6.653225806451613, 
6.5065,6.644153225806452, 
6.50775,6.63508064516129, 
6.50675,6.647177419354839, 
6.50625,6.643145161290323, 
6.50875,6.667338709677419, 
6.50425,6.653225806451613, 
6.502,6.648185483870968, 
6.50225,6.643145161290323, 
6.50575,6.64616935483871, 
6.50575,6.63508064516129, 
6.50975,6.642137096774194, 
6.51075,6.639112903225806, 
6.50325,6.64616935483871, 
6.5045,6.650201612903226, 
6.50425,6.640120967741935, 
6.50575,6.643145161290323, 
6.50925,6.639112903225806, 
6.504,6.642137096774194, 
6.50175,6.641129032258065, 
6.50225,6.638104838709677, 
6.50575,6.638104838709677, 
6.50525,6.625,V
6.50375,6.643145161290323, 
6.499,6.613911290322581,V
6.506,6.632056451612903, 
6.505,6.64616935483871, 
6.50575,6.630040322580645, 
6.4995,6.637096774193548, 
6.49925,6.639112903225806, 
6.503,6.620967741935484, 
6.50075,6.625, 
6.5,6.642137096774194, 
6.5065,6.625, 
6.50125,6.643145161290323, 
6.50125,6.642137096774194, 
6.50025,6.626008064516129, 
6.50025,6.621975806451613, 
6.5025,6.632056451612903, 
6.50125,6.630040322580645, 
6.5045,6.620967741935484, 
6.4995,6.618951612903226, 
6.50225,6.622983870967742, 
6.50175,6.622983870967742, 
6.5045,6.628024193548387, 
6.4995,6.641129032258065, 
