train_loss,test_loss,save
16.153301886792452,13.776442307692308,V
11.470518867924529,9.420673076923077,V
8.619103773584905,8.241586538461538,V
8.011497641509434,7.9423076923076925,V
7.803655660377358,7.829326923076923,V
7.682783018867925,7.756009615384615,V
7.620283018867925,7.688701923076923,V
7.566627358490566,7.644230769230769,V
7.52623820754717,7.587740384615385,V
7.491155660377358,7.602163461538462, 
7.461084905660377,7.578125,V
7.435731132075472,7.539663461538462,V
7.410377358490566,7.534855769230769,V
7.392688679245283,7.5360576923076925, 
7.380306603773585,7.5048076923076925,V
7.359080188679245,7.5204326923076925, 
7.32753537735849,7.5360576923076925, 
7.320754716981132,7.5048076923076925, 
7.295400943396227,7.513221153846154, 
7.287735849056604,7.486778846153846,V
7.272995283018868,7.502403846153846, 
7.263561320754717,7.513221153846154, 
7.237617924528302,7.4951923076923075, 
7.214917452830188,7.462740384615385,V
7.209610849056604,7.443509615384615,V
7.199292452830188,7.477163461538462, 
7.17128537735849,7.441105769230769,V
7.168337264150943,7.445913461538462, 
7.13060141509434,7.4735576923076925, 
7.118514150943396,7.425480769230769,V
7.086674528301887,7.418269230769231,V
7.066332547169812,7.407451923076923,V
7.045695754716981,7.418269230769231, 
7.03626179245283,7.413461538461538, 
