bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,117745,155,9.332634406319007,0.6868608799048734,10.678571428571429,0.8474330357142857,V
0.05,117745,155,6.30450967173433,0.7536718882707658,13.125,0.8360491071428572, 
0.05,117745,155,3.7588210782232037,0.8899179335824685,12.723214285714286,0.8316964285714287, 
0.05,117745,155,3.6624275416171224,0.8927761911839658,13.035714285714286,0.8357142857142857, 
0.05,117745,155,3.6193798305588585,0.8947871103703063,12.839285714285714,0.83203125, 
0.05,117745,155,3.58975417232886,0.8964467523781268,13.008928571428571,0.8357142857142856, 
0.05,117745,155,3.566185291744522,0.896204959019875,12.866071428571429,0.8322544642857144, 
0.05,117745,155,3.548711674027518,0.8959103480125707,13.053571428571429,0.8314732142857143, 
0.05,117745,155,3.5301299473416003,0.8957000063699663,13.044642857142858,0.830580357142857, 
0.05,117745,155,3.518991793358247,0.895273351240021,12.883928571428571,0.8204241071428572, 
0.05,117745,155,3.5077222587905554,0.8935490806013213,13.348214285714286,0.8297991071428571, 
0.05,117745,155,3.4987751082894514,0.8943434686597582,13.178571428571429,0.8285714285714286, 
0.05,117745,155,3.4893608268218106,0.8959727206132171,12.776785714285714,0.8309151785714286, 
0.05,117745,155,3.481030766944114,0.8948655405979291,13.169642857142858,0.8205357142857144, 
0.05,117745,155,3.4738764969424154,0.8924395118481387,12.821428571428571,0.826674107142857, 
0.05,117745,155,3.465961812043486,0.8944891816714802,13.044642857142858,0.8255580357142857, 
0.05,117745,155,3.4591313487344997,0.8934656074825891,13.410714285714286,0.8277901785714284, 
0.05,117745,155,3.452830388992696,0.8933108703499242,13.625,0.8228794642857142, 
0.05,117745,155,3.4461074188890777,0.8943211737727215,13.223214285714286,0.8262276785714285, 
0.05,117745,155,3.43912832299983,0.8924361941566182,13.392857142857142,0.8244419642857144, 
0.05,117745,155,3.4337019067436727,0.8912633238491576,12.946428571428571,0.8246651785714284, 
