image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss,caption_loss,fc_loss
sonicdrivein_652,you  to the guys community network channel!��. sonicsh ,1,1,0.13401578,0.46381328,0.09735009788392564,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,13.0,5.6875,0.734375
sonicdrivein_1035,"you you think in ’ a stuff heroes??, we do! and-",3,1,0.2584784,0.46381328,0.16601831205132045,2.031716533983919e-308,2.031716533983919e-308,2.031716533983919e-308,12.125,4.71875,0.7421875
sonicdrivein_1607,the is got ’ t over only as my the we�️� me# sonicisunttinstagram  all summer to be a on this@ sonicessw  a-a,5,1,0.09161739,0.46381328,0.22727272727272727,0.047619047619047616,2.2250738585072626e-308,2.2250738585072626e-308,12.875,5.28125,0.7578125
sonicdrivein_1762,the bulb your day! this unicorn chocolate of  sours  ice soup. �#�  # sonicisortayline# ’ be the on the the thean the the the the,3,1,0.09241754,0.46381328,0.12000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.5,4.96875,0.7578125
sonicdrivein_2184,"the the2989, we newissippi river school band a contest dog eating contest. the$.  did of dogs can you eaten in week?#--",8,1,0.080417685,0.46381328,0.34634531157208115,0.04545782214383566,2.0229402343384255e-308,2.0229402343384255e-308,10.625,3.265625,0.734375
sonicdrivein_996,the all all with the! lemon cheesecake!flavored posts! and with our@ omice..! we���🤳#��,2,1,0.4713987,0.46381328,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.875,4.6875,0.71875
sonicdrivein_1280,the: this boom coming back -! we��#,0,1,0.20484719,0.46381328,0.0,0.0,0.0,0.0,12.625,5.90625,0.671875
sonicdrivein_903,we up up for the free-! �🍔�#doubledancebuffeseball##,3,1,0.30011153,0.46381328,0.21470779802151024,0.12524621551254767,1.6720924800836196e-308,1.6720924800836196e-308,11.6875,3.875,0.78125
sonicdrivein_2021,"what the more,, we  to ie is be up the head. and if   screwdriver. ’, here!@/15. it-a",3,1,0.048520513,0.46381328,0.11022965788240137,1.389858404389205e-308,1.389858404389205e-308,1.389858404389205e-308,11.6875,4.4375,0.7265625
sonicdrivein_2085,you best of actie back good!’ make a waiting for  it how it s up it! watching the. twitter@:10/  it $021.  it sonic video below the comments! more info! --a------,9,1,0.044933934,0.46381328,0.1975124024744766,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,11.375,3.75,0.765625
sonicdrivein_594,"i know to? you got answers soup, we",3,1,0.06659196,0.46381328,0.375,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,12.875,5.15625,0.7734375
sonicdrivein_1681,and knows be the the most of being- of the year?  your vote now pressing a of of in on ears a and -- the the- the the the the--- the the---,15,1,0.06320449,0.46381328,0.21874999999999997,0.09677419354838708,0.03333333333333333,2.2250738585072626e-308,12.0,4.9375,0.70703125
sonicdrivein_1923,the are’ t like it“ .. a’ they up with the summer season with these� a oflongs.ers dogs.  day long the@0.22. ---aa------,7,1,0.13581364,0.46381328,0.189489299562541,1.8551618224632315e-308,1.8551618224632315e-308,1.8551618224632315e-308,11.25,4.1875,0.70703125
sonicdrivein_316,"the' s not best things that, thatlife  #midyour #drink #foods ",1,1,0.15761459,0.46381328,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.75,4.34375,0.7421875
sonicdrivein_1086,the the problems quest! ��� is do do you be that �,0,1,0.066011906,0.46381328,0.0,0.0,0.0,0.0,12.3125,4.96875,0.734375
sonicdrivein_617,"i life is is got a lot lot better.  this# - for s anteabacks for and up cookies, with chocolate chocolate and goodness. a with a signature cheese frosting. a indulgence sauce  you at day long! sonicdrive!.� ",16,1,0.04489495,0.46381328,0.2361075270128549,0.024266606942987864,1.943819738766473e-308,1.943819738766473e-308,13.75,5.28125,0.84375
sonicdrivein_1448,""" at the!! it the it to eat.  ",2,1,0.082089484,0.46381328,0.19470019576785122,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,12.0625,4.71875,0.734375
sonicdrivein_1424,"it is the sight, love'' lovelove  here best thing.##",2,1,0.13538362,0.46381328,0.19885318151430437,0.11185491460179624,1.991083571408152e-308,1.991083571408152e-308,12.125,4.65625,0.75
sonicdrivein_2127,we birthday donut day! i#. for   nuggets ’.in. # popcornnday#,1,1,0.10568399,0.46381328,0.07408182206817181,1.6483752567447546e-308,1.6483752567447546e-308,1.6483752567447546e-308,12.4375,5.0,0.7421875
sonicdrivein_977,"1 the new where everything is sour# and you can re be be good, and best of the thes  with.ies and��� is the the the is is is is is is the the the is is is is is the is is the the is is is is to the the the is is is",16,1,0.46099082,0.46381328,0.05454545454545455,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.9375,4.75,0.71875
sonicdrivein_857,"the new stores:: a own of �  out now menu store the@my favorites"" to see what we treats we-",5,1,0.08790054,0.46381328,0.2496656526359045,0.10541438666849301,0.05580761647155512,2.110993164779763e-308,11.25,4.1875,0.70703125
sonicdrivein_1090,the new are coming up! get�� are are you like to your new? � ---------------,5,1,0.093149416,0.46381328,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,11.625,4.21875,0.7421875
sonicdrivein_1380,for’ got out the  of check of our songs girls guys is be a contest  sonic award.. ’ it be? �� the the the the the the the the the theanan the the thean the,17,1,0.06414802,0.46381328,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.0,4.71875,0.7265625
sonicdrivein_1754,"my on and, a20% off dogs with day long.  your a  the dogs  the is �️�️️  season included   on are.  be combined with any add.  ends only11/11/28 through  locations locations locationsin only supplies",9,1,0.043083053,0.46381328,0.17685667959170492,0.05210955737969878,0.026895255421780014,1.8551618224632315e-308,11.875,4.5,0.734375
sonicdrivein_1887,itover the the new  of and we chili coffee. the 10. ,1,1,0.04752888,0.46381328,0.06319490258171626,1.54674658298039e-308,1.54674658298039e-308,1.54674658298039e-308,11.5625,4.3125,0.7265625
sonicdrivein_1797,"in the plus day of the year, we to the to. a time! the.  to the. your� off! inin-order.urgers. and day long. -takety-urgers    free included.  toon available.  be combined. any orders. ",12,1,0.04225173,0.46381328,0.1802318346519606,0.05079260794737073,0.03502938479129015,0.018140217124060973,11.5,4.03125,0.7421875
sonicdrivein_1819,"the know you sauce you’ tomato. acks, itup-eat tomatourgers. � of. we be the you.  of205 -servety. fries.urgers..  on:.   only1/15/20.9.. the restaurants",2,1,0.045159243,0.46381328,0.045972427948861125,1.125212524052315e-308,1.125212524052315e-308,1.125212524052315e-308,12.375,4.59375,0.78125
sonicdrivein_1684,"you can what i s the important than a of?? ''52 off drinks!  your’s best hour!�'sonic! 5-4pm. #whati. fees toon  ..
 may by location.
 all for more.
",5,1,0.04879201,0.46381328,0.13269098343959057,0.027558896560530354,1.594335087959687e-308,1.594335087959687e-308,11.625,4.125,0.75
sonicdrivein_956,the have re got a own for for the the last last. and it the taste of than than any. aa,7,1,0.036744162,0.46381328,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.125,4.65625,0.75
sonicdrivein_1454,"@, no know re not gonna. justyouyou is is-gooey is -. iso is is is the’ the. it. in the for",6,1,0.21196099,0.46381328,0.09523809523809525,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,12.25,4.78125,0.75
sonicdrivein_1496,theress! your birthday birthday! and'' theandysmomats  we’’ t wait to see you new baby to our -in. ,5,1,0.049021836,0.46381328,0.23529411764705885,0.0625,2.2250738585072626e-308,2.2250738585072626e-308,11.375,4.09375,0.7265625
sonicdrivein_1844,"i by the thes  pizza cake,,, i is pizza is a ice. all. it a sip' it and us@02 a off. your1: on'#shakeaturdayreshake ##",5,1,0.038741633,0.46381328,0.10581021561132678,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,12.75,5.09375,0.765625
sonicdrivein_1239,i new are to our!. than ever.�#’ s why we’re here our#10 for the to our@ alxpp.ip.. our@teation..  teachers goal are reach kids to make with their students. the learning. help to education. home. ,12,1,0.03590172,0.46381328,0.21282078692079864,0.04385398033519487,1.6100426963830056e-308,1.6100426963830056e-308,11.4375,3.875,0.7578125
