train_loss,test_loss,save
1.5176155609923576,1.5027574300765991,V
1.4685226246274474,1.4621531881135086,V
1.4259227086723103,1.4163064134532009,V
1.3828037031592195,1.3857988036912063,V
1.361636971119587,1.3779337036198582,V
1.3352765800580697,1.3550745742074375,V
1.3093765415722811,1.377489135183137, 
1.290211889311231,1.3499782249845307,V
1.2669722329715134,1.361684984174268, 
1.2512220612055138,1.356394965073158, 
1.2299380830571622,1.3852679811674973, 
1.2103497886456518,1.369022669463322, 
1.1911664283225305,1.3456724471059338,V
1.1743535535245002,1.3535103099099521, 
1.163110545667415,1.3695064330923146, 
1.1485394299784792,1.3688472262744247, 
1.131088552092701,1.3618526993126705, 
1.1256367051148717,1.369394092724241, 
1.1175168199378227,1.360632797767376, 
1.1137797037760417,1.3638784844299843, 
1.1068529084261962,1.362313303454169, 
1.0951914618789897,1.3754632801845157, 
1.0920235851645972,1.3669957539130901, 
1.0849149491213546,1.3877605446453751, 
1.0834104177318042,1.3743172760667473, 
1.0808757742245991,1.3755658659441719, 
1.0764333049959272,1.3749826817676938, 
1.070122233674496,1.3668359148091282, 
1.0620258359969417,1.36940336227417, 
1.0627259249928631,1.4000670457708424, 
1.059992739419897,1.3636750681646939, 
1.057194144413944,1.371282725498594, 
1.0544467945642109,1.374419175345322, 
1.0518946667763753,1.377466370319498, 
1.0481589760961412,1.3614546718268559, 
1.045501426302431,1.3581734381873032, 
1.0385309364725266,1.3819745285757656, 
1.0392021730479308,1.3549541728249912, 
1.0365164035986245,1.3743200651530563, 
1.0337401573165057,1.3806556504348229, 
1.0307985712707295,1.3799086398091809, 
1.0239630572906526,1.380132307266367, 
1.0249424380592154,1.3801767826080322, 
1.0237895542056248,1.3726219432107334, 
1.0177074243247761,1.3666489576471264, 
1.0168974633458294,1.3991592670309132, 
1.010681248666868,1.3920959768624142, 
1.009470684367393,1.3940925639251183, 
1.005464290516286,1.4025901062735195, 
0.9979822849422567,1.3962788910701358, 
0.9954561616298016,1.3864562223697532, 
0.9888363656615407,1.3899747092148353, 
0.9843994381558543,1.3858301680663536, 
0.9750082691510519,1.3910240366541107, 
0.9637687349621253,1.4012384003606335, 
0.948957082339983,1.3770682935057015, 
0.9191127344022824,1.3796250820159912, 
0.8942825218293234,1.3534980847917755, 
0.8653855595407607,1.3692203020227367, 
0.8289353442594471,1.3639037896846902, 
0.811657513495739,1.3377095173145164,V
0.8019451760541537,1.3558616823163525, 
0.7919916726868866,1.459319332550312, 
0.7772213640595287,1.3430531723745938, 
0.7697975700917626,1.372438854184644, 
0.7778166527486552,1.3687582036544537, 
0.7691032516805432,1.358980388476931, 
0.7754254914537261,1.4037676145290505, 
0.763437659177096,1.3945262390991737, 
0.7617306500547546,1.4002297664510792, 
0.7702722252672735,1.3597180247306824, 
0.7645556378465161,1.35047814352759, 
0.7737885421841456,1.4231544691940834, 
0.7629053826573529,1.368157699190337, 
0.7679002350392724,1.4852056791042458, 
0.7644041655938837,1.3970105935787331, 
0.7705129898047145,1.4077069821028874, 
0.7656863696464506,1.4768293314966663, 
0.7656839665984303,1.423706654844613, 
0.7622691269665328,1.3973222231042797, 
0.7502131142696751,1.404985892361608, 
0.7673214575912379,1.417176824191521, 
0.7813028816432389,1.429429541374075, 
0.8108488864536527,1.5092814379724964, 
0.7702337387744888,1.4076015455969448, 
0.7733134124349441,1.3731628882473912, 
0.7689088708740749,1.4027764591677436, 
0.7947851643280641,1.4138237237930298, 
0.759354219406466,1.4092707305118954, 
0.7526216006480189,1.4621877485308155, 
0.7626715662107186,1.4876627305458332, 
0.7597130567212648,1.4310101620082198, 
0.8611046231748686,1.676296304012167, 
0.7834189549277101,1.417060677347512, 
0.7552102331370744,1.424310813690054, 
0.7674329051991555,1.4146534738869503, 
0.7733255265131278,1.4475248188808048, 
0.763585615510176,1.428103911465612, 
0.7967510668537284,1.4459823781046375, 
0.7620366399298237,1.3795180382399723, 
0.7716860582556906,1.4023491555246814, 
0.7626987969825036,1.428317197437944, 
0.7513995718855395,1.3876837882502326, 
0.762679047976868,1.3494695342820267, 
0.7565952101840249,1.40509452490971, 
