train_loss,test_loss,save
4.6263125,0.5063004032258065,V
0.755078125,0.24305380544354838,V
0.467109375,0.19977003528225806,V
0.368078125,0.1655982232862903,V
0.325453125,0.1465395035282258,V
0.2848671875,0.12657510080645162,V
0.26175,0.11328912550403226,V
0.2424765625,0.1042874243951613,V
0.2381640625,0.09313177293346774,V
0.2258046875,0.08900107106854839,V
0.217734375,0.08325589087701613,V
0.2148203125,0.07866840977822581,V
0.2065390625,0.0759552986391129,V
0.2003515625,0.07200179561491936,V
0.19714453125,0.06959582913306452,V
0.1939453125,0.06542574974798387,V
0.1918828125,0.058199974798387094,V
0.18887890625,0.05864494077620968, 
0.190015625,0.05797552293346774,V
0.1790703125,0.05825904107862903, 
