image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor
sonicdrivein_290,it's not a bad idea to have more than one tweet per day so you can keep your eye on it.,0.9979257583618164,1,sonicdrivein_65,`` i'm going to give you a taste of my chocolate ice cream.,0.8850893974304199,1,sonicdrivein_742,we're not going to let you down.,0.9978637099266052,1,sonicdrivein_91,this is the first time i’ ve posted a post with an emoji in it.,0.9993605017662048,1,sonicdrivein_283,"when you’ re at a restaurant and the waiter asks, “ what would u like to order? just point your phone in front of them.",0.9139081835746765,1,sonicdrivein_376,"you know when you’ re in the mood for something sweet, this is your go-to.",0.9955447912216187,1
sonicdrivein_522,i'm going to show you how it works.,0.9945088028907776,1,sonicdrivein_373,"when i went to the grocery store and saw this ad for a 30% discount on bread rolls, but it said they had no gluten in them! lol!! 🤣🤷‍♂️👨🏻🧑🏽💰🎉🍞🥗🌿 🌱 🍜 🥤 😭😳😂 😂🙌",0.4494081735610962,0,sonicdrivein_446,"it’ s the time of year to get your hair done, and it's not just about looking good but also feeling great too! 🧖‍♂️ pic.",0.1962234228849411,0,sonicdrivein_457,"we’ re not going to be here for the rest of your life, but we are gonna make sure you have a good time! </s>
What is it with this picture? I don't know what that means.",0.7074710130691528,1,sonicdrivein_670,the only thing i want to eat for breakfast is a bacon and egg sandwich.,0.962612509727478,1,sonicdrivein_571,and you know what? i'm going to take a bite out of it.,0.8421977758407593,1
sonicdrivein_344,"i don't know if you like it or not, but i'm going to post this meme every day for the rest of my life.",0.9976209998130798,1,sonicdrivein_495,"for the first time ever, we're going to have an ice cream party.",0.9928192496299744,1,sonicdrivein_496,10% of all the people on this page have never been to a burger shop before.,0.987221896648407,1,sonicdrivein_1199,"when i was 10 years old, my mom told me to get a dog.",0.9999403953552246,1,sonicdrivein_1384,"it's not about what you look like, it’ s who u are.",0.5609577298164368,1,sonicdrivein_670,"the only thing i want to say is, `` oh my god.",0.9662792086601257,1
sonicdrivein_69,#1.,0.9890798926353455,1,sonicdrivein_497,"this is the #1 thing that makes me want to buy a new phone, and i don't know why.",0.9951903820037842,1,sonicdrivein_1594,it’ s the best time of my life.,0.9170702695846558,1,sonicdrivein_497,the only thing i couldn't stop thinking about was this.,0.995017945766449,1,sonicdrivein_344,"i'm not sure if you like it or i do, but this is the best ice cream ever.",0.993969202041626,1,sonicdrivein_798,this week we're going to be talking about things that make you sweat a little bit.,0.407300740480423,0
sonicdrivein_414,`` i'm going to kill you.,0.9988917708396912,1,sonicdrivein_786,"i'm not a dentist, but i know what it feels like when you get your teeth whitened for the first time in years.",0.9849411845207214,1,sonicdrivein_80,"it’ s like, “ i love you so much.",0.9999376535415649,1,sonicdrivein_89,what’ s your favorite ice cream flavor? </s> what do you like to eat for breakfast on a hot summer day.,0.17613905668258667,0,sonicdrivein_491,"yes, i don't like this.",0.9885268211364746,1,sonicdrivein_522,"today's your day, everyone’ s going to have a ton of fun with our best-selling product for the month of march! it will be called 👨🏻👩🏽🧑‍💻🤷‍♂️🎉# 🦅🥳🍰
Q: what is on sale in march? A:",0.01705450750887394,0
sonicdrivein_163,`` i'm not going to be a restaurant.,0.9875946044921875,1,sonicdrivein_505,i'm here to show you how easy it is.,0.9915660619735718,1,sonicdrivein_143,"we're not going to be here all day, but we are.",0.9911038875579834,1,sonicdrivein_234,what do you think of this? </s> it’ s the best ice cream ever.,0.9828363060951233,1,sonicdrivein_408,we all know what it feels like to be hungry.,0.7812366485595703,1,sonicdrivein_645,"`` we're going to make sure you know what it feels like when they walk in the front door! '' he said, with a big grin on his face.",0.963840126991272,1
sonicdrivein_571,"and i'm like, you know what? this is the best ice cream bar in all of north america.",0.7046500444412231,1,sonicdrivein_78,"if you're looking for something fun to do in your free time, here’s a list of the most ridiculous things people say when they get home from work or school.",0.9097590446472168,1,sonicdrivein_596,it's my first day of school.,0.9757802486419678,1,sonicdrivein_408,we all know what it feels like to be hungry.,0.7812366485595703,1,sonicdrivein_572,today i’ m going to show you what it feels like when your dog's mouth is full of food after a hard day at the office.,0.013480627909302711,0,sonicdrivein_457,"i love you so much, but i don’ t know what to do with it.",0.997612476348877,1
sonicdrivein_1384,"i can't say no to this, but i.",0.6296919584274292,1,sonicdrivein_290,"when you’re on your way home from work and someone says, “ i hope this is the best day of my life” it makes me smile.",0.9964945912361145,1,sonicdrivein_505,"this is what it looks like when you don't eat your french fries: </s>🍟🥔<sup style=""font-size:'12px'>french fry&lt;br/&gt;&nbsp;<i class='fa fa-hamburger'></i></su>&amp;#x3c94;</p><img src=",0.572933554649353,1,sonicdrivein_491,"yes, i don't like this.",0.9885268211364746,1,sonicdrivein_780,"for the first time in 2017, we’re going to be doing our own version of this meme.",0.9798658490180969,1,sonicdrivein_65,this is the most delicious cheesecake i’ve ever had! </s> my girlfriend and I just can not get enough of it.,0.008022589609026909,0
sonicdrivein_497,"yeah, i'm not a fan.",0.9993712306022644,1,sonicdrivein_376,"in 2019, the world’s most popular food brand was named after me! so you know what i mean.",0.9915797710418701,1,sonicdrivein_65,this is what i got for my 20th birthday.,0.9360368847846985,1,sonicdrivein_534,"when you can’t decide what ice cream flavor to get because there are so many of them! </s>
10,539👍268💰""
### Questions and Detailed Answers Related to the Extract:
#### Question 1: What does it mean when someone says they had a bad day at work?
**Answer",0.0023226244375109673,0,sonicdrivein_80,"it’ s like, “ i love you so much.",0.9999376535415649,1,sonicdrivein_786,i know what you’ re thinking.,0.9672175049781799,1
sonicdrivein_780,i'm not going to tell you about this but i was on my way home from a bar and they were laughing at me for the first time in years.,0.9992266893386841,1,sonicdrivein_1199,"when i was 10 years old, my mom told me to get a dog.",0.9999403953552246,1,sonicdrivein_645,"`` i'm not sure if this is the best place to put an ice cream cone, but it does n’t matter.",0.7670815587043762,1,sonicdrivein_69,"dude, i know what you’ re thinking.",0.8828721642494202,1,sonicdrivein_1594,it’ s not the only thing i can think of when you hear “ this is my mom 😂😂🤷‍♂️👨🏻🧑🏽💕#momofthemonth pic.,0.3024371862411499,0,sonicdrivein_690,"for the 1st time in almost a decade, we’ re going to be having an ice cream sundae.",0.989173173904419,1
sonicdrivein_1502,"a lot of people are freaking out about it, but i'm just trying to tell them the truth.",0.26800379157066345,0,sonicdrivein_893,"i'm not going to say this, but i am n’t sure if we can do it.",0.9067306518554688,1,sonicdrivein_495,"for those of you who can’ t wait to get your hands on this new album, check it out now! </s> https://t.",0.8448851704597473,1,sonicdrivein_85,you know what i’ m going to do? </s> go for a run with your dog! this is the best way to get some exercise and fresh air.,0.39059072732925415,0,sonicdrivein_497,the only thing i couldn't stop thinking about was this.,0.995017945766449,1,sonicdrivein_691,i've got a few things for you.,0.01561820413917303,0
sonicdrivein_51,"i'm not going to post this tweet today, but i do n’t want my friends and family on the same page as me.",0.9753366112709045,1,sonicdrivein_784,"in the end of 2019, we’ ll be able to say goodbye to all those who made it through this year.",0.18476556241512299,0,sonicdrivein_163,"i'm not going to be in the restaurant, but i’ m sure you know where we are.",0.9994625449180603,1,sonicdrivein_572,"we’ re going to do a 30-second roundup of the top trending memes for this week, and we have no idea what they are.",0.008070964366197586,0,sonicdrivein_51,"when i was a kid, my mom told me not to ask for 30 minutes of sleep in one night.",0.9990583062171936,1,sonicdrivein_832,"it's not about the size of your jeans or what you wear on them, it ’ s just how much fun i had dressing up as a little girl at my sister#39; birthday party last year.",0.004060939885675907,0
sonicdrivein_832,"so, i'm not going to do this.",0.055505961179733276,0,sonicdrivein_91,"when you see a post like this, it’ s time to stop scrolling and start reading! </s> 👍👌😊🙏💪🏽— 📚📖🗣️🤷‍♂🎉🐶🍦🥔🌱❤️☺❓⛲🏻🔴🔥 <3",0.670714795589447,1,sonicdrivein_408,"we all know what it feels like to be stuck at home with no food, but we're here for you.",0.11192308366298676,0,sonicdrivein_691,"i'm not going to tell you what it is, but i’ m pretty sure this one will be the most popular on instagram of all time.",0.001141159562394023,0,sonicdrivein_2031,"for those of you who don’ t know what we mean, here are a few things to keep in mind when ordering your coffee: </s> ☕️☔️🍫.",0.06427442282438278,0,sonicdrivein_486,"when you go to the store and there is no ice in your drink, don't ask for it.",0.9951441287994385,1
sonicdrivein_491,`` i love you so much! </s> this is my new boyfriend.,0.9916389584541321,1,sonicdrivein_560,"if you're going to buy a new phone this year, make sure it has at least one emoji on the home screen.",0.9887780547142029,1,sonicdrivein_98,"you’ re not going to like this, are you? </s> just call me on your phone and we can talk about it.",0.993664026260376,1,sonicdrivein_798,this week we are going to be talking about the 1980's and what they were like back then.,0.40491288900375366,0,sonicdrivein_691,"i'm not going to tell you what it is, but i’ m pretty sure this will be the most popular app of all time.",0.005893001798540354,0,sonicdrivein_290,"you know when you’ re about to order a burger and the cashier says, “ we only have one left on this side of it.",0.9980332255363464,1
sonicdrivein_786,"i'm not a dentist, but i don't know what to say about it.",0.9927691221237183,1,sonicdrivein_98,"you’ re not going to like this, are you? </s> i know it sounds weird but we need your help.",0.9910835027694702,1,sonicdrivein_585,what’ s with you? what's on your mind when it comes to the new season of monty python and the holy grail.,0.02819688431918621,0,sonicdrivein_495,"for those of you who can’ t wait to get your hands on this, we've got a ton more coming soon! just in time for mom day.",0.08961585909128189,0,sonicdrivein_98,"you’ re not going to like this, are you? </s> don’ t worry about it.",0.9997233748435974,1,sonicdrivein_496,10 of the 25 most popular new iphone apps this month.,0.9480234384536743,1
sonicdrivein_486,"when you go to the store and say, & quot; i don't like this ice cream.",0.9945198893547058,1,sonicdrivein_152,"mom, i'm here for you.",0.9475317001342773,1,sonicdrivein_89,what’ s your favorite thing to do in the summer? </s> what is it that you love most about this season.,0.4277135133743286,0,sonicdrivein_98,"you’ re not going to like this, are you? </s> just call me on your phone and we can talk about it.",0.993664026260376,1,sonicdrivein_163,"i'm not going to go in, but if you can’ t get me out of my car then i will.",0.999190628528595,1,sonicdrivein_534,what do you call it when an ice cream truck stops by your front door? </s> https://t.,0.33275923132896423,0
sonicdrivein_505,i'm here to help you get rid of it.,0.9808022975921631,1,sonicdrivein_457,why don't you try this? </s> because it makes me feel so good.,0.9915605187416077,1,sonicdrivein_85,you know what i’ m going to do? </s> go for a run with your dog.,0.9922125935554504,1,sonicdrivein_283,"when you’ re at a restaurant and the waiter asks, “ what are your favorite food? just reply with an emoji.",0.6706005334854126,1,sonicdrivein_697,"we're going to have a taco party at my house tonight, so make sure you bring your own food and drinks!# 👨‍🍳👩🏻🧑🏾️🙌🎉🥗🤣 🤦♀️😊☕⛅
Q: what are we having for dinner? A: tacos.",0.0010918680345639586,0,sonicdrivein_495,"for those of you who can’ t wait to get your hands on this, we have a TON more coming soon! </s> just in time for mom day.",0.06601610779762268,0
