image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor
sonicdrivein_290,when you post a new tweet and it's the first thing that pops into your head.,0.9999985694885254,1,sonicdrivein_65,`` i'm going to get a dog.,0.9999675750732422,1,sonicdrivein_742,"you know, i'm not going to eat this.",0.9999979734420776,1,sonicdrivein_91,"a new study shows that the most popular emoji on instagram is a, and it’ s not just for cats.",0.9999815225601196,1,sonicdrivein_283,"the new menu is here! </s> the only thing i can say about it, this will be a huge hit.",0.04325191304087639,0,sonicdrivein_376,"you know when you’ re in the mood for something sweet, this is your go-to recipe!.",0.9986636638641357,1
sonicdrivein_522,"when you’re about to buy a new car, i will show it in your hand.",0.9611579775810242,1,sonicdrivein_373,"when i was talking to my mom about the new grocery store and she said, `` oh no we don’ t have any milk! lol.",0.9877274036407471,1,sonicdrivein_446,the best way to celebrate the # nationalholiday is by eating a hot dog.,0.021575188264250755,0,sonicdrivein_457,i love you so much! i'm not going to be here for a long time.,0.9950845837593079,1,sonicdrivein_670,the only thing i want to eat is a # baconburger.,0.9999686479568481,1,sonicdrivein_571,and i’ m gonna say this: '' we know what you mean.,0.9980635046958923,1
sonicdrivein_344,"i'm not a fan, but i love you! and the only way to get me like is by buying this post.",0.864010751247406,1,sonicdrivein_495,the # one of the most popular posts on this site! it’ s a new post for you.,0.9951602816581726,1,sonicdrivein_496,the 10 best new iphone ads of all time.,0.8878213167190552,1,sonicdrivein_1199,the # dayofmylife is coming up on march 15th.,0.9992857575416565,1,sonicdrivein_1384,"a, who is just as good at making you feel better.",0.9997841715812683,1,sonicdrivein_670,the only thing i want to do is eat this.,0.9999319314956665,1
sonicdrivein_69,#1.,0.9999200105667114,1,sonicdrivein_497,@ #foodporn: i love this burger.,0.994835376739502,1,sonicdrivein_1594,it’ s not the best way to get a good night sleep.,0.9973586201667786,1,sonicdrivein_497,the only thing i can think of is to get a burger and fries.,0.9995506405830383,1,sonicdrivein_344,"i love you, i like to be the one who is always there for u.",0.9982056617736816,1,sonicdrivein_798,the first thing you think when your kids are in bed is : i love my dog!# dogsarebetterthancats.,0.9999626874923706,1
sonicdrivein_414,"i'm not gonna lie, but i think this is the best way to keep your kids entertained for a week.",0.9991748929023743,1,sonicdrivein_786,"a, a day in the life of an intern at disneyland.",0.9994388222694397,1,sonicdrivein_80,i’m not a fan of this movie.,0.9999936819076538,1,sonicdrivein_89,the best way to celebrate the summer months is by eating ice cream.,0.899958074092865,1,sonicdrivein_491,the's a new puppy! it has the most perfect smell.,0.10482893139123917,0,sonicdrivein_522,"when you’ re about to buy a new dog food, check out this video! </s> ➡️# sonicdogfoodhttps://t.",0.5736622214317322,1
sonicdrivein_163,`` i'm not going to be a restaurant.,0.999994158744812,1,sonicdrivein_505,1.,0.9999984502792358,1,sonicdrivein_143,the # foodpanda is the only place where you can get your favorite foods delivered in a day! we’ ll deliver them to your door.,0.5093984007835388,1,sonicdrivein_234,the only thing that will make you feel like a dog is this.,0.9999997615814209,1,sonicdrivein_408,we all know what it feels like to be hungry.,0.9781595468521118,1,sonicdrivein_645,"a, a and b are the best! we’ re just not sure what they want to do with them.",0.8952881097793579,1
sonicdrivein_571,"and i'm gonna have a little bit of ice cream, and we’re going to get it! ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪",0.9967026114463806,1,sonicdrivein_78,1.,0.999947190284729,1,sonicdrivein_596,we have a new flavor of the day.,0.6732389330863953,1,sonicdrivein_408,the first day of school is here! we have a lot to look forward... the best days are coming up for you and your friends.,0.0008916974766179919,0,sonicdrivein_572,i’ m going to be a jack in the box.,0.9999344348907471,1,sonicdrivein_457,"we’ re not going to be here for a while, so i ‘m just gonna keep you coming up with your own ideas.",0.9985236525535583,1
sonicdrivein_1384,"i'm not a mom, but i’ve been trying to find out what my son likes and when he does n’t like it.",0.9993997812271118,1,sonicdrivein_290,when you’ re like to say “ i love your ice cream” and they get a little bit more serious about it.,0.9997949004173279,1,sonicdrivein_505,1.,0.9999984502792358,1,sonicdrivein_491,the # emoji is the future! it’ s not just for kids anymore.,0.002187530044466257,0,sonicdrivein_780,a's a burger that is so good you can’ t help but to eat it.,0.9991360306739807,1,sonicdrivein_65,this is my new favorite dog biscuit! '' i’m so happy to have you as a pet.,0.895784318447113,1
sonicdrivein_497,"today i saw a 30-year old man in the store, and he was looking at me.",0.9993283748626709,1,sonicdrivein_376,"you know, i'm not a fan of this.",0.9999995231628418,1,sonicdrivein_65,this is the most delicious cheesecake i’ve ever made.,0.9994801878929138,1,sonicdrivein_534,"a, a and an.",0.9892260432243347,1,sonicdrivein_80,i’m not a fan of this movie.,0.9999936819076538,1,sonicdrivein_786,a's a day of the week for all those who are just as good at getting to know you.,0.9980679154396057,1
sonicdrivein_780,a's a guy who just did n’t post his blog for like two hours and then he was on the road to get it off.,0.9992544054985046,1,sonicdrivein_1199,the # of the day is june! we are going to make a ton more money on our first ever sale.,0.9642472863197327,1,sonicdrivein_645,"a, a and b are the best! we’ re not going to be able to get them out of your way.",0.0011375860776752234,0,sonicdrivein_69,the first thing i think when you walk into a restaurant and see this menu is's not spicy.,0.9997705817222595,1,sonicdrivein_1594,it’ s not the best time of year for a lot o ‘s.,0.9996187686920166,1,sonicdrivein_690,"a, a and an.",0.9999997615814209,1
sonicdrivein_1502,"the first time i saw this, my mom said `` you know what it is? and the other guy was on a mission.",0.23987430334091187,0,sonicdrivein_893,"i'm not a fan of the meme, but i am.",0.9999717473983765,1,sonicdrivein_495,the new # momofmyday post is here! the best way to celebrate your birthday this year.,0.5550505518913269,1,sonicdrivein_85,the # baconchallenge is here! the best way to celebrate your birthday this year.,0.6975368857383728,1,sonicdrivein_497,the only thing i can think of is to get a burger and watch the game.,0.9977937936782837,1,sonicdrivein_691,the # whysurmom is the best thing in this world.,2.524280118265665e-09,0
sonicdrivein_51,a:'s a good idea for the rest of us.,0.9999984502792358,1,sonicdrivein_784,"when you’ re done with your day, i want to say thank / for all the people who make it possible.",0.99970942735672,1,sonicdrivein_163,i’ m not going to be in the restaurant.,0.9999887943267822,1,sonicdrivein_572,"i’ m not a dog, but i know what you all are thinking: “ we need to be able to eat this.",0.9999256134033203,1,sonicdrivein_51,"when i was 10 years old, my mom told me to be a little more confident.",0.9999889135360718,1,sonicdrivein_832,it's not about the size of your jeans but how you look in them.,0.9994009733200073,1
sonicdrivein_832,so i just got a little bit of fun and the's on my way to work.,0.9998643398284912,1,sonicdrivein_91,a new study shows that 1 in every 5 people who get a covid vaccine are more likely to die from the virus than those without it.,0.9999957084655762,1,sonicdrivein_408,the first thing i want to do is get a new job.,0.9499365091323853,1,sonicdrivein_691,the # unicornofinstagram is the one who’ s got a white beard and an emoji in their mouth.,1.5438474942897074e-09,0,sonicdrivein_2031,"what if we don't have a "" no more coffee?"" and the answer is yes! this morning will be like hell.",0.0211674515157938,0,sonicdrivein_486,"i wrote a letter to my mom and she said, `` you know what i do?# the black cat is me.",0.9994357228279114,1
sonicdrivein_491,"f you just got a new car, and i'm going to get the next one! this is my boyfriend.",0.3501471281051636,0,sonicdrivein_560,a new year is coming up in 2017.,0.999966025352478,1,sonicdrivein_98,the # icecream is now on sale! get your free delivery by thursday.,0.7661152482032776,1,sonicdrivein_798,the first thing you think when your kids are in bed is : i love my dog!# dogsarecool pic.,0.997019350528717,1,sonicdrivein_691,"the # unicornofinstagram is the one that you can’ t eat with your mouth, but it doesn't have to be a human.",9.020740820986362e-10,0,sonicdrivein_290,you know when you’ re about to order your favorite drink and they say “ i hope it comes in a burger” so that makes me happy.,0.9999935626983643,1
sonicdrivein_786,"i'm not a dentist, but i can do it for you.",0.9995496869087219,1,sonicdrivein_98,"you’ re not going to like this, are you? </s> i know it is a good idea.",0.9997557997703552,1,sonicdrivein_585,"what’ s with you? what is your favorite emoji to use when ordering food at a restaurant or on an app like grubhub, picnickers and more.",0.015017661266028881,0,sonicdrivein_495,the new # momofmylife is coming out on march 1st! the first day of our annual mother’s week.,0.19414541125297546,0,sonicdrivein_98,"the, the new york times has a free trial for next week.",0.9999316930770874,1,sonicdrivein_496,1.,0.9987537860870361,1
sonicdrivein_486,i have a feeling of the ocean.,0.9998927116394043,1,sonicdrivein_152,"mom, i'm not going to go out and get a burger.",0.9976759552955627,1,sonicdrivein_89,"the best way to say “ no, thank you’ is a good thing.",0.9904614090919495,1,sonicdrivein_98,the # pizza delivery app that’ s finally going to be the best on this planet.,0.9366334080696106,1,sonicdrivein_163,"i'm not going to be in the restaurant, but i’ m sure you can get a burger.",0.9999649524688721,1,sonicdrivein_534,what do you call a person who can’t stop eating ice cream? “ frozen food” is the answer.,0.0006774917710572481,0
sonicdrivein_505,i'm not saying you should eat this but i am just telling people to get rid of it.,0.9999979734420776,1,sonicdrivein_457,i love you so much! i'm not going to be here for a while.,0.9970324039459229,1,sonicdrivein_85,you know what i’ m going to do? </s> go get a burger and fries.,0.9992436170578003,1,sonicdrivein_283,"the new menu is here! </s> the only thing i can say about it, this will be a big hit.",0.04322545602917671,0,sonicdrivein_697,this is what we get for our # foodorder! i love it.,0.9965119957923889,1,sonicdrivein_495,the new sonic boom test.,0.9998465776443481,1
sonicdrivein_560,a new year's event! a day when we can all meet up and talk about what you want to do this coming years.,0.5706584453582764,1,sonicdrivein_798,a few things you need to know about this year: 1.,0.9995453953742981,1,sonicdrivein_2031,this is the best way to start a day.,0.991066038608551,1,sonicdrivein_742,"you know, i'm not going to eat this.",0.9999979734420776,1,sonicdrivein_376,"you know when you’ re in the mood for something sweet, this is your go-to recipe! # foodporn pic.",0.998332679271698,1,sonicdrivein_2031,"for those who’ ve been waiting for this, here are the new “ all day delivery” specials! we have a special offer just in case you wait.",0.00036476319655776024,0
sonicdrivein_143,"in the, you can't eat it! but i love to do this.",0.9994496703147888,1,sonicdrivein_585,i'm going to be the best ice cream shop in all of iowa.,0.9963487386703491,1,sonicdrivein_78,"a, a dog that can be trained to do anything you want them.",0.9999630451202393,1,sonicdrivein_376,"you know, when you’ re done with your dinner and it's time to eat.",0.9999804496765137,1,sonicdrivein_690,"the # 10thingsyoudontwanttoremember- the first day of summer! this is a fun, easy and nostalgic way to remember your favorite ice cream flavors.",0.9869735240936279,1,sonicdrivein_234,what do you think of this? </s> i hope it’ s your thing to eat with!# icecreamday pic.,0.9999731779098511,1
sonicdrivein_566,this is a new word for the people who have been trying to find their place.,0.7697384357452393,1,sonicdrivein_196,"i just got a new phone and i’ m like, oh my god this is the best thing ever! but it doesn't have an emoji for that.",0.9999514818191528,1,sonicdrivein_534,"a, a and an.",0.9892260432243347,1,sonicdrivein_80,i’m not a fan of this movie.,0.9999936819076538,1,sonicdrivein_495,the new # momofmylife is coming out this week! the best of my life.,0.7930477857589722,1,sonicdrivein_2052,the first thing i thought when my friend told me she was going to be a ghost in the future is that it's not fun.,0.999909520149231,1
sonicdrivein_1199,"when i was 10 years old, my mom said: `` you should get a job in the store!'' so now it's like this.",0.9999996423721313,1,sonicdrivein_691,"i'm not a doctor, but i’ve been seeing this for the past few years.",0.0001897642796393484,0,sonicdrivein_566,we’ re here to help you find your perfect ice cream flavor.,0.0024277649354189634,0,sonicdrivein_1594,"it’ s not the best time of year for a lot, but it is also when your mom starts to make you eat more food.",0.9723320603370667,1,sonicdrivein_585,"the first time i’ ve been to the island of manzanillo, and it's a little bit like this.",0.9816805124282837,1,sonicdrivein_69,"a, a.",0.9948439598083496,1
sonicdrivein_373,"and i said, `` oh yeah man! this is the best car show ever.",0.9901366233825684,1,sonicdrivein_522,"when you’re about to buy a new phone, check out this video! </s> it will make your life better.",0.029535045847296715,0,sonicdrivein_2052,the first thing i did was to go for a bite of ice cream.,0.9997634291648865,1,sonicdrivein_78,"a, who thinks they’ re going to be a dog in the park? i don' t know.",0.9977124929428101,1,sonicdrivein_571,and i’ m gonna say this: '' we know what you want.,0.997723400592804,1,sonicdrivein_369,i'm not gonna be able to eat this pizza because i am a robot.,0.9999184608459473,1
sonicdrivein_534,posted on the internet 24 hours later.,0.7710531949996948,1,sonicdrivein_670,a #10-year old boy who has a great sense of humor and knows how to make you laugh.,0.999360978603363,1,sonicdrivein_697,the # food truck is coming to the park this saturday! i’ m sure you can find something that will make your belly happy.,0.08982258290052414,0,sonicdrivein_596,we have a new flavor of the day.,0.6732389330863953,1,sonicdrivein_65,this is my dog's name.,0.9999308586120605,1,sonicdrivein_1199,"when the mom is out of breath, just say ""i'm not a tonite!#momof50day2014#justsayit.",0.999997615814209,1
sonicdrivein_376,"you know, i'm not a fan of this.",0.9999995231628418,1,sonicdrivein_832,"so i just wanted to say hi and thank you for all the laughs, smiles & love that have been shared with us.",0.348231703042984,0,sonicdrivein_486,i got a new iphone 3gs and i can t believe it was only about the size of an orange.,0.817977249622345,1,sonicdrivein_486,i got a new iphone 3gs and i can t believe it was only about the size of my hand.,0.9992020726203918,1,sonicdrivein_234,the only thing that will make you feel like a dog is this.,0.9999997615814209,1,sonicdrivein_78,"a dog that can be trained to play the piano, dance and even sing.",0.9997654557228088,1
sonicdrivein_495,"you know, you're not a mom; i just got to get your hair cut.",0.9999884366989136,1,sonicdrivein_1502,"a lot of people are freaking out about this, but i just want to tell you that it’ s all good.",0.9749875068664551,1,sonicdrivein_344,"i love you, i like it when people say they are the best on this site.",0.9966712594032288,1,sonicdrivein_585,"the first time i’ ve been to the island of manila, and it was a little bit like this.",0.9802801012992859,1,sonicdrivein_566,we’ re here to help you find your perfect picnic spot.,0.009666253812611103,0,sonicdrivein_572,i’ m not sure if this is a good idea or i just don't know but here it goes: '' the most insane and craziest thing you can do with your dog.,0.9995712637901306,1
sonicdrivein_645,"`` no, i'm not the one who walks in and out of a store.",0.995162308216095,1,sonicdrivein_742,"you know, i'm not going to eat this.",0.9999979734420776,1,sonicdrivein_560,the # summerofcubes is here! the world’ s largest online party for all of us to celebrate with our favorite brands.,0.1781860738992691,0,sonicdrivein_51,"when i was 10 years old, my mom told me to be a little more confident.",0.9999889135360718,1,sonicdrivein_486,i got a new phone.,0.9940707087516785,1,sonicdrivein_697,this is what we get for our # kendriya-kendo! welcome to the first taste of this year’s event.,0.10602405667304993,0
sonicdrivein_91,a guy who’ s been dating my girlfriend for 2 years and hasn't told me she is pregnant.,0.9999923706054688,1,sonicdrivein_1384,"a, a little girl who can’t stop asking for her favorite food.",0.9998862743377686,1,sonicdrivein_373,"when i was talking to my mom about the new grocery store at work and she said, `` oh yeah man! we have a ton of stuff in there.",0.9499517679214478,1,sonicdrivein_496,the 10 most popular ones on the app today.,0.9710772633552551,1,sonicdrivein_534,what you eat when your mom is home.,0.8566780090332031,1,sonicdrivein_585,"cheetah, the first of your year! cheetahs are coming to our pad this month.",0.00014895547064952552,0
sonicdrivein_596,"i'm not a doctor, but i can see you have an app for your eye and hearing problems.",0.9697213172912598,1,sonicdrivein_1594,"why don't we have a "" no more of the day? i know it’s not funny but you can hear me say this.",0.9794156551361084,1,sonicdrivein_69,"the first thing i think when you see this video is `` oh my god, that's the best ice cream ever!'' and it really does.",0.994523286819458,1,sonicdrivein_163,i’ m not going to be in the restaurant.,0.9999887943267822,1,sonicdrivein_457,"we’ re not going to be here for a while, so i ‘m just gonna keep you coming up with your ideas.",0.9989230036735535,1,sonicdrivein_566,we’ re here to help you find your perfect picnic spot.,0.009666253812611103,0
sonicdrivein_1594,why don't you like this? i ’m the only one who can keep a dog in your house all day.,0.9853818416595459,1,sonicdrivein_571,and i’ m going to have a little bit of fun with you.,0.9999438524246216,1,sonicdrivein_369,i'm not gonna be able to get you a pizza but i will make sure that it’ s the best one in town.,0.9995948672294617,1,sonicdrivein_670,the only thing i want to do is eat this.,0.9999319314956665,1,sonicdrivein_496,the 10 most popular ones on the app today.,0.9710772633552551,1,sonicdrivein_51,"when i was 14, my mom told me to not let the kids play with their phones.",0.9999861717224121,1
sonicdrivein_283,"i’m not a lawyer, i am the king of all.",0.9999164342880249,1,sonicdrivein_496,1.,0.9987537860870361,1,sonicdrivein_283,the new # emoji is a burger.,0.994300365447998,1,sonicdrivein_571,and i’ m going to get you a little something.,0.9999467134475708,1,sonicdrivein_2052,"the first thing i thought when my mom walked in the kitchen was, `` oh no.",0.9999716281890869,1,sonicdrivein_85,"a new way to enjoy your bacon, sausage and eggs for breakfast.",0.9959267973899841,1
sonicdrivein_80,"i just got a new phone number and i’m like, “oh my god this is so cute! y up to you guys.",0.9954474568367004,1,sonicdrivein_89,"the best thing about the summer is that it’s not hot, and you can eat ice cream in your car.",0.7964692115783691,1,sonicdrivein_572,"i’ m not a dog, but i am.",0.9999948740005493,1,sonicdrivein_143,the # foodpanda is the only way to get your favorite foods delivered in a day! we’ re not going anywhere.,0.6304767727851868,1,sonicdrivein_786,a's a day of the week for all those who are just as good at getting to know you.,0.9980679154396057,1,sonicdrivein_596,we have a new menu for the first day of school.,0.3567223846912384,0
sonicdrivein_369,i'm not going to be a pizza chef this year.,0.999951958656311,1,sonicdrivein_51,"when i was 10 years old, my mom told me to be a little more confident.",0.9999889135360718,1,sonicdrivein_1384,"a, who is a little bit more like me.",0.9998502731323242,1,sonicdrivein_446,the #1 best ice cream flavor of the year is now available for pre-order! i’ m so excited to get my hands on it.,0.0005559913697652519,0,sonicdrivein_832,"you know, i’ m not sure if you like the idea of a 30-inch wide bed but we have to go with it.",0.9993615746498108,1,sonicdrivein_163,i'm not going to be able’ m go in.,0.9997228980064392,1
sonicdrivein_798,""" i'm not a man.",0.9998660087585449,1,sonicdrivein_2031,"for the first time of this year, we’ re going to be in a “ live stream” with our favorite ice cream flavors.",0.0012853342341259122,0,sonicdrivein_893,i'm not sure if i can do it but we know that this is the best way to get your food on time.,0.9991779923439026,1,sonicdrivein_290,the burger king has a new menu that is 10% more expensive than the regular one.,0.9999097585678101,1,sonicdrivein_290,you know when you’ re about to order your favorite drink and they say “ i hope it comes in a burger” so that makes me smile.,0.9999542236328125,1,sonicdrivein_196,"i’ m not sure if i'm going to be able to get this in the store but it looks like they have a new sonic with an ice cream flavor on top! so, let me know what you think about that.",0.9999927282333374,1
sonicdrivein_585,"i'm going to be the best of this year, and i am n’t gonna go out on it.",0.9987416863441467,1,sonicdrivein_446,the #10 best ice cream flavor of the year is now available for pre-order! i’m so excited to get my first batch today.,0.0004929284332320094,0,sonicdrivein_786,a # @ the_s is a new way to find your favorite pizza place.,0.8185743689537048,1,sonicdrivein_505,1.,0.9999984502792358,1,sonicdrivein_1199,the # tonysday is here! the only thing i can say about this year's theme: it was a good one.,0.9951371550559998,1,sonicdrivein_491,the # next big thing is the sonic bomb.,0.16866961121559143,0
sonicdrivein_893,"the last time i was here, we were just a little bit of ice cream.",0.9998983144760132,1,sonicdrivein_344,"i love you, i like u! and the best thing about this year is that we have a new baby.",0.44351887702941895,0,sonicdrivein_670,the only thing i want to do is eat this.,0.9999319314956665,1,sonicdrivein_344,"i love you, i like u too! and the best part is that it’ s free.",0.7044969201087952,1,sonicdrivein_89,the best way to celebrate the summer months is by eating ice cream.,0.899958074092865,1,sonicdrivein_1384,a mom who can’ t stop laughing at her kids.,0.9999222755432129,1
sonicdrivein_89,"a, a day of rest.",0.9963967204093933,1,sonicdrivein_596,"i'm not a baker, but i love your cookies.",0.9962820410728455,1,sonicdrivein_152,the thing that i’ve been waiting for is the new “ a little bit of everything.,0.9961456060409546,1,sonicdrivein_152,the thing that i’ve been waiting for is the new “ a little bit of everything.,0.9961456060409546,1,sonicdrivein_373,when i went to the grocery store and saw this ad for a `` happy hour’s special.,0.9986823201179504,1,sonicdrivein_152,the thing that i’ve been waiting for is the new “ moondance.,0.9985029697418213,1
