image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4
sonicdrivein_65,`` i'm going to get a dog.,0,1,0.9728521,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_373,"when i was talking to my mom about the new grocery store and she said, `` oh no we don’ t have any milk! lol.",0,1,0.85687333,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_495,the # one of the most popular posts on this site! it’ s a new post for you.,0,1,0.84133637,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_497,@ #foodporn: i love this burger.,0,1,0.97185004,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_786,"a, a day in the life of an intern at disneyland.",1,1,0.95293146,0.44118354,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_505,1.,0,1,0.8619599,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_78,1.,0,1,0.8619599,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_290,when you’ re like to say “ i love your ice cream” and they get a little bit more serious about it.,2,1,0.8666148,0.44118354,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_376,"you know, i'm not a fan of this.",1,1,0.97865456,0.44118354,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1199,the # of the day is june! we are going to make a ton more money on our first ever sale.,0,1,0.7778925,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_893,"i'm not a fan of the meme, but i am.",1,1,0.9760736,0.44118354,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_784,"when you’ re done with your day, i want to say thank / for all the people who make it possible.",0,1,0.97939336,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_91,a new study shows that 1 in every 5 people who get a covid vaccine are more likely to die from the virus than those without it.,1,1,0.97028434,0.44118354,0.037037037037037035,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_560,a new year is coming up in 2017.,0,1,0.98070425,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_98,"you’ re not going to like this, are you? </s> i know it is a good idea.",0,1,0.9845085,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_152,"mom, i'm not going to go out and get a burger.",0,1,0.97665864,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_457,i love you so much! i'm not going to be here for a while.,0,1,0.9754184,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_798,a few things you need to know about this year: 1.,1,1,0.9749449,0.44118354,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_585,i'm going to be the best ice cream shop in all of iowa.,2,1,0.9645384,0.44118354,0.15384615384615385,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_196,"i just got a new phone and i’ m like, oh my god this is the best thing ever! but it doesn't have an emoji for that.",1,1,0.85440284,0.44118354,0.037037037037037035,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_691,"i'm not a doctor, but i’ve been seeing this for the past few years.",0,1,0.97732234,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_522,"when you’re about to buy a new phone, check out this video! </s> it will make your life better.",1,1,0.98029625,0.44118354,0.05263157894736841,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_670,a #10-year old boy who has a great sense of humor and knows how to make you laugh.,1,1,0.818644,0.44118354,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_832,"so i just wanted to say hi and thank you for all the laughs, smiles & love that have been shared with us.",2,1,0.9441642,0.44118354,0.08695652173913045,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1502,"a lot of people are freaking out about this, but i just want to tell you that it’ s all good.",1,1,0.978922,0.44118354,0.047619047619047616,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_742,"you know, i'm not going to eat this.",0,1,0.97370183,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_1384,"a, a little girl who can’t stop asking for her favorite food.",0,1,0.9630449,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_1594,"why don't we have a "" no more of the day? i know it’s not funny but you can hear me say this.",2,1,0.853803,0.44118354,0.08695652173913045,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_571,and i’ m going to have a little bit of fun with you.,0,1,0.9774827,0.44118354,0.0,0.0,0.0,0.0
sonicdrivein_496,1.,0,1,0.8619599,0.44118354,0.0,0.0,0.0,0.0
