bleu_threshold,trainData_size,testData_size,train_loss,train_bleu,test_loss,test_bleu,save
0.05,179200,63000,0.2291889917778982,0.781568952287949,0.07042961517969767,0.3321433531746031,V
0.05,179200,63000,0.5974567602297092,0.7363511439732164,0.13378397526722105,0.2667497519841265, 
0.05,179200,63000,0.07931458697421476,0.7832677350725464,0.04273013638125526,0.2621329365079361,V
0.05,179200,63000,0.04101930020510086,0.7695344761439729,0.023273218075434365,0.3197934027777773,V
0.05,179200,63000,0.0263989762469594,0.7542810058593771,0.018713723979299032,0.36960243055555586,V
0.05,179200,63000,0.02081077428468104,0.7537971714564733,0.016408555706342063,0.38399826388888775,V
0.05,179200,63000,0.017268068486425495,0.7537554059709861,0.01421453439054035,0.385795138888889,V
0.05,179200,63000,0.014744862218919609,0.7536191231863841,0.013967498843632048,0.42982514880952394,V
0.05,179200,63000,0.012660959200002254,0.7536533028738869,0.012908246176583427,0.4456934523809516,V
0.05,179200,63000,0.011044822303977396,0.7537111118861627,0.012104268991757953,0.47089285714285656,V
0.05,179200,63000,0.009570576110854745,0.753325718470981,0.011188943054940965,0.4794759424603167,V
0.05,179200,63000,0.008019742506024028,0.7531481933593707,0.010947569305934603,0.504845238095239,V
0.05,179200,63000,0.00690757020908807,0.753153948102679,0.01022865653038025,0.5093105158730153,V
0.05,179200,63000,0.0060374142502301505,0.7531837681361597,0.009934740955867464,0.5070825892857135,V
0.05,179200,63000,0.0052689989596339205,0.7531439208984387,0.009488032876499115,0.5162480158730162,V
0.05,179200,63000,0.00447956956923008,0.753152901785711,0.008951592899504162,0.5166143353174607,V
0.05,179200,63000,0.0038658346881025605,0.75316659109933,0.009019318270304846,0.5229541170634909, 
0.05,179200,63000,0.0033632938317688446,0.7531719970703139,0.008826321628358629,0.5391108630952387,V
0.05,179200,63000,0.002829151670448482,0.7531344168526749,0.00869154539373186,0.5565287698412713,V
0.05,179200,63000,0.002387664038022714,0.7531670270647296,0.008182066414091322,0.5467435515873021,V
0.05,179200,63000,0.0018189144487093603,0.7531682477678566,0.008066686013388256,0.5409828869047615,V
0.05,179200,63000,0.001316974002734891,0.7531342424665137,0.007895896113108074,0.5209826388888881,V
0.05,179200,63000,0.0008719846905608262,0.753077915736607,0.007921753147291759,0.5363251488095232, 
0.05,179200,63000,0.0004378112864547542,0.7531139264787927,0.007993265390396118,0.5463690476190481, 
0.05,179200,63000,0.00016104471204536302,0.7531117466517848,0.00763210586139134,0.5478075396825395,V
0.05,179200,63000,-0.00015594627974288805,0.7531404331752259,0.00742642879486084,0.5537800099206353,V
0.05,179200,63000,-0.00045217865678880896,0.7531536865234371,0.007801272509590028,0.564770833333333, 
0.05,179200,63000,-0.0007615855429321527,0.7531413051060266,0.008149862857091995,0.562089037698412, 
0.05,179200,63000,-0.0009759206723953997,0.753152378627231,0.007270918573651995,0.5498896329365078,V
