id,proba,label
sonicdrivein_594,-9.528476,0
sonicdrivein_1765,-8.032567,0
sonicdrivein_1666,-9.261475,0
sonicdrivein_1778,-9.093876,0
sonicdrivein_316,-3.9515395,0
sonicdrivein_1737,-7.0308127,0
sonicdrivein_344,-9.135301,0
sonicdrivein_1755,-9.193328,0
sonicdrivein_952,-7.8659725,0
sonicdrivein_80,-0.0017442979,1
sonicdrivein_1254,-8.929072,0
sonicdrivein_1197,-8.725534,0
sonicdrivein_1459,-8.61951,0
sonicdrivein_486,-9.927964,0
sonicdrivein_1102,-8.904905,0
sonicdrivein_1367,-6.0061073,0
sonicdrivein_877,-8.630968,0
sonicdrivein_926,-8.824259,0
sonicdrivein_2095,-9.358175,0
sonicdrivein_1221,-7.1875353,0
sonicdrivein_414,-8.838268,0
sonicdrivein_543,-8.701816,0
sonicdrivein_1471,-8.638659,0
sonicdrivein_1623,-9.290597,0
sonicdrivein_491,-9.404402,0
sonicdrivein_478,-8.787813,0
sonicdrivein_196,-0.0006501945,1
sonicdrivein_655,-7.1819596,0
sonicdrivein_1138,-8.750206,0
sonicdrivein_339,-7.9802704,0
sonicdrivein_1084,-8.81251,0
sonicdrivein_2189,-4.6009054,0
sonicdrivein_89,-9.164985,0
sonicdrivein_1854,-7.4524407,0
sonicdrivein_2181,-8.212438,0
sonicdrivein_470,-7.309462,0
sonicdrivein_2078,-9.047658,0
sonicdrivein_842,-7.606301,0
sonicdrivein_789,-9.507576,0
sonicdrivein_556,-7.759234,0
sonicdrivein_780,-5.818762,0
sonicdrivein_135,-8.168441,0
sonicdrivein_1996,-8.943416,0
sonicdrivein_2185,-8.74774,0
sonicdrivein_69,-9.393065,0
sonicdrivein_1566,-5.196781,0
sonicdrivein_1635,-0.00023707918,1
sonicdrivein_532,-7.9982257,0
sonicdrivein_614,-8.8711405,0
sonicdrivein_204,-9.75957,0
sonicdrivein_2052,-0.013552445,1
sonicdrivein_1849,-8.8013,0
sonicdrivein_791,-8.623792,0
sonicdrivein_311,-7.943357,0
sonicdrivein_743,-7.306574,0
sonicdrivein_1729,-8.501113,0
