id,proba,label
mcdonalds_switzerland_1940,-0.6779469,1
mcdonalds_switzerland_1988,-6.3739505,0
mcdonalds_switzerland_672,-8.762178,0
mcdonalds_switzerland_646,-8.127806,0
mcdonalds_switzerland_2065,-9.259186,0
mcdonalds_switzerland_16,-9.733295,0
mcdonalds_switzerland_902,-7.544753,0
mcdonalds_switzerland_716,-6.3021812,0
mcdonalds_switzerland_461,-9.115348,0
mcdonalds_switzerland_2052,-6.6701584,0
mcdonalds_switzerland_31,-8.666747,0
mcdonalds_switzerland_360,-9.60844,0
mcdonalds_switzerland_568,-9.78937,0
mcdonalds_switzerland_481,-9.020666,0
mcdonalds_switzerland_605,-9.348922,0
mcdonalds_switzerland_1899,-8.887886,0
mcdonalds_switzerland_584,-0.0012213874,1
mcdonalds_switzerland_725,-8.049837,0
mcdonalds_switzerland_558,-9.674888,0
mcdonalds_switzerland_429,-9.038304,0
mcdonalds_switzerland_80,-8.273266,0
mcdonalds_switzerland_616,-8.957524,0
mcdonalds_switzerland_655,-8.70027,0
mcdonalds_switzerland_409,-8.829319,0
mcdonalds_switzerland_693,-0.32671878,1
mcdonalds_switzerland_203,-9.738257,0
mcdonalds_switzerland_402,-6.7695937,0
mcdonalds_switzerland_762,-8.622188,0
mcdonalds_switzerland_1612,-7.9878025,0
mcdonalds_switzerland_598,-7.862835,0
mcdonalds_switzerland_13,-7.671974,0
mcdonalds_switzerland_1888,-0.00097275135,1
mcdonalds_switzerland_242,-8.064507,0
mcdonalds_switzerland_769,-8.754479,0
mcdonalds_switzerland_566,-8.974417,0
mcdonalds_switzerland_841,-7.6814423,0
mcdonalds_switzerland_586,-9.030592,0
mcdonalds_switzerland_367,-8.959016,0
mcdonalds_switzerland_1895,-9.293707,0
mcdonalds_switzerland_700,-0.48300856,1
mcdonalds_switzerland_1962,-8.984529,0
mcdonalds_switzerland_629,-1.4385434,0
mcdonalds_switzerland_1919,-7.814348,0
mcdonalds_switzerland_358,-0.9467336,0
mcdonalds_switzerland_1912,-1.2262334,0
mcdonalds_switzerland_1995,-7.679369,0
mcdonalds_switzerland_1904,-9.355429,0
mcdonalds_switzerland_1942,-0.0008805688,1
mcdonalds_switzerland_248,-8.832905,0
mcdonalds_switzerland_736,-0.0008300673,1
mcdonalds_switzerland_608,-9.5280285,0
mcdonalds_switzerland_453,-9.270022,0
mcdonalds_switzerland_631,-9.529215,0
mcdonalds_switzerland_1985,-9.051127,0
mcdonalds_switzerland_478,-0.00061290554,1
mcdonalds_switzerland_2014,-8.070735,0
