id,proba,label
sonicdrivein_2052,-8.600155,0
sonicdrivein_532,-8.364046,0
sonicdrivein_478,-8.242096,0
sonicdrivein_1471,-7.604489,0
sonicdrivein_1996,-7.436613,0
sonicdrivein_877,-9.024559,0
sonicdrivein_2181,-8.434505,0
sonicdrivein_311,-8.315108,0
sonicdrivein_2095,-8.973918,0
sonicdrivein_491,-0.00025173833,1
sonicdrivein_1221,-8.418857,0
sonicdrivein_1197,-8.779174,0
sonicdrivein_780,-0.003842116,1
sonicdrivein_1623,-8.97765,0
sonicdrivein_2078,-7.8822775,0
sonicdrivein_543,-9.843979,0
sonicdrivein_789,-9.220308,0
sonicdrivein_339,-8.092746,0
sonicdrivein_791,-0.00141949,1
sonicdrivein_926,-8.401792,0
sonicdrivein_1729,-7.7379665,0
sonicdrivein_1765,-8.590136,0
sonicdrivein_952,-7.9151106,0
sonicdrivein_1459,-8.914916,0
sonicdrivein_594,-8.79263,0
sonicdrivein_1254,-9.02336,0
sonicdrivein_414,-9.173691,0
sonicdrivein_204,-0.00045503752,1
sonicdrivein_1666,-7.2765937,0
sonicdrivein_135,-8.894302,0
sonicdrivein_1849,-8.721724,0
sonicdrivein_556,-9.850425,0
sonicdrivein_1737,-7.766562,0
sonicdrivein_1102,-9.106423,0
sonicdrivein_655,-8.634683,0
sonicdrivein_2185,-9.29925,0
sonicdrivein_1566,-9.856217,0
sonicdrivein_842,-0.0013558014,1
sonicdrivein_743,-9.152719,0
sonicdrivein_1778,-8.992062,0
sonicdrivein_89,-0.012652482,1
sonicdrivein_344,-9.429523,0
sonicdrivein_316,-7.949647,0
sonicdrivein_1084,-0.0005049622,1
sonicdrivein_1854,-7.6055374,0
sonicdrivein_2189,-8.438144,0
sonicdrivein_69,-9.83716,0
sonicdrivein_1635,-9.269811,0
sonicdrivein_614,-4.490763,0
sonicdrivein_196,-8.421716,0
sonicdrivein_1755,-9.300074,0
sonicdrivein_1138,-8.8770275,0
sonicdrivein_80,-6.4363995,0
sonicdrivein_486,-9.4287,0
sonicdrivein_470,-8.909717,0
sonicdrivein_1367,-7.901933,0
