id,proba,label
sonicdrivein_532,-9.262958,0
sonicdrivein_196,-0.0003388546,1
sonicdrivein_556,-8.813107,0
sonicdrivein_1566,-0.058357693,1
sonicdrivein_2095,-9.409046,0
sonicdrivein_2189,-8.49148,0
sonicdrivein_1778,-0.0010236029,1
sonicdrivein_926,-8.9875965,0
sonicdrivein_2052,-9.053695,0
sonicdrivein_204,-0.042858873,1
sonicdrivein_1084,-8.191498,0
sonicdrivein_743,-3.1785693,0
sonicdrivein_780,-8.74165,0
sonicdrivein_1729,-7.224551,0
sonicdrivein_311,-7.1587334,0
sonicdrivein_1849,-9.094349,0
sonicdrivein_344,-9.110242,0
sonicdrivein_1459,-8.803907,0
sonicdrivein_614,-0.0010406323,1
sonicdrivein_1755,-9.054065,0
sonicdrivein_1666,-8.937932,0
sonicdrivein_789,-9.233908,0
sonicdrivein_2181,-8.606641,0
sonicdrivein_414,-7.6539464,0
sonicdrivein_655,-8.7598,0
sonicdrivein_1197,-7.1733785,0
sonicdrivein_1765,-8.566421,0
sonicdrivein_2185,-8.009149,0
sonicdrivein_791,-0.00034159547,1
sonicdrivein_2078,-3.6749597,0
sonicdrivein_486,-9.33394,0
sonicdrivein_1138,-9.068179,0
sonicdrivein_1996,-9.160168,0
sonicdrivein_135,-8.975927,0
sonicdrivein_877,-9.144941,0
sonicdrivein_1221,-5.768431,0
sonicdrivein_478,-8.15383,0
sonicdrivein_470,-9.132868,0
sonicdrivein_1635,-8.81556,0
sonicdrivein_491,-8.072924,0
sonicdrivein_1737,-8.226208,0
sonicdrivein_543,-2.838206,0
sonicdrivein_1254,-8.32625,0
sonicdrivein_1623,-8.169701,0
sonicdrivein_952,-8.586435,0
sonicdrivein_69,-6.9756722,0
sonicdrivein_842,-3.153416,0
sonicdrivein_1102,-9.647538,0
sonicdrivein_89,-9.427685,0
sonicdrivein_1367,-9.569903,0
sonicdrivein_1854,-7.235925,0
sonicdrivein_1471,-0.0006012301,1
sonicdrivein_339,-8.168658,0
sonicdrivein_80,-6.2241216,0
sonicdrivein_316,-7.3570523,0
sonicdrivein_594,-8.277331,0
