id,proba,label
sonicdrivein_69,-7.3193088,0
sonicdrivein_2052,-0.8292123,0
sonicdrivein_789,-8.0617,0
sonicdrivein_1737,-8.642613,0
sonicdrivein_1755,-8.953872,0
sonicdrivein_414,-5.7478194,0
sonicdrivein_1459,-8.982809,0
sonicdrivein_791,-8.188397,0
sonicdrivein_2181,-7.9891434,0
sonicdrivein_532,-9.245625,0
sonicdrivein_470,-8.831548,0
sonicdrivein_339,-0.0008775912,1
sonicdrivein_196,-8.519797,0
sonicdrivein_952,-0.0004135707,1
sonicdrivein_80,-8.0350685,0
sonicdrivein_2185,-8.124923,0
sonicdrivein_1566,-7.5560985,0
sonicdrivein_780,-8.877909,0
sonicdrivein_2095,-8.987202,0
sonicdrivein_2189,-8.812403,0
sonicdrivein_1367,-0.08988438,1
sonicdrivein_316,-7.2810764,0
sonicdrivein_594,-8.8728895,0
sonicdrivein_89,-9.225545,0
sonicdrivein_2078,-0.0006904602,1
sonicdrivein_926,-8.533375,0
sonicdrivein_1471,-8.619615,0
sonicdrivein_743,-8.92035,0
sonicdrivein_614,-8.500102,0
sonicdrivein_877,-9.622527,0
sonicdrivein_1254,-8.949993,0
sonicdrivein_135,-9.2899685,0
sonicdrivein_655,-6.130491,0
sonicdrivein_491,-7.8777175,0
sonicdrivein_1778,-7.7654543,0
sonicdrivein_1221,-6.0679455,0
sonicdrivein_1102,-8.895654,0
sonicdrivein_1996,-7.176142e-05,1
sonicdrivein_556,-7.738403,0
sonicdrivein_1623,-8.928988,0
sonicdrivein_1854,-8.616493,0
sonicdrivein_1765,-8.547045,0
sonicdrivein_1084,-8.37301,0
sonicdrivein_1729,-8.73983,0
sonicdrivein_842,-0.0012129339,1
sonicdrivein_204,-6.687011,0
sonicdrivein_1666,-7.830438,0
sonicdrivein_311,-7.446883,0
sonicdrivein_1197,-8.800169,0
sonicdrivein_1138,-0.0009310678,1
sonicdrivein_1849,-0.00082065753,1
sonicdrivein_478,-8.181779,0
sonicdrivein_486,-8.490762,0
sonicdrivein_543,-8.8808365,0
sonicdrivein_344,-8.933025,0
sonicdrivein_1635,-9.2395115,0
