id,proba,label
mcdonalds_switzerland_1,-0.000109547334,1
mcdonalds_switzerland_203,-9.572734,0
mcdonalds_switzerland_7,-9.566794,0
mcdonalds_switzerland_13,-0.26533353,1
mcdonalds_switzerland_16,-7.952308,0
mcdonalds_switzerland_19,-8.497641,0
mcdonalds_switzerland_22,-9.020492,0
mcdonalds_switzerland_27,-3.342283,0
mcdonalds_switzerland_31,-8.970014,0
mcdonalds_switzerland_45,-9.273943,0
mcdonalds_switzerland_265,-9.580732,0
mcdonalds_switzerland_271,-8.763176,0
mcdonalds_switzerland_222,-5.390354,0
mcdonalds_switzerland_794,-4.5181293,0
mcdonalds_switzerland_828,-8.597021,0
mcdonalds_switzerland_69,-6.7066293,0
mcdonalds_switzerland_835,-8.716031,0
mcdonalds_switzerland_80,-9.330064,0
mcdonalds_switzerland_864,-0.8674773,0
mcdonalds_switzerland_332,-8.580443,0
mcdonalds_switzerland_117,-9.326066,0
mcdonalds_switzerland_118,-9.735153,0
mcdonalds_switzerland_122,-9.198296,0
mcdonalds_switzerland_237,-8.254784,0
mcdonalds_switzerland_419,-2.9642704,0
mcdonalds_switzerland_163,-9.314761,0
mcdonalds_switzerland_628,-7.0233154,0
mcdonalds_switzerland_168,-8.414577,0
mcdonalds_switzerland_169,-9.471671,0
mcdonalds_switzerland_172,-0.036820777,1
mcdonalds_switzerland_178,-8.12634,0
mcdonalds_switzerland_181,-0.0014003243,1
mcdonalds_switzerland_737,-9.533354,0
mcdonalds_switzerland_637,-9.035372,0
mcdonalds_switzerland_654,-9.552027,0
mcdonalds_switzerland_662,-8.559989,0
mcdonalds_switzerland_691,-8.545082,0
mcdonalds_switzerland_706,-9.185081,0
mcdonalds_switzerland_712,-5.90112,0
mcdonalds_switzerland_774,-8.627289,0
mcdonalds_switzerland_721,-8.417582,0
mcdonalds_switzerland_725,-9.332954,0
mcdonalds_switzerland_732,-9.364034,0
mcdonalds_switzerland_735,-8.443405,0
mcdonalds_switzerland_769,-7.7587233,0
mcdonalds_switzerland_904,-9.013346,0
mcdonalds_switzerland_793,-6.8570776,0
mcdonalds_switzerland_363,-9.3518305,0
mcdonalds_switzerland_380,-9.392482,0
mcdonalds_switzerland_412,-9.398436,0
mcdonalds_switzerland_451,-7.0945015,0
mcdonalds_switzerland_607,-9.413578,0
mcdonalds_switzerland_409,-8.922691,0
mcdonalds_switzerland_713,-9.139529,0
mcdonalds_switzerland_232,-7.8052673,0
mcdonalds_switzerland_234,-9.080438,0
mcdonalds_switzerland_236,-9.209871,0
mcdonalds_switzerland_242,-9.109825,0
mcdonalds_switzerland_248,-9.117913,0
mcdonalds_switzerland_251,-9.492833,0
mcdonalds_switzerland_256,-6.895533,0
mcdonalds_switzerland_262,-5.3097315,0
mcdonalds_switzerland_273,-8.61271,0
mcdonalds_switzerland_285,-9.426416,0
mcdonalds_switzerland_293,-9.365875,0
mcdonalds_switzerland_330,-6.9529524,0
mcdonalds_switzerland_347,-8.668507,0
mcdonalds_switzerland_348,-9.379273,0
mcdonalds_switzerland_349,-7.667738,0
mcdonalds_switzerland_350,-9.159112,0
mcdonalds_switzerland_352,-8.524712,0
mcdonalds_switzerland_353,-9.778874,0
mcdonalds_switzerland_354,-9.389605,0
mcdonalds_switzerland_355,-9.082423,0
mcdonalds_switzerland_356,-8.254109,0
mcdonalds_switzerland_357,-8.366297,0
mcdonalds_switzerland_358,-7.9899325,0
mcdonalds_switzerland_359,-8.545004,0
mcdonalds_switzerland_360,-7.5605803,0
mcdonalds_switzerland_364,-9.829277,0
mcdonalds_switzerland_365,-0.075364724,1
mcdonalds_switzerland_366,-9.357279,0
mcdonalds_switzerland_367,-9.385091,0
mcdonalds_switzerland_368,-9.747688,0
mcdonalds_switzerland_369,-9.731518,0
mcdonalds_switzerland_370,-8.791653,0
mcdonalds_switzerland_372,-8.363887,0
mcdonalds_switzerland_373,-6.1891074,0
mcdonalds_switzerland_374,-9.976244,0
mcdonalds_switzerland_376,-6.2298007,0
mcdonalds_switzerland_377,-8.762915,0
mcdonalds_switzerland_378,-9.508812,0
mcdonalds_switzerland_379,-9.512178,0
mcdonalds_switzerland_381,-2.2851686,0
mcdonalds_switzerland_382,-9.351867,0
mcdonalds_switzerland_383,-6.843443,0
mcdonalds_switzerland_384,-9.048434,0
mcdonalds_switzerland_385,-9.210355,0
mcdonalds_switzerland_386,-7.156973,0
mcdonalds_switzerland_387,-8.860154,0
mcdonalds_switzerland_388,-8.439408,0
mcdonalds_switzerland_389,-9.537075,0
mcdonalds_switzerland_392,-8.155036,0
mcdonalds_switzerland_393,-8.242525,0
mcdonalds_switzerland_394,-8.662578,0
mcdonalds_switzerland_395,-8.4993105,0
mcdonalds_switzerland_398,-6.936752,0
mcdonalds_switzerland_399,-9.594977,0
mcdonalds_switzerland_400,-8.285823,0
mcdonalds_switzerland_401,-8.629537,0
mcdonalds_switzerland_402,-8.986293,0
mcdonalds_switzerland_404,-8.905753,0
mcdonalds_switzerland_406,-9.634237,0
mcdonalds_switzerland_408,-8.643679,0
mcdonalds_switzerland_410,-5.9960475e-05,1
mcdonalds_switzerland_411,-9.43844,0
mcdonalds_switzerland_413,-6.808428,0
mcdonalds_switzerland_414,-9.500989,0
mcdonalds_switzerland_416,-8.333881,0
mcdonalds_switzerland_417,-8.286159,0
mcdonalds_switzerland_418,-8.407618,0
mcdonalds_switzerland_421,-0.096148215,1
mcdonalds_switzerland_422,-8.100336,0
mcdonalds_switzerland_425,-7.2116857,0
mcdonalds_switzerland_426,-8.082382,0
mcdonalds_switzerland_428,-9.724381,0
mcdonalds_switzerland_429,-9.519858,0
mcdonalds_switzerland_430,-9.122395,0
mcdonalds_switzerland_431,-8.621276,0
mcdonalds_switzerland_432,-8.340515,0
mcdonalds_switzerland_433,-5.4875665,0
mcdonalds_switzerland_434,-9.156032,0
mcdonalds_switzerland_435,-8.679289,0
mcdonalds_switzerland_436,-9.198695,0
mcdonalds_switzerland_437,-9.444205,0
mcdonalds_switzerland_439,-8.812035,0
mcdonalds_switzerland_440,-6.7727942,0
mcdonalds_switzerland_442,-8.679594,0
mcdonalds_switzerland_443,-9.258244,0
mcdonalds_switzerland_444,-8.430479,0
mcdonalds_switzerland_447,-9.156487,0
mcdonalds_switzerland_448,-7.6103854,0
mcdonalds_switzerland_449,-9.4534855,0
mcdonalds_switzerland_450,-9.078495,0
mcdonalds_switzerland_453,-9.526899,0
mcdonalds_switzerland_455,-9.318764,0
mcdonalds_switzerland_457,-9.158612,0
mcdonalds_switzerland_460,-8.140158,0
mcdonalds_switzerland_461,-9.315657,0
mcdonalds_switzerland_462,-7.8438315,0
mcdonalds_switzerland_463,-8.571495,0
mcdonalds_switzerland_464,-8.801354,0
mcdonalds_switzerland_466,-5.6115313,0
mcdonalds_switzerland_467,-7.886484,0
mcdonalds_switzerland_468,-7.91211,0
mcdonalds_switzerland_471,-8.875349,0
mcdonalds_switzerland_472,-9.187795,0
mcdonalds_switzerland_475,-9.676189,0
mcdonalds_switzerland_476,-8.873815,0
mcdonalds_switzerland_478,-9.672488,0
mcdonalds_switzerland_480,-6.6966524,0
mcdonalds_switzerland_481,-9.507635,0
mcdonalds_switzerland_482,-8.065501,0
mcdonalds_switzerland_483,-9.861779,0
mcdonalds_switzerland_484,-9.089987,0
mcdonalds_switzerland_486,-0.0029028205,1
mcdonalds_switzerland_487,-9.363165,0
mcdonalds_switzerland_489,-9.841461,0
mcdonalds_switzerland_492,-9.3467655,0
mcdonalds_switzerland_493,-8.607445,0
mcdonalds_switzerland_494,-7.476101,0
mcdonalds_switzerland_495,-8.253167,0
mcdonalds_switzerland_496,-9.250703,0
mcdonalds_switzerland_497,-8.88255,0
mcdonalds_switzerland_498,-5.4611297,0
mcdonalds_switzerland_499,-9.388723,0
mcdonalds_switzerland_500,-8.475554,0
mcdonalds_switzerland_501,-9.154267,0
mcdonalds_switzerland_502,-9.458567,0
mcdonalds_switzerland_503,-9.466926,0
mcdonalds_switzerland_504,-3.7062273,0
mcdonalds_switzerland_505,-9.085034,0
mcdonalds_switzerland_506,-9.132335,0
mcdonalds_switzerland_507,-9.464917,0
mcdonalds_switzerland_508,-8.611228,0
mcdonalds_switzerland_509,-9.292277,0
mcdonalds_switzerland_510,-7.260739,0
mcdonalds_switzerland_511,-8.569911,0
mcdonalds_switzerland_512,-9.333338,0
mcdonalds_switzerland_513,-1.1089674,0
mcdonalds_switzerland_514,-8.049702,0
mcdonalds_switzerland_515,-9.230286,0
mcdonalds_switzerland_516,-9.500935,0
mcdonalds_switzerland_517,-8.603836,0
mcdonalds_switzerland_518,-9.994055,0
mcdonalds_switzerland_519,-9.394877,0
mcdonalds_switzerland_520,-7.513149,0
mcdonalds_switzerland_521,-9.559288,0
mcdonalds_switzerland_522,-9.829098,0
mcdonalds_switzerland_524,-9.253155,0
mcdonalds_switzerland_526,-9.141139,0
mcdonalds_switzerland_527,-9.717263,0
mcdonalds_switzerland_528,-8.979804,0
mcdonalds_switzerland_529,-9.626868,0
mcdonalds_switzerland_530,-0.01813685,1
mcdonalds_switzerland_531,-9.50317,0
mcdonalds_switzerland_532,-8.180765,0
mcdonalds_switzerland_533,-7.5847206,0
mcdonalds_switzerland_534,-9.767637,0
mcdonalds_switzerland_535,-0.0010949337,1
mcdonalds_switzerland_536,-9.389585,0
mcdonalds_switzerland_537,-9.209373,0
mcdonalds_switzerland_538,-9.31593,0
mcdonalds_switzerland_540,-7.8521557,0
mcdonalds_switzerland_541,-9.25316,0
mcdonalds_switzerland_542,-8.699942,0
mcdonalds_switzerland_543,-9.3901,0
mcdonalds_switzerland_545,-1.9275929,0
mcdonalds_switzerland_546,-0.01831419,1
mcdonalds_switzerland_547,-8.763941,0
mcdonalds_switzerland_548,-7.985239,0
mcdonalds_switzerland_550,-8.942489,0
mcdonalds_switzerland_554,-9.088715,0
mcdonalds_switzerland_556,-9.988604,0
mcdonalds_switzerland_557,-7.146074,0
mcdonalds_switzerland_558,-6.857231,0
mcdonalds_switzerland_559,-9.249568,0
mcdonalds_switzerland_560,-8.570391,0
mcdonalds_switzerland_561,-8.96935,0
mcdonalds_switzerland_562,-9.557514,0
mcdonalds_switzerland_563,-7.5512533,0
mcdonalds_switzerland_564,-6.8719535,0
mcdonalds_switzerland_565,-8.520307,0
mcdonalds_switzerland_566,-9.643105,0
mcdonalds_switzerland_567,-9.8420315,0
mcdonalds_switzerland_568,-9.236266,0
mcdonalds_switzerland_569,-8.418058,0
mcdonalds_switzerland_570,-8.805108,0
mcdonalds_switzerland_571,-6.6882577,0
mcdonalds_switzerland_572,-9.4210615,0
mcdonalds_switzerland_573,-8.7972975,0
mcdonalds_switzerland_574,-7.7843337,0
mcdonalds_switzerland_575,-8.520838,0
mcdonalds_switzerland_576,-7.98781,0
mcdonalds_switzerland_578,-8.570573,0
mcdonalds_switzerland_579,-9.580763,0
mcdonalds_switzerland_580,-1.7904195,0
mcdonalds_switzerland_581,-5.7717957,0
mcdonalds_switzerland_582,-7.3189387,0
mcdonalds_switzerland_583,-9.836016,0
mcdonalds_switzerland_584,-8.500251,0
mcdonalds_switzerland_585,-7.597652,0
mcdonalds_switzerland_586,-8.809689,0
mcdonalds_switzerland_587,-9.370385,0
mcdonalds_switzerland_589,-0.39269915,1
mcdonalds_switzerland_590,-8.98437,0
