id,proba,label
mcdonalds_switzerland_360,-0.07626578,1
mcdonalds_switzerland_584,-8.239488,0
mcdonalds_switzerland_616,-8.908705,0
mcdonalds_switzerland_769,-9.431074,0
mcdonalds_switzerland_1988,-9.111626,0
mcdonalds_switzerland_586,-0.00012981049,1
mcdonalds_switzerland_1899,-0.0001802282,1
mcdonalds_switzerland_2014,-8.80195,0
mcdonalds_switzerland_242,-8.276415,0
mcdonalds_switzerland_402,-9.306985,0
mcdonalds_switzerland_1888,-7.211458,0
mcdonalds_switzerland_409,-9.103633,0
mcdonalds_switzerland_568,-9.150641,0
mcdonalds_switzerland_566,-9.026985,0
mcdonalds_switzerland_1985,-9.30101,0
mcdonalds_switzerland_203,-8.820069,0
mcdonalds_switzerland_1612,-8.493968,0
mcdonalds_switzerland_605,-7.3783307,0
mcdonalds_switzerland_598,-0.0064633377,1
mcdonalds_switzerland_1904,-0.0038379596,1
mcdonalds_switzerland_2065,-9.101703,0
mcdonalds_switzerland_655,-6.8295717,0
mcdonalds_switzerland_1919,-9.257086,0
mcdonalds_switzerland_762,-9.6746235,0
mcdonalds_switzerland_716,-8.087494,0
mcdonalds_switzerland_1940,-0.00120579,1
mcdonalds_switzerland_558,-0.181621,1
mcdonalds_switzerland_461,-1.4713807,0
mcdonalds_switzerland_429,-3.9355152,0
mcdonalds_switzerland_608,-8.5598955,0
mcdonalds_switzerland_672,-8.615261,0
mcdonalds_switzerland_453,-6.412111,0
mcdonalds_switzerland_358,-0.00063172885,1
mcdonalds_switzerland_248,-9.3980255,0
mcdonalds_switzerland_1895,-8.205454,0
mcdonalds_switzerland_629,-8.552329,0
mcdonalds_switzerland_16,-7.3958693,0
mcdonalds_switzerland_841,-8.07473,0
mcdonalds_switzerland_481,-9.704117,0
mcdonalds_switzerland_1942,-0.0004851833,1
mcdonalds_switzerland_1962,-8.833716,0
mcdonalds_switzerland_902,-8.625328,0
mcdonalds_switzerland_31,-9.580417,0
mcdonalds_switzerland_478,-8.718463,0
mcdonalds_switzerland_1995,-8.852337,0
mcdonalds_switzerland_367,-8.476379,0
mcdonalds_switzerland_80,-0.0038123087,1
mcdonalds_switzerland_2052,-8.036635,0
mcdonalds_switzerland_1912,-7.6149807,0
mcdonalds_switzerland_13,-0.028394012,1
mcdonalds_switzerland_631,-9.240214,0
mcdonalds_switzerland_736,-7.406371,0
mcdonalds_switzerland_693,-1.8595815,0
mcdonalds_switzerland_725,-8.729472,0
mcdonalds_switzerland_700,-8.439437,0
mcdonalds_switzerland_646,-1.0362835,0
