id,proba,label
sonicdrivein_80,-4.6482334,0
sonicdrivein_2052,-8.843022,0
sonicdrivein_780,-8.245281,0
sonicdrivein_877,-8.799799,0
sonicdrivein_1729,-8.367537,0
sonicdrivein_486,-4.5854197,0
sonicdrivein_1635,-9.143122,0
sonicdrivein_594,-8.71127,0
sonicdrivein_135,-8.890156,0
sonicdrivein_1849,-8.988263,0
sonicdrivein_1459,-0.0012567488,1
sonicdrivein_316,-6.9491687,0
sonicdrivein_2181,-9.393758,0
sonicdrivein_1755,-6.8355403,0
sonicdrivein_1765,-0.011955746,1
sonicdrivein_1138,-9.301844,0
sonicdrivein_842,-0.13801548,1
sonicdrivein_204,-8.6119585,0
sonicdrivein_478,-9.268275,0
sonicdrivein_1197,-8.0458355,0
sonicdrivein_1566,-8.556165,0
sonicdrivein_532,-8.705938,0
sonicdrivein_614,-8.870187,0
sonicdrivein_926,-8.989549,0
sonicdrivein_344,-9.527969,0
sonicdrivein_339,-9.044312,0
sonicdrivein_2095,-8.987202,0
sonicdrivein_1084,-0.00089378934,1
sonicdrivein_1854,-9.036134,0
sonicdrivein_789,-1.2057968,0
sonicdrivein_89,-9.200697,0
sonicdrivein_2189,-0.0002484013,1
sonicdrivein_69,-0.0016004146,1
sonicdrivein_470,-8.847979,0
sonicdrivein_2185,-7.899702,0
sonicdrivein_1737,-8.593515,0
sonicdrivein_2078,-1.2303445,0
sonicdrivein_311,-8.82432,0
sonicdrivein_952,-7.432625,0
sonicdrivein_1254,-8.21055,0
sonicdrivein_1623,-9.571708,0
sonicdrivein_1471,-5.5430784e-05,1
sonicdrivein_196,-8.642308,0
sonicdrivein_1102,-8.403076,0
sonicdrivein_414,-0.000614216,1
sonicdrivein_556,-0.00035017557,1
sonicdrivein_1221,-8.522826,0
sonicdrivein_1778,-8.592421,0
sonicdrivein_1367,-5.7595572,0
sonicdrivein_743,-0.00032455422,1
sonicdrivein_543,-9.100345,0
sonicdrivein_1996,-9.075181,0
sonicdrivein_491,-9.34487,0
sonicdrivein_655,-8.180792,0
sonicdrivein_791,-7.0223193,0
sonicdrivein_1666,-8.678225,0
