id,proba,label
mcdonalds_switzerland_16,-9.783545,0
mcdonalds_switzerland_1942,-7.6938434,0
mcdonalds_switzerland_1988,-9.565824,0
mcdonalds_switzerland_453,-8.908054,0
mcdonalds_switzerland_242,-8.854328,0
mcdonalds_switzerland_1940,-8.039179,0
mcdonalds_switzerland_586,-8.317095,0
mcdonalds_switzerland_478,-7.7164383,0
mcdonalds_switzerland_1895,-8.320944,0
mcdonalds_switzerland_655,-4.089593,0
mcdonalds_switzerland_360,-8.325564,0
mcdonalds_switzerland_1612,-8.782794,0
mcdonalds_switzerland_646,-7.9820375,0
mcdonalds_switzerland_1995,-8.947355,0
mcdonalds_switzerland_716,-8.774699,0
mcdonalds_switzerland_429,-9.414479,0
mcdonalds_switzerland_568,-7.738821,0
mcdonalds_switzerland_584,-8.3514595,0
mcdonalds_switzerland_1962,-9.192136,0
mcdonalds_switzerland_725,-0.00022039369,1
mcdonalds_switzerland_203,-6.0416126,0
mcdonalds_switzerland_902,-8.777943,0
mcdonalds_switzerland_605,-9.128927,0
mcdonalds_switzerland_631,-9.327411,0
mcdonalds_switzerland_481,-9.098203,0
mcdonalds_switzerland_558,-0.004540135,1
mcdonalds_switzerland_693,-8.478033,0
mcdonalds_switzerland_736,-8.484458,0
mcdonalds_switzerland_248,-9.878008,0
mcdonalds_switzerland_598,-8.714401,0
mcdonalds_switzerland_80,-8.423517,0
mcdonalds_switzerland_762,-9.098509,0
mcdonalds_switzerland_31,-8.913462,0
mcdonalds_switzerland_841,-8.81984,0
mcdonalds_switzerland_2052,-7.308319,0
mcdonalds_switzerland_2014,-7.9463816,0
mcdonalds_switzerland_700,-7.767687,0
mcdonalds_switzerland_1899,-4.0409265,0
mcdonalds_switzerland_1919,-8.923815,0
mcdonalds_switzerland_672,-8.469704,0
mcdonalds_switzerland_629,-7.6935973,0
mcdonalds_switzerland_13,-8.182784,0
mcdonalds_switzerland_1912,-0.0006775944,1
mcdonalds_switzerland_1904,-8.463042,0
mcdonalds_switzerland_358,-8.245039,0
mcdonalds_switzerland_461,-9.399793,0
mcdonalds_switzerland_409,-9.111565,0
mcdonalds_switzerland_402,-0.0035425783,1
mcdonalds_switzerland_2065,-9.135119,0
mcdonalds_switzerland_1888,-8.274133,0
mcdonalds_switzerland_1985,-9.291703,0
mcdonalds_switzerland_566,-9.090218,0
mcdonalds_switzerland_608,-9.285517,0
mcdonalds_switzerland_769,-8.561216,0
mcdonalds_switzerland_367,-7.8837433,0
mcdonalds_switzerland_616,-2.720813,0
