id,proba,label
sonicdrivein_1943,-1.3628142,0
sonicdrivein_2192,-0.002098027,1
sonicdrivein_1473,-1.0469913,0
sonicdrivein_1570,-8.631175,0
sonicdrivein_999,-9.164629,0
sonicdrivein_1770,-9.300586,0
sonicdrivein_1252,-0.00040522945,1
sonicdrivein_2191,-0.0015980343,1
sonicdrivein_1816,-8.560108,0
sonicdrivein_1109,-0.0005505953,1
sonicdrivein_1745,-0.0019882212,1
sonicdrivein_782,-7.797167,0
sonicdrivein_968,-9.268456,0
sonicdrivein_1623,-9.469459,0
sonicdrivein_1050,-9.050702,0
sonicdrivein_1657,-8.163928,0
sonicdrivein_743,-6.809084,0
sonicdrivein_1864,-9.560128e-05,1
sonicdrivein_326,-0.00036376057,1
sonicdrivein_1146,-0.0025443821,1
sonicdrivein_1830,-9.337315,0
sonicdrivein_1968,-9.664875,0
sonicdrivein_856,-8.886622,0
sonicdrivein_457,-8.969635,0
sonicdrivein_1806,-7.0883894,0
sonicdrivein_370,-7.1749563,0
sonicdrivein_946,-8.021372,0
sonicdrivein_1262,-6.774874,0
sonicdrivein_1940,-8.2938385,0
sonicdrivein_1975,-9.60361,0
sonicdrivein_1793,-4.9170337,0
sonicdrivein_507,-0.11558006,1
sonicdrivein_1704,-8.219215,0
sonicdrivein_1075,-8.907064,0
sonicdrivein_2212,-9.266862,0
sonicdrivein_1094,-0.0023762344,1
sonicdrivein_1210,-8.426344,0
sonicdrivein_1030,-9.410161,0
sonicdrivein_489,-0.0020543677,1
sonicdrivein_655,-6.121105,0
sonicdrivein_914,-0.81761503,0
sonicdrivein_866,-0.0010562324,1
sonicdrivein_786,-9.274836,0
sonicdrivein_1269,-9.248098,0
sonicdrivein_972,-0.0022577767,1
sonicdrivein_1976,-8.290252,0
sonicdrivein_1614,-8.531756,0
sonicdrivein_497,-7.964746,0
sonicdrivein_901,-7.821877,0
sonicdrivein_608,-7.1129184,0
sonicdrivein_1044,-5.8666916,0
sonicdrivein_1441,-9.890344,0
sonicdrivein_987,-0.000515209,1
sonicdrivein_773,-8.945852,0
sonicdrivein_1379,-8.859494,0
sonicdrivein_1733,-8.630814,0
sonicdrivein_1813,-0.18390821,1
sonicdrivein_1021,-7.6299005,0
sonicdrivein_935,-0.0006923662,1
sonicdrivein_1749,-1.6565735,0
sonicdrivein_1629,-7.7623596,0
sonicdrivein_1873,-8.953004,0
sonicdrivein_1116,-0.00050960906,1
sonicdrivein_2077,-7.492084,0
sonicdrivein_1838,-8.794814,0
sonicdrivein_986,-9.394296,0
sonicdrivein_2126,-8.915782,0
sonicdrivein_2017,-0.00013279033,1
sonicdrivein_903,-8.438682,0
sonicdrivein_1174,-8.048702,0
sonicdrivein_1031,-6.872832,0
sonicdrivein_1966,-9.669517,0
sonicdrivein_1227,-8.267863,0
sonicdrivein_1939,-9.460583,0
sonicdrivein_1398,-0.0007409688,1
