image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
mcdonalds_switzerland_629,"the first bite is the most delicious, so be sure to try it out! and you 'll love this vegan burger.",5,1,0.9734529,0.4688277,0.0498638898134231,0,-0.0032496047
mcdonalds_switzerland_358,"""'s going to be your next game? it’ s the best thing in history! i am sure you will enjoy this event.",2,1,0.7915237,0.4688277,0.0666799917817115,0,-8.028708
mcdonalds_switzerland_1895,"yes, it's the time of year when we start eating more vegetables.",1,1,0.9650654,0.4688277,0.5071176886558533,1,-8.719042
mcdonalds_switzerland_558,we're here to help you! just call us at the first number of your restaurant and we will come with a special offer for all customers who order in our restaurants.,8,1,0.95389545,0.4688277,0.0996991917490959,0,-8.0310135
mcdonalds_switzerland_1940,the most important thing is to know that you're not alone.,1,1,0.97240573,0.4688277,0.3189839720726013,0,-9.121394
mcdonalds_switzerland_478,"the first one is's a kiss, the second and third are like to say your favorite food or drink.",2,1,0.042325698,0.4688277,0.3536708354949951,0,-9.591656
mcdonalds_switzerland_1985,"the last time i was in a restaurant with my family, we had to wait for 15 minutes before the waiter came out and offered us our own coffee.",1,1,0.9636336,0.4688277,0.2650864720344543,0,-8.383965
mcdonalds_switzerland_453,what's your plan? what do you want to eat today?? let me know.,1,1,0.95828146,0.4688277,0.1395524442195892,0,-9.22396
mcdonalds_switzerland_409,i have a question for you.,1,1,0.97943497,0.4688277,0.6822848320007324,1,-7.666975
mcdonalds_switzerland_655,"for example, if you have a 10-minute phone call with your friend or family member and it is the most important thing in that day/week for them.",3,1,0.56687784,0.4688277,0.0649917498230934,0,-9.103866
mcdonalds_switzerland_902,"michele, you're the one who made it possible for us to watch this video.",1,1,0.97073066,0.4688277,0.369945079088211,0,-7.058004
mcdonalds_switzerland_1942,the # e2018 special is here! the best food for a new year and you can enjoy it at home or in your car.,6,1,0.8953084,0.4688277,0.0854319036006927,0,-0.00443843
mcdonalds_switzerland_2052,"yes, i'm not a big fan of the video game.",0,1,0.9694458,0.4688277,0.695280134677887,1,-9.077648
mcdonalds_switzerland_1962,"the most important thing you can do to make sure your food is hot and delicious - put the heat on! 👍👌
i have a new recipe for french onion soup.",1,1,0.98245215,0.4688277,0.0537670999765396,0,-9.082215
mcdonalds_switzerland_716,a few things you should know about the dog: 1.,0,1,0.9327704,0.4688277,0.1602111607789993,0,-2.1581
mcdonalds_switzerland_1919,the world is changing.,0,1,0.98239547,0.4688277,0.3617610335350036,0,-8.746272
mcdonalds_switzerland_1904,the # 1 prize winner of the contest isn't just a single-sided coin.,0,1,0.94765306,0.4688277,0.3780833482742309,0,-8.177375
mcdonalds_switzerland_605,"there are 30 million dogs in the world, and they all love you.",1,1,0.9697628,0.4688277,0.1235634535551071,0,-4.8576064
mcdonalds_switzerland_80,you're the one who says it! i m sure you can find a place to eat ice cream.,2,1,0.9722797,0.4688277,0.3038929104804992,0,-9.019427
mcdonalds_switzerland_2065,there are 30 different types of meat in the world.,1,1,0.96312886,0.4688277,0.0415190868079662,0,-7.162969
mcdonalds_switzerland_2014,you know what i'm saying? the only way to get a job is by being in love with your partner.,0,1,0.97630686,0.4688277,0.0871884375810623,0,-9.051671
mcdonalds_switzerland_1612,"you know, i'm here to help you.",0,1,0.97675556,0.4688277,0.6026039719581604,1,-8.650886
mcdonalds_switzerland_646,"if you’re not on the right, it ‘s a clue.",0,1,0.9258008,0.4688277,0.06154665350914,0,-3.6075842
mcdonalds_switzerland_481,"a few years ago, i was in a restaurant with my girlfriend and we were enjoying the delicious meal.",4,1,0.97992814,0.4688277,0.6903856992721558,1,-9.4873495
mcdonalds_switzerland_1888,"the first one is a dog, the second and third are two's dogs.",1,1,0.3549945,0.4688277,0.6420057415962219,1,-3.6364594
mcdonalds_switzerland_31,"we have a lot of people who are struggling to get into the apartment, but we can also offer you an early discount on your next purchase.",3,1,0.9763532,0.4688277,0.2721630334854126,0,-7.964672
mcdonalds_switzerland_1995,"there are 20+ people in the room, and we’re going to get a good night sleep.",2,1,0.9618839,0.4688277,0.0301104374229908,0,-7.004718
mcdonalds_switzerland_1899,"the first time i saw this video, my mom said: `` it is the most beautiful song in your life! and you can do that.",2,1,0.96077555,0.4688277,0.1579304635524749,0,-7.9305077
mcdonalds_switzerland_631,the number of people who will get the #1250 tickets is about a half million.,3,1,0.9511206,0.4688277,0.5656592845916748,1,-6.0579734
mcdonalds_switzerland_248,you're not the only one who gets it wrong.,0,1,0.97624344,0.4688277,0.5868870615959167,1,-9.536945
mcdonalds_switzerland_203,you know what i'm saying? you don t have to be afraid.,2,1,0.96872073,0.4688277,0.254290372133255,0,-9.246169
mcdonalds_switzerland_725,it's a good thing that we have the opportunity to meet you and your dog.,1,1,0.97354853,0.4688277,0.7286779284477234,1,-7.289378
mcdonalds_switzerland_367,i'm not sure if you like it or what i think about this but here is the answer: yes! and no.,3,1,0.89335275,0.4688277,0.0287333149462938,0,-8.337312
mcdonalds_switzerland_1988,"in the end of this season, you will be able to taste our best chocolate fondue and coffee - a special offer for everyone who loves your mother! we are so happy that it is happening.",4,1,0.9613439,0.4688277,0.1327002346515655,0,-0.02161225
mcdonalds_switzerland_616,you've got a chance to see the whole world in one day.,1,1,0.9695236,0.4688277,0.1888351887464523,0,-8.499619
mcdonalds_switzerland_608,i'm here to celebrate your birthday! let me know what you like and i will make a special cake for it.,2,1,0.9730958,0.4688277,0.1965609788894653,0,-8.888077
mcdonalds_switzerland_584,"if you are looking for a job, just ask the person who works there.",1,1,0.9783723,0.4688277,0.2882269918918609,0,-8.987525
mcdonalds_switzerland_841,the brand of the day is coming up! </s> we are excited to bring you a new collection with an emotional message.,0,1,0.96470404,0.4688277,0.3679114580154419,0,-8.84436
mcdonalds_switzerland_461,"we're not here to eat pizza, but we are.",1,1,0.9720096,0.4688277,0.240833044052124,0,-9.003686
mcdonalds_switzerland_16,it's not a joke.,0,1,0.96549594,0.4688277,0.9768841862678528,1,-9.348659
mcdonalds_switzerland_568,"you know, you’ re not going to like this.",2,1,0.9756073,0.4688277,0.5997445583343506,1,-8.099475
mcdonalds_switzerland_769,"when you're not hungry, there are plenty of options to choose from.",0,1,0.97689205,0.4688277,0.8852656483650208,1,-9.337314
mcdonalds_switzerland_429,this is the moment when your brain gets a chance to take in all of what you've learned so far.,0,1,0.9703161,0.4688277,0.2408082634210586,0,-9.166454
mcdonalds_switzerland_242,you're not the only one who has a problem with this.,0,1,0.98039925,0.4688277,0.5909584760665894,1,-8.697449
mcdonalds_switzerland_1912,"when you're in the kitchen, it is like this: a guy who loves to eat and hates your mouth.",3,1,0.96408635,0.4688277,0.1029407829046249,0,-4.3510445e-05
mcdonalds_switzerland_402,the most beautiful face i've ever seen is the one on your right.,4,1,0.9690717,0.4688277,0.6810978651046753,1,-0.0059914747
mcdonalds_switzerland_672,there is a new flavor of the apple in our store.,0,1,0.9784751,0.4688277,0.533420741558075,1,-9.578532
mcdonalds_switzerland_586,"i'm sorry, but i just can n’t wait for the new release of this amazing game.",0,1,0.95501554,0.4688277,0.3301445841789245,0,-8.080818
mcdonalds_switzerland_693,"i'm not going to tell you what i did today, but we are still here.",2,1,0.9783416,0.4688277,0.3012433350086212,0,-8.87834
mcdonalds_switzerland_736,the only thing i can do is get a's on the way to this app.,2,1,0.94121754,0.4688277,0.1315090954303741,0,-8.259036
mcdonalds_switzerland_762,in the u.,1,1,0.7239019,0.4688277,0.6163733601570129,1,-6.0224223
mcdonalds_switzerland_13,"and here’s a, which you can use to enjoy your first night of the restaurant! it has an amazing view from our terrace.",1,1,0.94740415,0.4688277,0.2042936533689499,0,-8.692848
mcdonalds_switzerland_566,the's restaurant is open for lunch from noon to midnight.,0,1,0.7735055,0.4688277,0.1602260172367096,0,-8.883834
mcdonalds_switzerland_598,"the only thing that makes me happy is the song "" i love you so much! it was a great gift for my girlfriend.",3,1,0.96323615,0.4688277,0.3245168626308441,0,-8.75785
mcdonalds_switzerland_360,"if you’ re not sure what to do, just click the menu button on your phone and see which restaurant is most popular with our customers.",0,1,0.9767494,0.4688277,0.1071001514792442,0,-9.556583
