image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss
mcdonalds_switzerland_520,"you� � �  here to you! so matter what your your on in the. �. richmed, cdonights #mummyove elivery ",3,1,0.0909332,0.46361667,0.15789473684210523,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,4.375
mcdonalds_switzerland_481,you  of! you in the watching up in a beautiful�  ,4,1,0.042036545,0.46361667,0.27145122541078787,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,4.84375
mcdonalds_switzerland_580,"if  �, i best are coming! a and!  you ready your friends ready for enjoy them?  a!& ",6,1,0.082817644,0.46361667,0.21917318147455309,1.6581001563886476e-308,1.6581001563886476e-308,1.6581001563886476e-308,4.46875
mcdonalds_switzerland_524,the�️ anna be the?  ready to the first contest!! 10:00 pm  to win a 10000oco prize thecdonald's.!�️  #- the the the,5,1,0.043361984,0.46361667,0.18161846758732886,0.09534969548334768,0.0501840502543935,2.121601148366249e-308,3.046875
mcdonalds_switzerland_1967,what for@ annyremy the me  to your posts! i... world #mcdonds #myour#m #musicjerem ,1,1,0.20550637,0.46361667,0.07122777528017817,2.060331790082205e-308,2.060331790082205e-308,2.060331790082205e-308,3.796875
mcdonalds_switzerland_482,"i you see to to know to...  off to  the favorite,� ",4,1,0.07021519,0.46361667,0.16601831205132045,2.031716533983919e-308,2.031716533983919e-308,2.031716533983919e-308,4.3125
mcdonalds_switzerland_1929,"the, how age, the, we re going going the rush to get to. you're in....happycdonove #mdon #mie#mumblelunch,, the the the the, the the the the",11,1,0.05451568,0.46361667,0.15999999999999998,0.041666666666666664,2.2250738585072626e-308,2.2250738585072626e-308,3.0625
mcdonalds_switzerland_682,i  you want a favorite idea? i ,2,1,0.45852894,0.46361667,0.24767939992862334,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,4.1875
mcdonalds_switzerland_1263,"you you the sight  �, day#m  #frenchmes-#french #frenchchips#frenchgr #mcdonds #m  ##a the",0,1,0.23296577,0.46361667,0.0,0.0,0.0,0.0,3.3125
mcdonalds_switzerland_1842,if birthday day cream day! '' ,2,1,0.11095761,0.46361667,0.3333333333333333,0.2,2.2250738585072626e-308,2.2250738585072626e-308,5.15625
