train_loss,test_loss,save
8.757421875,8.3609375,V
7.9640625,9.028125, 
7.841796875,8.778125, 
7.763671875,8.55, 
7.703125,8.2546875,V
7.644921875,8.23125,V
7.5953125,8.0734375,V
7.562890625,8.0015625,V
7.533203125,7.8984375,V
7.516796875,7.85625,V
7.49921875,7.846875,V
7.486328125,7.8546875, 
7.48125,7.828125,V
7.466015625,7.784375,V
7.4546875,7.7734375,V
7.451171875,7.75625,V
7.44375,7.721875,V
7.437109375,7.71875,V
7.426953125,7.7140625,V
7.423828125,7.678125,V
7.422265625,7.690625, 
7.408984375,7.6890625, 
7.407421875,7.609375,V
7.404296875,7.6359375, 
7.398046875,7.6125, 
7.3921875,7.628125, 
7.3859375,7.6,V
7.387890625,7.578125, 
7.378515625,7.5796875,V
7.377734375,7.5640625,V
7.375,7.5625,V
7.371875,7.5578125,V
7.36640625,7.5453125,V
7.364453125,7.5328125,V
7.369140625,7.515625, 
7.3625,7.5328125, 
7.355859375,7.521875,V
7.359765625,7.5171875, 
7.35390625,7.5,V
7.3484375,7.5078125, 
7.352734375,7.4921875,V
7.34765625,7.4953125, 
7.346484375,7.4765625,V
7.346484375,7.490625, 
7.3453125,7.4828125, 
7.347265625,7.4875, 
7.33984375,7.4640625,V
7.3375,7.4765625, 
7.338671875,7.471875, 
7.335546875,7.4640625, 
7.336328125,7.4640625, 
7.33203125,7.465625, 
7.33359375,7.465625, 
